"","X1","feature","EM-Percentile-tos-585","EM-Percentile-tos-245","EM-Percentile-tos-126"
"3901",3901,"Helcogramma_chica",30.8574879227053,31.1111111111111,32.1256038647343
"3902",3902,"Helcogramma_ellioti",30.8031674208145,31.5158371040724,32.3868778280543
"3903",3903,"Helcogramma_fuscipectoris",31.2787356321839,31.4798850574713,32.7873563218391
"3904",3904,"Helcogramma_fuscopinna",31.3207547169811,31.0377358490566,32.8301886792453
"3905",3905,"Helcogramma_gymnauchen",30.9166666666667,32.3166666666667,32.7833333333333
"3906",3906,"Helcogramma_hudsoni",31.2551440329218,31.6872427983539,31.6872427983539
"3907",3907,"Helcogramma_nigra",31.3793103448276,31.0501567398119,32.1473354231975
"3908",3908,"Helcogramma_novaecaledoniae",32.9885057471264,33.7931034482759,32.3850574712644
"3909",3909,"Helcogramma_obtusirostris",30.6720430107527,31.1424731182796,32.9301075268817
"3910",3910,"Helcogramma_rhinoceros",31.4305949008498,31.1331444759207,32.6203966005666
"3911",3911,"Helcogramma_springeri",31.3157894736842,31.4574898785425,33.1578947368421
"3912",3912,"Helcogramma_striata",30.8764367816092,31.5804597701149,32.7873563218391
"3913",3913,"Helcogramma_trigloides",31.558988764045,31.0674157303371,32.7387640449438
