"","feature","EM_Feature_velocity_585","EM_Feature_o2os_585","EM_Feature_phos_585","EM_Feature_tos_585"
"6130","Pateobatis_fai",50.3824091778203,49.8087954110899,50.1912045889101,48.4703632887189
"6131","Pavona_bipartita",48.8416988416988,50.0965250965251,50.8687258687259,47.5868725868726
"6132","Pavona_cactus",45.1340996168582,46.2835249042146,47.3563218390805,43.8314176245211
"6133","Pavona_clavus",44.8888888888889,46.3703703703704,47.7037037037037,44.0740740740741
"6134","Pavona_decussata",45.4699407281964,47.2480948348857,47.1634208298052,44.2845046570703
"6135","Pavona_duerdeni",47.5206611570248,47.6859504132231,48.595041322314,45.2892561983471
"6136","Pavona_explanulata",45.3343701399689,46.4230171073095,47.2006220839813,44.0124416796268
"6137","Pavona_frondifera",45.2815829528158,46.1187214611872,47.5646879756469,43.9878234398782
"6138","Pavona_maldivensis",45.5445544554455,46.1538461538462,47.5247524752475,44.2498095963442
"6139","Pavona_minuta",48.7203791469194,49.478672985782,50.6161137440758,47.5829383886256
"6140","Pavona_varians",45.1682176091625,45.9556191839656,47.3872584108805,44.4523979957051
"6141","Pearsonothuria_graeffei",45.7286432160804,46.6499162479062,48.0737018425461,44.6398659966499
"6142","Peasiella_conoidalis",45.5278001611604,46.6559226430298,48.1063658340048,44.1579371474617
"6143","Pecten_excavatus",54.932866316404,56.2755399883246,55.8669001751313,55.7501459427904
"6144","Pecten_fumatus",64.7058823529412,70.5882352941177,88.2352941176471,47.0588235294118
"6145","Pecten_tricarinatus",38.2585751978892,38.9182058047493,39.5778364116095,39.3139841688654
"6146","Pectinaria_antipoda",51.6618497109827,52.2398843930636,52.9624277456647,50.9393063583815
"6147","Pectinoacasta_pectinipes",48.7268518518519,49.3055555555556,50.9259259259259,47.9166666666667
"6148","Pedicularia_pacifica",47.4145486415425,49.2550394390885,50.3067484662577,47.0639789658195
"6149","Pedum_spondyloideum",45.2140077821012,46.3035019455253,47.8599221789883,43.8132295719844
"6150","Pegantha_martagon",35.9322033898305,30.5084745762712,33.5593220338983,33.2203389830508
"6151","Pegantha_triloba",36.6515837104072,30.7692307692308,33.4841628959276,30.7692307692308
"6152","Pegasus_volitans",50.2857142857143,51,51.1428571428571,49.7142857142857
"6153","Pegea_confoederata",45.1338994121489,45.78706727629,47.3546701502286,44.7419986936643
"6154","Pelagia_noctiluca",41.2897016361886,42.7013153673404,42.5729868463266,42.1559191530318
"6155","Pelagodiscus_atlanticus",33.3080372542256,32.9010003449465,33.2252500862366,33.6460848568472
"6156","Pelagopenaeus_balboae",46.3800904977376,47.1342383107089,46.7948717948718,46.7194570135747
"6157","Pelamis_platura",45.7300275482094,46.6483011937557,47.842056932966,45.4545454545455
"6158","Pelates_quadrilineatus",48.7437185929648,49.4974874371859,50.1256281407035,47.2361809045226
"6159","Pellina_carbonaria",36.2573099415205,39.1812865497076,41.5204678362573,36.2573099415205
"6160","Pempheris_adusta",44.9297971918877,46.0998439937597,47.581903276131,43.7597503900156
"6161","Pempheris_analis",48.4346224677716,52.1178637200737,51.5653775322284,48.6187845303867
"6162","Pempheris_molucca",49.4936708860759,50.253164556962,50.5063291139241,47.2151898734177
"6163","Pempheris_otaitensis",45.5686853766617,45.1255539143279,46.3810930576071,43.3530280649926
"6164","Pempheris_oualensis",45.2471482889734,45.9315589353612,46.9201520912547,44.2585551330798
"6165","Pempheris_schwenkii",46.6165413533835,47.8696741854637,48.2873851294904,44.9456975772765
"6166","Pempheris_vanicolensis",48.4662576687117,49.3865030674847,49.1820040899796,46.1145194274029
"6167","Penaeopsis_balssi",47.7153558052434,47.7902621722846,50.187265917603,46.5917602996255
"6168","Penaeopsis_challengeri",36.0338573155986,36.1547762998791,35.7920193470375,33.3736396614268
"6169","Penaeopsis_rectacuta",50.1398601398601,50.4895104895105,50.9090909090909,49.0909090909091
"6170","Penaeus_semisulcatus",48.4076433121019,49.0445859872611,50.8492569002123,47.5583864118896
"6171","Penares_schulzei",50.4188880426504,51.4089870525514,52.2467631378522,50.1142421934501
"6172","Peneroplis_planatus",48.695652173913,49.8913043478261,49.8913043478261,45.4347826086956
"6173","Penetopteryx_taeniocephalus",45.444059976932,45.444059976932,45.9054209919262,43.9446366782007
"6174","Pennaria_disticha",47.6754785779398,48.7693710118505,49.8632634457612,46.3081130355515
"6175","Pennaria_vitrea",47.8102189781022,49.4525547445255,50.7299270072993,48.5401459854015
"6176","Pentaceraster_alveolatus",48.1981981981982,49.4594594594595,50.8108108108108,47.4774774774775
"6177","Pentaceraster_regulus",48.2676224611709,50.7765830346476,51.2544802867383,47.4313022700119
"6178","Pentaceros_japonicus",47.2103004291845,48.4978540772532,48.3547925608011,44.206008583691
"6179","Pentamera_chiloensis",36.2869198312236,30.379746835443,32.4894514767932,31.2236286919831
"6180","Pentapodus_aureofasciatus",48.5792850595784,49.0375802016499,49.9541704857929,46.4711274060495
"6181","Pentaprion_longimanus",48.5749690210657,49.814126394052,50.5576208178439,49.3184634448575
"6182","Peponocephala_electra",31.5858355457503,31.8999364319635,31.8887185431702,32.2028194293834
"6183","Peracle_diversa",30.0546448087432,30.0182149362477,30.0546448087432,30.0910746812386
"6184","Peracle_reticulata",35.625,30.625,32.5,31.25
"6185","Percnon_abbreviatum",47.4346563407551,47.6282671829622,48.8867376573088,46.6602129719264
"6186","Percnon_affine",32.6693227091633,37.0517928286853,40.0398406374502,31.4741035856574
"6187","Percnon_guinotae",46.1663947797716,46.9004893964111,48.0424143556281,44.1272430668842
"6188","Percnon_planissimum",45.3952730236349,46.3732681336593,47.6772616136919,43.3577832110839
"6189","Pericharax_heteroraphis",48.513986013986,50.5244755244755,51.7482517482517,48.1643356643357
"6190","Periclimenaeus_arabicus",47.7551020408163,49.8979591836735,49.5918367346939,46.0204081632653
"6191","Periclimenaeus_bidentatus",48.9005235602094,50.261780104712,50.1570680628272,47.0157068062827
"6192","Periclimenaeus_hecate",48.1441048034934,48.5807860262009,49.7816593886463,45.8515283842795
"6193","Periclimenaeus_nobilii",36.8263473053892,46.7065868263473,44.0119760479042,35.0299401197605
"6194","Periclimenaeus_orbitocarinatus",48.0286738351254,48.3870967741936,49.6415770609319,45.9677419354839
"6195","Periclimenaeus_rastrifer",47.9355488418933,49.9496475327291,49.6475327291037,46.5256797583082
"6196","Periclimenaeus_tuamotae",48.4745762711864,48.9830508474576,49.3220338983051,46.271186440678
"6197","Periclimenella_spinifera",45.1612903225806,46.3414634146341,48.0723839496459,44.059795436664
"6198","Periclimenes_affinis",47.9838709677419,49.8991935483871,50,46.1693548387097
"6199","Periclimenes_alcocki",47.2846955567746,48.3269336258914,48.2720789906747,47.4492594624246
"6200","Periclimenes_brevicarpalis",46.7479674796748,47.3577235772358,47.9674796747967,44.8170731707317
"6201","Periclimenes_ceratopthalmus",45.3761755485893,46.3949843260188,48.1974921630094,44.2006269592476
"6202","Periclimenes_commensalis",45.4921422663358,47.3118279569892,48.5525227460711,44.2514474772539
"6203","Periclimenes_foveolatus",46.2639109697933,48.1717011128776,49.9205087440382,45.1510333863275
"6204","Periclimenes_hertwigi",49.9662845583277,50.3034389750506,51.3149022252192,49.6291301416049
"6205","Periclimenes_imperator",45.9366980325064,47.7331052181352,47.9041916167665,44.7390932420873
"6206","Periclimenes_incertus",50.5434782608696,51.0869565217391,51.2228260869565,48.0978260869565
"6207","Periclimenes_inornatus",45.3396524486572,46.6034755134281,48.0252764612954,44.2338072669826
"6208","Periclimenes_kempi",52.6928675400291,52.4017467248908,52.8384279475983,49.6360989810771
"6209","Periclimenes_lanipes",49.2903225806452,50.4516129032258,50.4516129032258,47.3548387096774
"6210","Periclimenes_latipollex",50.2389078498294,50.1706484641638,51.6040955631399,49.419795221843
"6211","Periclimenes_madreporae",46.1210571184996,46.5473145780051,47.996589940324,43.9045183290708
"6212","Periclimenes_obscurus",49.6781115879828,50.8583690987124,50.9656652360515,47.7467811158798
"6213","Periclimenes_psamathe",46.7419635099913,48.0451781059948,48.9139878366638,45.3518679409209
"6214","Periclimenes_rectirostris",43.1778929188256,44.9050086355786,45.9412780656304,41.4507772020725
"6215","Periclimenes_soror",45.0583657587549,46.2256809338521,47.5486381322957,43.8910505836576
"6216","Periclimenes_tenuis",54.6583850931677,55.2795031055901,54.9689440993789,54.9689440993789
"6217","Periclimenes_venustus",48.9964580873672,50.2951593860685,51.1216056670602,47.2255017709563
"6218","Periglypta_clathrata",48.3119906868452,49.941792782305,50.7566938300349,46.6821885913853
"6219","Periglypta_puerpera",45.3038674033149,46.4088397790055,48.0662983425414,43.9621152328335
"6220","Periglypta_reticulata",45.1162790697674,46.2015503875969,47.7519379844961,43.8759689922481
"6221","Perinereis_cultrifera",44.7368421052632,52.6315789473684,63.1578947368421,34.2105263157895
"6222","Perinereis_nigropunctata",48.1651376146789,49.4266055045872,50.3440366972477,46.7889908256881
"6223","Perinereis_nuntia",49.3788819875776,50.7763975155279,49.8447204968944,46.583850931677
"6224","Perinereis_vallata",49.1803278688525,51.1475409836066,50.1639344262295,48.8524590163934
"6225","Perinereis_vancaurica",49.8727735368957,50,50.6361323155216,46.9465648854962
"6226","Periophthalmus_argentilineatus",46.2365591397849,47.0430107526882,47.7150537634409,46.2365591397849
"6227","Periophthalmus_kalolo",45.4314720812183,47.2081218274112,47.3350253807107,45.8121827411168
"6228","Periophthalmus_malaccensis",56.4625850340136,53.0612244897959,55.7823129251701,53.0612244897959
"6229","Periophthalmus_minutus",51.3748191027496,51.3748191027496,52.3878437047757,48.9146164978292
"6230","Periphylla_periphylla",41.4644905161006,41.33215703573,42.5231583590648,40.6263784737539
"6231","Perissogonaster_insignis",52.2167487684729,48.7684729064039,51.7241379310345,52.7093596059113
"6232","Peristedion_liorhynchus",49.6177370030581,50.8409785932722,51.6819571865443,49.3119266055046
"6233","Peristedion_nierstraszi",55.6927297668038,54.8696844993141,56.1042524005487,55.8299039780521
"6234","Peristernia_nassatula",47.6106194690266,48.3185840707965,49.2920353982301,45.7522123893805
"6235","Peristernia_reincarnata",52.4962178517398,52.3449319213313,52.3449319213313,47.9576399394856
"6236","Peristernia_ustulata",47.6024411508282,48.2999128160418,49.4333042720139,45.8587619877942
"6237","Peronella_lesueuri",50.0699300699301,50.6293706293706,50.6293706293706,49.2307692307692
"6238","Peronella_macroproctes",50.68349106204,51.7350157728707,52.3659305993691,50.3680336487907
"6239","Peronella_minuta",43.3212996389892,43.3212996389892,44.4043321299639,40.072202166065
"6240","Peronia_verruculata",45.4972592012529,46.2803445575568,48.0814408770556,44.1660140955364
"6241","Perophora_bermudensis",46.551724137931,48.8505747126437,49.6551724137931,44.8275862068966
"6242","Perophora_modificata",50.5415162454874,51.7448856799037,51.3838748495788,48.8567990373045
"6243","Perophora_multiclathrata",48.2596425211665,49.3885230479774,50.7055503292568,46.7544684854186
"6244","Perophora_namei",51.5373352855051,51.0980966325037,51.2445095168375,49.0483162518302
"6245","Perophora_viridis",48.6301369863014,49.412915851272,50.7827788649706,46.3796477495108
"6246","Perotrochus_teramachii",53.8205980066445,52.1594684385382,54.1528239202658,52.8239202657807
"6247","Pervagor_aspricaudus",49.7360084477297,50.2639915522703,50.6863780359028,48.2576557550158
"6248","Pervagor_janthinosoma",47.8565179352581,48.0314960629921,49.7812773403325,45.9317585301837
"6249","Pervagor_melanocephalus",46.1969575660528,47.3979183346677,47.4779823859087,44.515612489992
"6250","Pervagor_nigrolineatus",50.2013422818792,50.3355704697987,51.2751677852349,48.7248322147651
"6251","Petrarctus_holthuisi",54.4675642594859,53.7331701346389,54.9571603427173,55.3243574051408
"6252","Petricola_lapicida",47.4031327287716,48.8046166529266,50.5358615004122,47.2382522671063
"6253","Petrolisthes_asiaticus",48.2431149097816,49.4776828110161,50.6172839506173,46.8186134852802
"6254","Petrolisthes_bispinosus",46.513680494263,47.396293027361,48.4554280670786,44.4836716681377
"6255","Petrolisthes_carinipes",45.4846727423364,46.3131731565866,47.7216238608119,43.3305716652858
"6256","Petrolisthes_coccineus",46.1668070766639,46.7565290648694,47.8517270429655,43.4709351305813
"6257","Petrolisthes_decacanthus",50.7075471698113,48.2311320754717,49.1745283018868,48.7028301886792
"6258","Petrolisthes_fimbriatus",49.7376705141658,49.7376705141658,50.7869884575026,47.9538300104932
"6259","Petrolisthes_haswelli",54.9808429118774,56.5134099616858,56.1302681992337,52.4904214559387
"6260","Petrolisthes_kranjiensis",54.5787545787546,55.4945054945055,55.3113553113553,52.5641025641026
"6261","Petrolisthes_lamarckii",45.0116009280742,46.0943542150039,47.4864655839134,43.9288476411446
"6262","Petrolisthes_militaris",45.0793650793651,46.8253968253968,48.015873015873,45
"6263","Petrolisthes_moluccensis",47.9659413434248,49.4796594134342,50.5203405865658,46.6414380321665
"6264","Petrolisthes_pubescens",45.46875,46.25,47.96875,44.0625
"6265","Petrolisthes_scabriculus",46.5378421900161,47.8260869565217,49.4363929146538,45.3301127214171
"6266","Petrolisthes_tomentosus",45.6780333068993,46.629659000793,48.3743061062649,44.2505947660587
"6267","Petrosaspongia_nigra",34.2723004694836,46.4788732394366,44.6009389671362,34.2723004694836
"6268","Petroscirtes_lupus",73.6842105263158,84.2105263157895,94.7368421052632,84.2105263157895
"6269","Petroscirtes_mitratus",47.0149253731343,48.5074626865672,49.8134328358209,44.4962686567164
"6270","Petroscirtes_thepassii",56.2700964630225,54.0192926045016,56.9131832797428,56.2700964630225
"6271","Petroscirtes_variabilis",50.5434782608696,50.8152173913043,50.8152173913043,47.6902173913043
"6272","Petroscirtes_xestus",48.046875,48.2421875,49.51171875,46.77734375
"6273","Petrosia_capsa",33.3333333333333,43.4782608695652,42.0289855072464,30.4347826086957
"6274","Peyssonnelia_rubra",47.2245943637916,48.5909479077711,49.7865072587532,46.6268146883006
"6275","Phaenna_spinifera",48.0570975416336,49.4052339413164,50.9912767644726,48.2157018239492
"6276","Phaenomonas_cooperae",48.8188976377953,46.0629921259843,51.1811023622047,48.4251968503937
"6277","Phakellia_columnata",46.6225165562914,47.5496688741722,48.2119205298013,44.7682119205298
"6278","Phakellia_pulcherrima",50.8513053348468,51.1918274687855,52.2133938706016,49.0351872871737
"6279","Phakellia_stipitata",50.765306122449,51.2755102040816,53.1887755102041,49.6173469387755
"6280","Phalium_areola",46.7261904761905,47.6190476190476,48.2142857142857,44.9404761904762
"6281","Phalium_bandatum",49.7913769123783,50.7649513212795,50.4867872044506,49.3741307371349
"6282","Phalium_bisulcatum",49.3686868686869,50,50.3787878787879,47.0959595959596
"6283","Phalium_glaucum",50.7402422611036,51.0094212651413,51.5477792732167,47.6446837146703
"6284","Phallusia_arabica",50.2475247524753,50.8663366336634,51.8564356435644,48.019801980198
"6285","Phallusia_julinea",48.5139022051774,49.856184084372,50.9108341323106,47.2674976030681
"6286","Phanogenia_gracilis",45.4620462046205,47.029702970297,48.1848184818482,44.8844884488449
"6287","Pharaonella_astula",48.3474976392823,49.480642115203,50.6137865911237,46.742209631728
"6288","Phascolion_collare",46.2650602409639,47.4698795180723,46.7469879518072,46.8674698795181
"6289","Phascolion_hedraeum",49.2334905660377,48.3294025157233,48.7421383647799,48.8797169811321
"6290","Phascolion_lucifugax",32.03125,34.375,33.59375,30.46875
"6291","Phascolion_strombus",85.2459016393443,83.6065573770492,86.8852459016393,73.7704918032787
"6292","Phascolosoma_nigrescens",45.6235476374903,46.010844306739,47.8698683191325,44.0743609604957
"6293","Phascolosoma_noduliferum",49.8034076015727,50.5897771952818,51.3761467889908,47.3132372214941
"6294","Phascolosoma_pacificum",48.8755622188906,49.6251874062969,50.0749625187406,46.7766116941529
"6295","Phascolosoma_perlucens",45.3017570664629,45.7601222307105,47.2880061115355,43.8502673796791
"6296","Phascolosoma_scolops",38.5407432662803,38.90896692806,38.9976133651551,39.6795090351176
"6297","Phascolosoma_stephensoni",42.1844342707652,43.5578809679529,42.9038587311969,42.8711576193591
"6298","Phasianella_solida",50.4076086956522,51.0869565217391,51.3586956521739,47.6902173913043
"6299","Phenacolepas_scobinata",34.2931937172775,30.1047120418848,30.1047120418848,30.6282722513089
"6300","Phenacoscorpius_adenensis",46.9478357380688,47.5027746947836,48.1687014428413,44.7280799112098
"6301","Phenacoscorpius_megalops",50.3579952267303,49.8806682577566,48.4486873508353,53.9379474940334
"6302","Phenacovolva_subreflexa",48.2020547945205,50.1712328767123,51.4554794520548,47.8595890410959
"6303","Pherallodus_indicus",45.4767726161369,46.2917685411573,47.758761206194,43.3577832110839
"6304","Phestilla_lugubris",44.8922863099375,46.5601111883252,48.227936066713,45.1007644197359
"6305","Phestilla_melanobrachia",45.140562248996,46.6666666666667,48.2730923694779,44.2570281124498
"6306","Philarius_gerlachei",46.1864406779661,46.7796610169492,48.0508474576271,44.5762711864407
"6307","Philarius_imperialis",49.1080797481637,50.4721930745016,50.0524658971668,46.7995802728227
"6308","Philarius_lifuensis",48.7959442332066,50.6970849176172,51.8377693282636,46.3878326996198
"6309","Philine_alba",36.0323886639676,30.3643724696356,31.5789473684211,31.1740890688259
"6310","Philinopsis_cyanea",45.440251572327,46.3836477987421,48.2704402515723,44.1037735849057
"6311","Philinopsis_gardineri",48.997995991984,50.1002004008016,51.1022044088176,46.7935871743487
"6312","Philinopsis_lineolata",48.5507246376812,49.3961352657005,50.6038647342995,46.3768115942029
"6313","Philinopsis_orientalis",46.2474645030426,47.7687626774848,48.6815415821501,44.8275862068966
"6314","Philinopsis_taronga",42.3728813559322,54.2372881355932,54.2372881355932,33.8983050847458
"6315","Philocheras_incisus",49.7560975609756,50.3658536585366,52.0731707317073,48.9024390243902
"6316","Philocheras_pilosus",48.4593837535014,50.8403361344538,49.859943977591,45.9383753501401
"6317","Phocoena_dioptrica",83.1325301204819,78.3132530120482,90.3614457831325,74.6987951807229
"6318","Pholoe_minuta",34.9056603773585,33.9622641509434,38.6792452830189,39.622641509434
"6319","Phormosoma_bursarium",50.0156985871272,50.5180533751962,50.1098901098901,50.9576138147567
"6320","Phoronis_australis",48.133971291866,49.8564593301435,50.9090909090909,46.7942583732057
"6321","Phoronis_psammophila",40.2010050251256,41.5829145728643,43.3417085427136,39.1959798994975
"6322","Phoronopsis_albomaculata",52.0193861066236,53.1502423263328,52.9886914378029,50.2423263327948
"6323","Phoronopsis_harmeri",50.8361204013378,51.0033444816054,52.1739130434783,49.4983277591973
"6324","Phos_senticosus",49.3949394939494,49.6149614961496,51.2651265126513,48.2948294829483
"6325","Phos_textum",48.7603305785124,50,50.103305785124,46.5909090909091
"6326","Photoblepharon_palpebratum",47.0311027332705,48.3506126295947,49.387370405278,46.9368520263902
"6327","Photonectes_achirus",31.4461184147395,31.364552346224,31.5420784953459,31.7627866807408
"6328","Photonectes_albipennis",32.4393620839957,32.5367929849751,32.649607712425,33.0393313163428
"6329","Photonectes_braueri",30.1964839710445,30.0930713547053,30.0930713547053,30.0930713547053
"6330","Photonectes_caerulescens",30.2598611210538,30.7860262008734,30.7287565323216,31.3372467606844
"6331","Photonectes_gracilis",31.3747069237763,31.3029331546964,31.4656203646107,31.6139528207091
"6332","Photonectes_mirabilis",30.7509375285832,30.7692307692308,30.8286838013354,30.846977041983
"6333","Photonectes_parvimanus",30.0027677830058,30.0027677830058,30.4248546913922,30.5148076390811
"6334","Photonectes_waitti",31.0123344512022,31.336326948218,31.1317001079975,31.7626328653442
"6335","Photopectoralis_bindus",48.786717752235,49.6807151979566,50.0638569604087,49.1698595146871
"6336","Photostomias_atrox",32.0778125155079,31.8743486675599,32.0678874497544,32.3209766264701
"6337","Photostomias_liemi",31.7654744406337,32.7780499755022,32.7127225216397,34.1499265066144
"6338","Phoxocampus_belcheri",45.5611390284757,47.1524288107203,48.4087102177554,44.3048576214405
"6339","Phoxocampus_diacanthus",47.2914875322442,47.6354256233878,48.1513327601032,45.6577815993121
"6340","Phoxocampus_tetrophthalmus",48.6266531027467,49.6439471007121,49.9491353001017,46.5920651068159
"6341","Phronima_atlantica",39.3241167434716,41.7818740399386,41.321044546851,40.5529953917051
"6342","Phronima_colletti",43.3231396534149,45.973496432212,46.9928644240571,43.3231396534149
"6343","Phronima_curvipes",38.6538461538462,44.4230769230769,45.7692307692308,35.9615384615385
"6344","Phronima_pacifica",47.7104874446086,48.8183161004431,50.0738552437223,48.0059084194978
"6345","Phronima_sedentaria",43.2685385169186,45.1403887688985,44.6364290856731,43.4125269978402
"6346","Phronima_solitaria",42.1717171717172,44.0656565656566,45.0757575757576,39.6464646464646
"6347","Phronima_stebbingi",41.5132924335378,43.4560327198364,43.9672801635992,41.4110429447853
"6348","Phronimopsis_spinifera",41.7910447761194,44.0872560275545,44.8909299655568,40.8725602755453
"6349","Phrosina_semilunata",43.4171597633136,45.7840236686391,45.7100591715976,44.008875739645
"6350","Phtheirichthys_lineatus",30.3807405469057,30.9498887871255,30.7536307732566,31.1232500327097
"6351","Phtisica_marina",50,55.5555555555556,38.8888888888889,50
"6352","Phycopsis_fusiformis",40.7766990291262,48.7864077669903,48.5436893203884,40.5339805825243
"6353","Phyllacanthus_imperialis",48.8197424892704,50.2145922746781,50.8583690987124,46.5665236051502
"6354","Phylladiorhynchus_integrirostris",45.9251101321586,45.5396475770925,46.7511013215859,45.374449339207
"6355","Phylladiorhynchus_pusillus",55.5555555555556,55.5555555555556,100,44.4444444444444
"6356","Phyllichthys_punctatus",50.065703022339,50.3285151116951,51.2483574244415,47.8318002628121
"6357","Phyllidia_coelestis",48.8940628637951,49.708963911525,51.1059371362049,47.4970896391153
"6358","Phyllidia_elegans",48.4126984126984,49.546485260771,50.7936507936508,47.1655328798186
"6359","Phyllidia_ocellata",49.0035169988277,50.4103165298945,51.2309495896835,47.4794841735053
"6360","Phyllidia_varicosa",45.2719665271967,46.9456066945607,48.0334728033473,44.3514644351464
"6361","Phyllidiella_pustulosa",45.1834862385321,46.3302752293578,47.3241590214067,44.1131498470948
"6362","Phyllidiopsis_annae",49.1614255765199,49.895178197065,50.5241090146751,47.2746331236897
"6363","Phyllochaetopterus_socialis",35.0649350649351,31.1688311688312,33.1168831168831,32.7922077922078
"6364","Phyllocoma_convoluta",46.5277777777778,46.3541666666667,47.337962962963,45.9490740740741
"6365","Phyllodesmium_macphersonae",53.5143769968051,53.5143769968051,53.6741214057508,50.3194888178914
"6366","Phyllodesmium_poindimiei",48.3298538622129,50.1043841336117,50.6263048016701,46.2421711899791
"6367","Phyllodictyon_anastomosans",47.4391267842149,48.5306465155332,50.3778337531486,46.8513853904282
"6368","Phyllodoce_groenlandica",50,83.3333333333333,66.6666666666667,66.6666666666667
"6369","Phyllodoce_longipes",35.0253807106599,31.9796954314721,35.0253807106599,34.010152284264
"6370","Phyllodoce_madeirensis",43.521000893655,42.9848078641644,44.6827524575514,42.0017873100983
"6371","Phyllogobius_platycephalops",50,51.1340206185567,51.7525773195876,47.8350515463918
"6372","Phyllophichthus_xenodontus",48.4515484515485,46.7532467532467,48.4515484515485,47.4525474525474
"6373","Phyllospongia_papyracea",50.547263681592,51.5422885572139,52.636815920398,49.452736318408
"6374","Phymodius_ungulatus",46.1297888975762,46.8334636434715,47.6935105551212,44.6442533229085
"6375","Physeter_macrocephalus",30.8416155635441,31.2046239515049,31.0812715866638,31.5464862197787
"6376","Physiculus_longifilis",31.5312046444122,31.4119842421729,31.5519386274103,31.7696454488907
"6377","Physiculus_luminosa",42.9752066115703,45.4545454545455,45.4545454545455,36.0881542699724
"6378","Physiculus_therosideros",30.0395256916996,30.3952569169961,31.7391304347826,31.3833992094862
"6379","Physogyra_lichtensteini",48.3758700696056,49.5359628770302,49.8839907192575,46.4037122969838
"6380","Physophora_hydrostatica",44.8888888888889,46.0444444444444,47.8222222222222,45.1555555555556
"6381","Pictichromis_coralensis",38.2436260623229,48.4419263456091,46.742209631728,37.6770538243626
"6382","Pictichromis_paccagnellae",49.5767835550181,50.6650544135429,51.148730350665,48.2466747279323
"6383","Pictichromis_porphyrea",53.8670284938942,52.9172320217096,54.0027137042062,52.2388059701493
"6384","Pictocolumbella_ocellata",51.0510510510511,51.5015015015015,51.3513513513513,48.4984984984985
"6385","Pictodentalium_festivum",39.0804597701149,53.448275862069,50.5747126436782,37.9310344827586
"6386","Pictodentalium_formosum",47.5302889095993,49.5806150978565,50.3261882572227,46.784715750233
"6387","Pigrogromitus_timsanus",45.5279085406859,46.9401479488904,48.3523873570948,45.2589105581708
"6388","Pileolaria_berkeleyana",62.962962962963,44.4444444444444,40.7407407407407,44.4444444444444
"6389","Pillucina_pacifica",50,50.3989361702128,51.5957446808511,49.6010638297872
"6390","Pilodius_areolatus",45.8563535911602,46.6456195737964,48.3820047355959,44.4356748224152
"6391","Pilodius_flavus",47.0204841713222,47.2067039106145,48.6033519553073,45.5307262569832
"6392","Pilodius_nigrocrinitus",47.834274952919,49.4350282485876,50.5649717514124,46.5160075329567
"6393","Pilodius_pilumnoides",49.4818652849741,50.1295336787565,50.7772020725389,47.1502590673575
"6394","Pilodius_pubescens",49.1017964071856,48.8622754491018,50.2994011976048,46.5868263473054
"6395","Pilodius_pugil",46.2177888611804,46.5502909393184,48.1296758104738,44.139650872818
"6396","Pilodius_scabriculus",46.6595970307529,47.1898197242842,49.0986214209968,45.2810180275716
"6397","Pilumnus_longicornis",50.4964539007092,51.2056737588652,51.9148936170213,48.5106382978723
"6398","Pilumnus_taeniola",46.4989802855201,46.9068660774983,48.5384092454113,46.0231135282121
"6399","Pilumnus_vespertilio",46.7564259485924,48.2252141982864,47.6132190942472,44.3084455324357
"6400","Pinctada_albina",51.2857142857143,50.8571428571429,51.8571428571429,48.4285714285714
"6401","Pinctada_anomioides",50.0593119810202,50.5338078291815,50.2965599051008,48.6358244365362
"6402","Pinctada_fucata",48.6238532110092,50.0509683995923,50.8664627930683,46.3812436289501
"6403","Pinctada_imbricata",48.0965645311049,49.1179201485608,50.4178272980501,46.7038068709378
"6404","Pinctada_maculata",45.679012345679,45.9876543209877,47.7623456790123,44.0586419753086
"6405","Pinctada_margaritifera",45.1099317664898,46.095526914329,47.2327520849128,43.8968915845337
"6406","Pinctada_nigra",50.2086230876217,50.904033379694,51.7385257301808,47.9833101529903
"6407","Pinctada_radiata",45.3601108033241,46.3296398891967,48.1994459833795,45.0831024930748
"6408","Pinguitellina_pinguis",40.4988123515439,44.6555819477435,45.0118764845606,39.1923990498812
"6409","Pinjalo_lewisi",49.6894409937888,50.3105590062112,51.4285714285714,49.6894409937888
"6410","Pinna_bicolor",47.8603603603604,48.6486486486487,49.4369369369369,45.8333333333333
"6411","Pinna_carnea",47.8923766816144,48.7892376681614,50.2242152466368,47.2645739910314
"6412","Pinna_incurva",51.8172377985462,51.1941848390447,53.8940809968847,50.1557632398754
"6413","Pinna_muricata",45.0757575757576,46.1363636363636,47.1969696969697,43.9393939393939
"6414","Pinna_saccata",45.2153110047847,46.8102073365231,48.3253588516746,43.859649122807
"6415","Pione_vastifica",46.0144927536232,47.554347826087,48.5507246376812,44.5652173913043
"6416","Pipestela_candelabra",53.4733441033926,53.1502423263328,52.9886914378029,51.0500807754443
"6417","Pisania_fasciculata",49.763991908294,49.3369296471117,50.1461002472466,50.4383007417397
"6418","Pisania_ignea",45.7000828500414,45.7497928748964,45.2029826014913,46.4623032311516
"6419","Pisidia_dispar",47.7766287487073,49.4312306101344,49.6380558428128,45.8117890382627
"6420","Pisidia_gordoni",50.5797101449275,50.8695652173913,50.8695652173913,50
"6421","Pisodonophis_boro",54.017094017094,54.5299145299145,54.017094017094,51.7948717948718
"6422","Pisodonophis_cancrivorus",45.9223300970874,47.1844660194175,48.1553398058252,45.5339805825243
"6423","Pista_brevibranchiata",46.0916442048518,46.3611859838275,46.6307277628032,45.3728661275831
"6424","Pista_cristata",37.1980676328502,30.9178743961353,33.8164251207729,32.8502415458937
"6425","Pista_typha",50.6373117033604,49.9420625724218,52.4913093858633,49.2468134414832
