"","feature","MM-NorESM2-MM_Percentile_phos_585","MM-IPSL-CM6A-LR_Percentile_phos_585","MM-GFDL-ESM4_Percentile_phos_585","MM-CMCC-ESM2_Percentile_phos_585","MM-CanESM5_Percentile_phos_585","EM_Percentile_phos_585"
"6229","Periophthalmus_minutus",80.1736613603473,80.4630969609262,77.5687409551375,83.2127351664255,82.4891461649783,81.7655571635311
"6230","Periphylla_periphylla",78.7825319805911,76.1358623731804,76.8416409351566,75.8711954124393,77.6356418173798,81.3850904278783
"6231","Perissogonaster_insignis",88.1773399014778,93.1034482758621,85.7142857142857,96.0591133004926,90.1477832512315,93.5960591133005
"6232","Peristedion_liorhynchus",82.1865443425076,80.4281345565749,79.2048929663608,80.8103975535168,79.5107033639144,82.874617737003
"6233","Peristedion_nierstraszi",77.3662551440329,77.7777777777778,78.0521262002744,80.5212620027435,80.6584362139918,80.1097393689986
"6234","Peristernia_nassatula",82.7433628318584,81.7699115044248,80.7079646017699,82.1238938053097,81.5044247787611,83.716814159292
"6235","Peristernia_reincarnata",82.1482602118003,83.3585476550681,78.3661119515885,85.4765506807867,85.0226928895613,85.4765506807867
"6236","Peristernia_ustulata",83.3478639930253,82.2144725370532,81.8657367044464,82.4760244115083,82.4760244115083,85.2659110723627
"6237","Peronella_lesueuri",78.041958041958,77.3426573426573,77.6223776223776,79.020979020979,79.020979020979,78.6013986013986
"6238","Peronella_macroproctes",85.6992639327024,84.5425867507886,83.1756046267087,84.0168243953733,82.7549947423764,87.3817034700316
"6239","Peronella_minuta",86.6425992779783,87.7256317689531,88.086642599278,90.2527075812274,86.6425992779783,90.9747292418773
"6240","Peronia_verruculata",84.2599843382929,83.1636648394675,81.9107282693814,83.3202819107283,82.1456538762725,84.8081440877056
"6241","Perophora_bermudensis",82.6436781609195,81.4942528735632,81.1494252873563,82.6436781609195,80.2298850574713,84.4827586206897
"6242","Perophora_modificata",83.9951865222623,83.9951865222623,81.7087845968712,84.5968712394705,82.4308062575211,85.5595667870036
"6243","Perophora_multiclathrata",82.8786453433678,81.37347130762,79.3979303857008,82.2201317027281,80.7149576669802,83.1608654750706
"6244","Perophora_namei",79.9414348462665,80.6734992679356,78.3308931185944,83.601756954612,82.5768667642753,81.8448023426061
"6245","Perophora_viridis",83.1702544031311,82.0939334637965,79.3542074363992,82.8767123287671,80.9197651663405,84.1487279843444
"6246","Perotrochus_teramachii",77.9623477297896,78.7375415282392,78.4053156146179,81.6168327796235,81.063122923588,81.063122923588
"6247","Pervagor_aspricaudus",85.8500527983104,85.9556494192186,84.2661034846885,85.3220696937698,84.1605068637804,88.5955649419219
"6248","Pervagor_janthinosoma",82.9396325459318,82.1522309711286,80.8398950131234,82.5021872265967,81.6272965879265,83.9020122484689
"6249","Pervagor_melanocephalus",83.7469975980785,82.7061649319456,81.1849479583667,82.7061649319456,81.9055244195356,84.3875100080064
"6250","Pervagor_nigrolineatus",80.5369127516778,80.2684563758389,77.3154362416107,82.1476510067114,81.8791946308725,80.8053691275168
"6251","Petrarctus_holthuisi",83.4761321909425,83.843329253366,82.0073439412485,85.4345165238678,84.4553243574051,85.8017135862913
"6252","Petricola_lapicida",81.9455894476505,79.9670239076669,79.4723825226711,80.2967848309975,79.2250618301731,81.6982687551525
"6253","Petrolisthes_asiaticus",82.6210826210826,81.1016144349478,79.2972459639126,82.051282051282,80.4368471035138,83.0959164292498
"6254","Petrolisthes_bispinosus",85.0838481906443,84.7308031774051,82.0829655781112,84.6425419240953,83.4068843777582,87.2903795233892
"6255","Petrolisthes_carinipes",84.5898922949461,83.5128417564209,81.5244407622204,83.844241922121,82.2700911350456,85.0869925434963
"6256","Petrolisthes_coccineus",83.9090143218197,82.8980623420388,81.044650379107,83.5720303285594,82.3083403538332,85.0042122999157
"6257","Petrolisthes_decacanthus",85.9669811320755,85.377358490566,83.372641509434,87.5,86.5566037735849,87.7358490566038
"6258","Petrolisthes_fimbriatus",86.0440713536201,86.0440713536201,84.4700944386149,85.414480587618,85.099685204617,88.3525708289612
"6259","Petrolisthes_haswelli",84.2911877394636,82.183908045977,81.0344827586207,82.183908045977,83.7164750957854,86.0153256704981
"6260","Petrolisthes_kranjiensis",77.2893772893773,77.2893772893773,76.1904761904762,79.1208791208791,79.1208791208791,78.2051282051282
"6261","Petrolisthes_lamarckii",84.1453982985306,83.1399845320959,81.4385150812065,83.1399845320959,82.2892498066512,84.6094354215004
"6262","Petrolisthes_militaris",83.2539682539683,81.2698412698413,81.4285714285714,81.7460317460317,80.7142857142857,82.4603174603175
"6263","Petrolisthes_moluccensis",82.7814569536424,81.1731315042573,79.1863765373699,82.1192052980132,80.6054872280038,82.7814569536424
"6264","Petrolisthes_pubescens",84.375,83.4375,81.71875,83.671875,82.34375,85.078125
"6265","Petrolisthes_scabriculus",83.8164251207729,82.4476650563607,82.5281803542673,81.8035426731079,81.6425120772947,85.5072463768116
"6266","Petrolisthes_tomentosus",84.3774781919112,83.187946074544,81.7605075337034,83.4258524980174,82.2363203806503,85.1704996034893
"6267","Petrosaspongia_nigra",87.7934272300469,83.0985915492958,80.7511737089202,77.9342723004695,73.7089201877934,88.2629107981221
"6268","Petroscirtes_lupus",78.9473684210526,100,100,100,100,100
"6269","Petroscirtes_mitratus",82.5559701492537,82.089552238806,79.9440298507463,81.8097014925373,82.089552238806,83.7686567164179
"6270","Petroscirtes_thepassii",82.3151125401929,83.9228295819936,70.4180064308682,85.2090032154341,82.3151125401929,83.2797427652733
"6271","Petroscirtes_variabilis",80.1630434782609,80.8423913043478,77.5815217391304,83.4239130434783,83.1521739130435,81.7934782608696
"6272","Petroscirtes_xestus",84.765625,85.7421875,83.203125,86.328125,86.1328125,87.59765625
"6273","Petrosia_capsa",81.1594202898551,59.4202898550725,68.1159420289855,59.4202898550725,39.1304347826087,72.463768115942
"6274","Peyssonnelia_rubra",82.066609735269,80.1878736122972,79.2485055508113,80.7856532877882,79.5046968403074,81.8958155422716
"6275","Phaenna_spinifera",82.3949246629659,80.6502775574941,79.8572561459159,80.5709754163362,79.4607454401269,82.7121332275971
"6276","Phaenomonas_cooperae",85.4330708661417,87.007874015748,89.7637795275591,86.6141732283465,85.0393700787402,89.3700787401575
"6277","Phakellia_columnata",86.3576158940397,84.1059602649007,80,83.046357615894,80,87.682119205298
"6278","Phakellia_pulcherrima",82.633371169126,81.7253121452894,81.3847900113507,82.0658342792281,81.044267877412,84.7900113507378
"6279","Phakellia_stipitata",82.2704081632653,81.25,81.1224489795918,81.8877551020408,81.7602040816327,85.0765306122449
"6280","Phalium_areola",84.5238095238095,82.4404761904762,80.9523809523809,83.531746031746,82.4404761904762,84.4246031746032
"6281","Phalium_bandatum",78.0250347705146,77.3296244784423,77.6077885952712,78.9986091794159,78.9986091794159,78.1641168289291
"6282","Phalium_bisulcatum",80.3030303030303,80.5555555555556,77.6515151515152,82.5757575757576,82.3232323232323,81.0606060606061
"6283","Phalium_glaucum",80.349932705249,80.8882907133244,77.2543741588156,83.4454912516824,83.4454912516824,81.8304172274563
"6284","Phallusia_arabica",82.549504950495,80.4455445544555,79.2079207920792,82.549504950495,81.4356435643564,83.4158415841584
"6285","Phallusia_julinea",83.3173537871524,81.6874400767018,79.7698945349952,82.8379674017258,81.1121764141898,84.1802492809204
"6286","Phanogenia_gracilis",83.9108910891089,82.3432343234323,81.6831683168317,82.6732673267327,81.6006600660066,83.6633663366337
"6287","Pharaonella_astula",82.8139754485364,81.2086874409821,79.4145420207743,82.3418319169027,80.8309726156752,82.9084041548631
"6288","Phascolion_collare",75.6626506024096,76.2650602409639,74.1867469879518,74.1566265060241,75.210843373494,78.2228915662651
"6289","Phascolion_hedraeum",79.1077044025157,78.5377358490566,72.877358490566,81.2106918238994,81.8985849056604,81.6430817610063
"6290","Phascolion_lucifugax",90.625,91.40625,71.875,81.25,86.71875,67.96875
"6291","Phascolion_strombus",100,86.8852459016393,49.1803278688525,100,100,98.3606557377049
"6292","Phascolosoma_nigrescens",84.1982958946553,83.1913245546088,82.0294345468629,83.5011618900078,82.1843532145623,84.8179705654531
"6293","Phascolosoma_noduliferum",80.4718217562254,80.3407601572739,77.4574049803408,82.699868938401,82.437745740498,81.127129750983
"6294","Phascolosoma_pacificum",81.4092953523238,81.2593703148426,80.5097451274363,82.9085457271364,83.2083958020989,83.0584707646177
"6295","Phascolosoma_perlucens",83.8044308632544,82.8877005347594,81.8945760122231,83.2696715049656,82.0473644003056,84.5683728036669
"6296","Phascolosoma_scolops",74.2584384589158,71.7286055233549,66.2257074667576,69.7306512103648,73.8970337538357,73.5015342652574
"6297","Phascolosoma_stephensoni",77.0111183780249,76.814911706998,77.0111183780249,74.4931327665141,76.2262916939176,78.3191628515369
"6298","Phasianella_solida",79.8913043478261,80.570652173913,77.8532608695652,82.7445652173913,83.1521739130435,81.25
"6299","Phenacolepas_scobinata",84.0314136125654,78.5340314136126,86.6492146596859,80.6282722513089,78.2722513089005,82.1989528795812
"6300","Phenacoscorpius_adenensis",81.2430632630411,77.6914539400666,79.2452830188679,76.803551609323,77.4694783573807,83.0188679245283
"6301","Phenacoscorpius_megalops",86.1575178997613,87.5894988066826,87.8281622911694,86.1575178997613,87.3508353221957,86.1575178997613
"6302","Phenacovolva_subreflexa",82.3630136986301,80.222602739726,80.222602739726,80.222602739726,79.1095890410959,81.5924657534247
"6303","Pherallodus_indicus",84.4335778321108,83.5370823145884,81.5810920945395,83.5370823145884,82.4775876120619,85.1670741646292
"6304","Phestilla_lugubris",83.3217512161223,81.6539263377345,81.6539263377345,80.8895066018068,81.0284920083391,83.1132731063238
"6305","Phestilla_melanobrachia",83.6947791164659,82.8915662650602,81.6867469879518,82.7309236947791,81.9277108433735,84.2570281124498
"6306","Philarius_gerlachei",84.9152542372881,84.5762711864407,82.6271186440678,84.4915254237288,83.4745762711864,86.9491525423729
"6307","Philarius_imperialis",81.9517313746065,80.5876180482686,80.1678908709339,81.8467995802728,80.2728226652676,81.9517313746065
"6308","Philarius_lifuensis",82.382762991128,82.1292775665399,82.0025348542459,82.8897338403042,80.3548795944233,85.6780735107731
"6309","Philine_alba",93.9271255060729,93.9271255060729,94.331983805668,87.8542510121457,90.6882591093117,92.7125506072875
"6310","Philinopsis_cyanea",84.1194968553459,83.0974842767296,81.8396226415094,83.2547169811321,82.0754716981132,84.6698113207547
"6311","Philinopsis_gardineri",82.7655310621243,81.2625250501002,80.060120240481,82.2645290581162,80.9619238476954,83.6673346693387
"6312","Philinopsis_lineolata",79.951690821256,78.2608695652174,78.9855072463768,80.0724637681159,79.8309178743961,80.7971014492754
"6313","Philinopsis_orientalis",84.0770791075051,81.8458417849899,81.237322515213,83.2657200811359,82.3529411764706,83.7728194726166
"6314","Philinopsis_taronga",89.8305084745763,71.1864406779661,71.1864406779661,71.1864406779661,62.7118644067797,83.0508474576271
"6315","Philocheras_incisus",80,79.6341463414634,79.0243902439024,81.219512195122,81.0975609756098,80.4878048780488
"6316","Philocheras_pilosus",83.7535014005602,84.1736694677871,82.4929971988796,84.3137254901961,83.6134453781513,87.1148459383754
"6317","Phocoena_dioptrica",95.1807228915663,79.5180722891566,53.0120481927711,90.3614457831325,96.3855421686747,93.9759036144578
"6318","Pholoe_minuta",72.6415094339623,79.2452830188679,82.0754716981132,98.1132075471698,69.811320754717,75.4716981132076
"6319","Phormosoma_bursarium",80.5023547880691,82.1350078492936,75.4788069073783,80.7849293563579,81.978021978022,83.8932496075353
"6320","Phoronis_australis",83.0622009569378,81.7224880382775,79.5215311004785,82.3923444976077,81.0526315789474,83.2535885167464
"6321","Phoronis_psammophila",85.3015075376884,84.1708542713568,85.5527638190955,81.5326633165829,81.6582914572864,86.4321608040201
"6322","Phoronopsis_albomaculata",78.1906300484653,78.3521809369952,76.5751211631664,79.1599353796446,79.967689822294,77.5444264943457
"6323","Phoronopsis_harmeri",78.0936454849498,76.9230769230769,75.752508361204,78.0936454849498,78.7625418060201,75.9197324414716
"6324","Phos_senticosus",79.3179317931793,79.4279427942794,78.4378437843784,80.8580858085809,81.2981298129813,80.3080308030803
"6325","Phos_textum",81.9214876033058,80.4752066115702,79.9586776859504,81.5082644628099,80.1652892561983,81.9214876033058
"6326","Photoblepharon_palpebratum",84.8256361922714,85.7681432610745,83.4118755890669,85.7681432610745,84.6371347785108,87.2761545711593
"6327","Photonectes_achirus",69.7197965646291,69.5614624316284,58.5932252183092,66.8457921504654,70.9384895883313,70.0268688225698
"6328","Photonectes_albipennis",77.3344956668889,76.9037485257166,69.181067637557,76.6011999384647,79.3651607609866,78.2985487923696
"6329","Photonectes_braueri",34.229576008273,40.3309203722854,41.3650465356774,30.0930713547053,34.4364012409514,34.6432264736298
"6330","Photonectes_caerulescens",68.6198009879018,68.8130861192641,60.6449996420646,66.5580929200372,69.4681079533252,69.4072589304889
"6331","Photonectes_gracilis",69.4243743719795,69.5200727307527,58.6726637638164,66.8118091774726,70.8215704100675,70.0272740322503
"6332","Photonectes_mirabilis",68.0782950699716,69.5737674929114,58.8676484039147,66.7428885026982,69.5691941827495,69.9487789261868
"6333","Photonectes_parvimanus",56.8364240243565,59.8394685856629,58.6839191807362,57.611403265984,57.5768059784113,60.4968170495433
"6334","Photonectes_waitti",76.0188711419315,73.7509236628204,73.7793440572955,74.0862843176263,74.5410106292275,75.6778264082305
"6335","Photopectoralis_bindus",78.6717752234994,78.4163473818646,78.7994891443167,79.1826309067688,80.2043422733078,78.1609195402299
"6336","Photostomias_atrox",71.063470795494,70.4878169817875,58.7613517939556,67.8278993598333,72.4728301324996,71.3016723735795
"6337","Photostomias_liemi",80.4670912951168,78.2949534541891,77.3477053731831,76.9884043769394,77.609015188633,77.7560019598236
"6338","Phoxocampus_belcheri",84.0033500837521,82.7470686767169,81.6582914572864,82.9145728643216,81.9095477386935,84.2546063651591
"6339","Phoxocampus_diacanthus",82.7171109200344,82.8890799656062,80.9974204643164,82.6311263972485,82.201203783319,84.1788478073947
"6340","Phoxocampus_tetrophthalmus",82.1973550356053,80.7731434384537,80.6714140386572,82.0956256358087,81.2817904374364,82.0956256358087
"6341","Phronima_atlantica",75.7808499743984,77.0609318996416,75.9344598054276,73.5279057859703,74.3983614951357,78.5458269329237
"6342","Phronima_colletti",82.262996941896,79.2048929663608,80.2242609582059,79.4087665647299,78.2874617737003,80.8358817533129
"6343","Phronima_curvipes",84.6153846153846,80.5769230769231,82.8846153846154,80,78.6538461538461,86.1538461538462
"6344","Phronima_pacifica",80.7237813884786,80.1329394387001,78.8035450516987,79.9113737075332,78.9512555391433,82.8655834564254
"6345","Phronima_sedentaria",77.0338372930166,76.601871850252,78.6177105831533,75.8099352051836,75.3059755219582,80.1295896328294
"6346","Phronima_solitaria",78.1565656565657,77.020202020202,77.6515151515152,72.8535353535353,75,80.8080808080808
"6347","Phronima_stebbingi",80.5725971370143,79.5501022494888,80.6748466257669,77.5051124744376,77.6073619631902,82.4130879345603
"6348","Phronimopsis_spinifera",81.9747416762342,80.1377726750861,81.4006888633754,78.0711825487945,78.4156142365098,83.6969001148106
"6349","Phrosina_semilunata",75.8136094674556,75.6656804733728,76.9230769230769,75.1479289940828,74.4822485207101,79.2159763313609
"6350","Phtheirichthys_lineatus",69.6748658903572,68.5365694099176,61.8147324349078,66.8356666230538,69.1155305508308,69.4164595054298
"6351","Phtisica_marina",66.6666666666667,66.6666666666667,100,83.3333333333333,77.7777777777778,83.3333333333333
"6352","Phycopsis_fusiformis",87.621359223301,83.495145631068,87.1359223300971,83.9805825242718,81.5533980582524,88.3495145631068
"6353","Phyllacanthus_imperialis",82.0815450643777,80.4721030042919,79.3991416309013,81.7596566523605,80.9012875536481,82.0815450643777
"6354","Phylladiorhynchus_integrirostris",81.0022026431718,80.0660792951542,80.1762114537445,79.4052863436123,79.625550660793,82.5440528634361
"6355","Phylladiorhynchus_pusillus",100,100,44.4444444444444,100,100,100
"6356","Phyllichthys_punctatus",80.1576872536137,80.1576872536137,77.6609724047306,82.3915900131406,82.1287779237845,80.6833114323259
"6357","Phyllidia_coelestis",81.7229336437718,79.5110593713621,79.0454016298021,80.9080325960419,80.442374854482,82.1885913853318
"6358","Phyllidia_elegans",81.6326530612245,79.3650793650794,78.7981859410431,80.4988662131519,80.2721088435374,81.1791383219955
"6359","Phyllidia_ocellata",82.4150058616647,80.4220398593201,78.7807737397421,81.4771395076202,80.8909730363423,81.7116060961313
"6360","Phyllidia_varicosa",84.0167364016736,82.7615062761506,81.5899581589958,83.347280334728,81.8410041841004,84.1004184100418
"6361","Phyllidiella_pustulosa",84.0978593272171,83.256880733945,81.4220183486239,83.0275229357798,82.1865443425076,84.6330275229358
"6362","Phyllidiopsis_annae",82.1802935010482,81.4465408805032,80.6079664570231,82.7044025157233,81.0272536687631,83.3333333333333
"6363","Phyllochaetopterus_socialis",87.012987012987,86.038961038961,88.961038961039,81.4935064935065,82.1428571428571,84.0909090909091
"6364","Phyllocoma_convoluta",82.349537037037,81.25,80.8449074074074,80.787037037037,80.787037037037,83.9699074074074
"6365","Phyllodesmium_macphersonae",80.8306709265176,81.1501597444089,77.6357827476038,84.3450479233227,84.3450479233227,83.5463258785942
"6366","Phyllodesmium_poindimiei",82.1503131524008,80.8977035490605,79.5407098121086,81.8371607515658,80.5845511482255,82.2546972860125
"6367","Phyllodictyon_anastomosans",81.7800167926112,80.1007556675063,79.1771620486986,80.6045340050378,79.3450881612091,81.6120906801008
"6368","Phyllodoce_groenlandica",100,100,100,100,100,100
"6369","Phyllodoce_longipes",93.9086294416244,92.8934010152284,93.4010152284264,89.3401015228426,88.8324873096447,94.9238578680203
"6370","Phyllodoce_madeirensis",84.361036639857,82.3056300268097,83.1992850759607,82.3949955317248,80.875781948168,84.9865951742627
"6371","Phyllogobius_platycephalops",83.298969072165,82.2680412371134,80.6185567010309,83.1958762886598,81.6494845360825,84.8453608247423
"6372","Phyllophichthus_xenodontus",85.4145854145854,84.3156843156843,82.5174825174825,86.1138861138861,84.3156843156843,86.1138861138861
"6373","Phyllospongia_papyracea",83.18407960199,82.4875621890547,81.0945273631841,82.2885572139303,81.4925373134328,85.4726368159204
"6374","Phymodius_ungulatus",84.4409695074277,83.5809225957779,82.017200938233,83.9718530101642,82.0953870211102,85.3010164190774
"6375","Physeter_macrocephalus",71.6360047931205,70.2756044265877,62.7687319376894,68.242052583351,70.8077817720448,70.9240854303235
"6376","Physiculus_longifilis",71.5788928053079,70.9102218536181,58.9829981339415,67.955629276384,72.8799502384408,71.7654986522911
"6377","Physiculus_luminosa",85.3994490358127,80.1652892561983,70.2479338842975,77.6859504132231,72.7272727272727,86.7768595041322
"6378","Physiculus_therosideros",56.0474308300395,56.7588932806324,58.695652173913,50.0790513833992,51.7786561264822,59.2094861660079
"6379","Physogyra_lichtensteini",81.2064965197216,79.8143851508121,78.0742459396752,80.6264501160093,80.6264501160093,81.2064965197216
"6380","Physophora_hydrostatica",83.2,80.9777777777778,81.1555555555556,81.0666666666667,81.2444444444444,82.2222222222222
"6381","Pictichromis_coralensis",90.0849858356941,86.1189801699717,86.685552407932,84.1359773371105,81.8696883852691,90.0849858356941
"6382","Pictichromis_paccagnellae",81.7412333736397,80.6529625151149,79.081015719468,81.7412333736397,81.8621523579202,82.8295042321645
"6383","Pictichromis_porphyrea",80.1899592944369,80.1899592944369,78.9687924016282,81.5468113975577,81.0040705563094,82.2252374491181
"6384","Pictocolumbella_ocellata",79.5795795795796,80.03003003003,77.4774774774775,82.1321321321321,82.7327327327327,80.6306306306306
"6385","Pictodentalium_festivum",84.4827586206897,80.4597701149425,75.8620689655172,75.2873563218391,69.5402298850575,86.7816091954023
"6386","Pictodentalium_formosum",81.547064305685,79.3103448275862,79.8695246971109,79.8695246971109,79.403541472507,81.0810810810811
"6387","Pigrogromitus_timsanus",83.7928715534633,82.1788836583726,81.5736381977135,81.3046402151984,81.0356422326833,83.6583725622058
"6388","Pileolaria_berkeleyana",100,100,100,100,100,100
"6389","Pillucina_pacifica",79.2553191489362,78.5904255319149,79.1223404255319,80.3191489361702,80.3191489361702,80.0531914893617
"6390","Pilodius_areolatus",84.0568271507498,83.0307813733228,81.767955801105,83.2675611681137,81.9258089976322,85.0039463299132
"6391","Pilodius_flavus",87.243947858473,86.8715083798883,84.8230912476723,86.4059590316573,85.0093109869646,89.4785847299814
"6392","Pilodius_nigrocrinitus",82.7683615819209,81.4500941619586,79.4726930320151,82.1092278719397,80.8851224105461,82.6741996233522
"6393","Pilodius_pilumnoides",80.5699481865285,81.0880829015544,77.979274611399,83.2901554404145,82.9015544041451,81.3471502590674
"6394","Pilodius_pubescens",87.6646706586826,88.0239520958084,85.9880239520958,87.5449101796407,85.9880239520958,90.059880239521
"6395","Pilodius_pugil",84.7049044056525,83.7905236907731,82.1280133000831,83.9567747298421,82.6267664172901,86.2011637572735
"6396","Pilodius_scabriculus",89.0774125132556,89.0774125132556,87.6988335100742,88.441145281018,86.5323435843054,91.0922587486745
"6397","Pilumnus_longicornis",80.1418439716312,80.4255319148936,77.7304964539007,82.4113475177305,82.4113475177305,80.9929078014184
"6398","Pilumnus_taeniola",83.6845683208702,82.0530251529572,81.9850441876275,81.9850441876275,80.8973487423521,84.2963970088375
"6399","Pilumnus_vespertilio",82.0073439412485,82.0073439412485,81.640146878825,83.3537331701346,83.108935128519,82.8641370869033
"6400","Pinctada_albina",80.5714285714286,81.1428571428571,78.2857142857143,83.4285714285714,83.2857142857143,82.4285714285714
"6401","Pinctada_anomioides",81.3760379596679,80.3084223013049,79.4780545670225,81.7319098457888,81.6132858837485,81.3760379596679
"6402","Pinctada_fucata",82.3649337410805,80.8358817533129,79.7145769622834,81.7533129459735,80.2242609582059,82.466870540265
"6403","Pinctada_imbricata",82.7298050139276,81.5227483751161,79.3871866295265,82.3584029712163,80.6870937790158,82.8226555246054
"6404","Pinctada_maculata",84.0277777777778,83.1018518518518,81.9444444444444,83.3333333333333,82.0216049382716,84.6450617283951
"6405","Pinctada_margaritifera",84.1546626231994,83.2448824867324,81.5769522365428,83.0932524639879,82.3351023502654,84.7611827141774
"6406","Pinctada_nigra",79.8331015299026,80.3894297635605,77.1905424200278,82.7538247566064,82.7538247566064,80.6675938803894
"6407","Pinctada_radiata",83.7257617728532,82.0637119113573,81.6481994459834,81.5096952908587,81.0249307479224,83.4487534626039
"6408","Pinguitellina_pinguis",85.1543942992874,82.8978622327791,84.2042755344418,80.166270783848,81.1163895486936,86.3420427553444
"6409","Pinjalo_lewisi",79.8757763975155,79.8757763975155,79.8757763975155,81.1180124223603,80.9937888198758,79.8757763975155
"6410","Pinna_bicolor",81.0810810810811,79.6171171171171,78.6036036036036,81.1936936936937,80.9684684684685,81.0810810810811
"6411","Pinna_carnea",82.4215246636771,80.9865470852018,79.2825112107623,81.7937219730942,80.0896860986547,82.780269058296
"6412","Pinna_incurva",79.0238836967809,78.816199376947,77.7777777777778,81.723779854621,80.7892004153686,81.619937694704
"6413","Pinna_muricata",84.0909090909091,83.2575757575758,81.4393939393939,82.9545454545455,82.3484848484848,84.6969696969697
"6414","Pinna_saccata",83.7320574162679,82.8548644338118,81.7384370015949,82.6953748006379,82.2966507177033,84.5295055821372
"6415","Pione_vastifica",84.3297101449275,82.6992753623188,81.7028985507246,83.6050724637681,81.7028985507246,84.4202898550725
"6416","Pipestela_candelabra",80.4523424878837,80.6138933764136,79.6445880452342,84.329563812601,83.8449111470113,83.8449111470113
"6417","Pisania_fasciculata",77.635423690717,76.534052596089,71.5441672285907,75.904697684873,77.792762418521,79.2312879298719
"6418","Pisania_ignea",76.7025683512842,76.9511184755592,68.152444076222,72.9577464788732,76.7688483844242,78.1772990886495
"6419","Pisidia_dispar",81.9027921406412,80.5584281282316,79.2140641158221,81.799379524302,80.4550155118924,81.6959669079628
"6420","Pisidia_gordoni",77.6811594202899,76.5217391304348,76.9565217391304,78.2608695652174,78.1159420289855,77.8260869565217
"6421","Pisodonophis_boro",77.6068376068376,77.948717948718,75.7264957264957,80,80.1709401709402,78.6324786324786
"6422","Pisodonophis_cancrivorus",83.8834951456311,81.747572815534,80.7766990291262,83.0097087378641,81.8446601941748,83.495145631068
"6423","Pista_brevibranchiata",84.8158131176999,81.7610062893082,85.9838274932615,86.1635220125786,86.2533692722372,86.2533692722372
"6424","Pista_cristata",93.2367149758454,93.2367149758454,95.1690821256039,90.3381642512077,88.4057971014493,94.6859903381642
"6425","Pista_typha",79.837775202781,79.9536500579374,78.7949015063731,80.9965237543453,81.6917728852839,81.460023174971
"6426","Pisulina_adamsiana",81.5229563269877,79.2833146696529,79.9552071668533,80.7390817469205,80.2911534154535,81.7469204927212
"6427","Pitar_albidus",81.8181818181818,80.0667222685571,79.232693911593,80.5671392827356,79.5663052543786,81.7347789824854
"6428","Pitar_citrinus",80.9352517985612,79.6163069544365,77.6978417266187,81.4148681055156,80.9352517985612,81.1750599520384
"6429","Pitar_pellucidus",84.044233807267,82.9383886255924,81.2796208530806,82.9383886255924,82.0695102685624,84.3601895734597
"6430","Pitar_prora",82.7242524916943,81.7275747508306,80.6478405315615,81.8106312292359,81.3953488372093,83.7209302325581
"6431","Pitar_spoori",83.780487804878,84.5121951219512,82.0731707317073,86.3414634146341,85.609756097561,86.3414634146341
"6432","Placamen_lamellata",77.34375,76.25,77.03125,77.5,77.34375,77.5
"6433","Placamen_tiara",79.3963254593176,79.3963254593176,77.6902887139108,81.758530183727,81.2335958005249,79.9212598425197
"6434","Placida_cremoniana",84.1737781225756,83.3204034134988,81.8463925523662,83.3979829325058,82.2342901474011,84.8719937936385
"6435","Placida_dendritica",100,93.75,56.25,100,100,100
"6436","Placospongia_carinata",82.2339489885664,80.2110817941953,79.3315743183817,80.9146877748461,79.4195250659631,82.4098504837291
"6437","Placospongia_melobesioides",82.4561403508772,80.7894736842105,80,81.4035087719298,79.6491228070175,83.3333333333333
"6438","Plagiocardium_pseudolatum",81.5415821501014,79.5131845841785,79.0060851926978,79.9188640973631,80.4259634888438,80.9330628803245
"6439","Plagiocardium_setosum",81.2603648424544,79.6849087893864,80.016583747927,79.7678275290216,79.3532338308458,81.5091210613599
"6440","Plagiopsetta_glossa",81.9502074688797,81.9502074688797,78.6307053941909,84.8547717842324,84.8547717842324,80.9128630705394
"6441","Plagiostropha_caledoniensis",70.4,52.8,63.2,52,37.6,65.6
"6442","Plagiotremus_laudandus",83.348254252462,82.3634735899731,81.0205908683975,82.8111011638317,82.094897045658,84.7806624888093
"6443","Plagiotremus_rhinorhynchos",83.8187702265372,82.8478964401295,81.5533980582524,82.5242718446602,81.957928802589,84.2233009708738
"6444","Plagiotremus_tapeinosoma",84.3255463451394,83.2705350414469,81.7633760361718,83.0444611906556,82.0648078372268,84.5516201959307
"6445","Plagusia_immaculata",84.1482649842271,83.7539432176656,81.6246056782334,83.9116719242902,82.8864353312303,85.0946372239748
"6446","Plagusia_speciosa",85.0594227504244,84.295415959253,82.0033955857385,84.5500848896435,82.6825127334465,86.5874363327674
"6447","Plagusia_squamosa",84.1816758026625,83.1636648394675,81.5191855912294,83.3202819107283,82.5371965544244,85.0430696945967
"6448","Plakinastrella_clathrata",81.4184397163121,83.1205673758865,80.1418439716312,83.8297872340426,83.6879432624114,84.9645390070922
"6449","Plakinastrella_mammillaris",84.1286307053942,82.4688796680498,82.2614107883817,82.3651452282158,81.4315352697095,85.7883817427386
"6450","Plakobranchus_ocellatus",84.2271293375394,83.1230283911672,81.8611987381703,83.2018927444795,82.1766561514196,84.9369085173502
"6451","Plakortis_lita",86.3122171945701,85.4072398190045,82.579185520362,85.4072398190045,84.1628959276018,88.1221719457014
"6452","Plakortis_simplex",80,79.620253164557,79.2405063291139,81.1392405063291,81.6455696202532,81.1392405063291
"6453","Planaxis_niger",82.8436018957346,81.5165876777251,79.4312796208531,82.1800947867299,81.042654028436,82.7488151658768
