"","feature","percentile_tos_245","percentile_tos_126","imptfeature_velocity_585","imptfeature_o2os_585","imptfeature_phos_585","imptfeature_tos_585","penalty_velocity_585","penalty_o2os_585","penalty_phos_585","penalty_tos_585","feature_velocity_585","feature_o2os_585","feature_phos_585","feature_tos_585","percentile_velocity_585","percentile_o2os_585","percentile_phos_585","percentile_tos_585","uninformed"
"7298","Saurida_filamentosa",93.8461538461538,96.5384615384615,100,100,100,100,40.3508771929825,40.4858299595142,48.7179487179487,38.7314439946019,50.8771929824561,51.417004048583,53.1713900134953,49.527665317139,47.0588235294118,45.1923076923077,43.4615384615385,47.1153846153846,48.582995951417
"7299","Saurida_gracilis",88.6178861788618,93.2926829268293,100,100,100,100,40.4982206405694,41.7081850533808,43.0604982206406,39.9288256227758,44.9822064056939,46.3345195729537,48.2562277580071,44.5551601423488,46.5834428383706,45.4268292682927,43.2926829268293,44.4105691056911,43.2740213523132
"7300","Saurida_longimanus",93.127147766323,94.5017182130584,100,100,100,100,39.6634615384615,39.1826923076923,46.7548076923077,38.8221153846154,50.6009615384615,50.6009615384615,52.4038461538462,49.7596153846154,46.8838526912181,44.8453608247423,43.6426116838488,47.5945017182131,47.7163461538462
"7301","Saurida_micropectoralis",93.2692307692308,93.9102564102564,100,100,100,100,38.9450056116723,38.8327721661055,46.5768799102132,38.7205387205387,49.4949494949495,49.4949494949495,50.8417508417508,48.709315375982,46.2915601023018,44.8717948717949,43.1089743589744,47.4358974358974,47.2502805836139
"7302","Saurida_nebulosa",89.3905191873589,92.3250564334086,100,100,100,100,42.8120063191153,42.1011058451817,43.9178515007899,40.9952606635071,47.3143759873618,47.4723538704581,49.0521327014218,45.9715639810426,47.1783295711061,45.5981941309255,43.3408577878104,44.0180586907449,44.0758293838863
"7303","Savignium_crenatum",89.4967177242888,92.5601750547046,100,100,100,100,43.2183908045977,42.5287356321839,43.6781609195402,40.9961685823755,45.0574712643678,45.823754789272,47.5095785440613,43.9846743295019,46.9365426695842,44.9671772428884,43.3260393873085,43.9824945295405,42.6053639846743
"7304","Savignium_dentatum",91.7197452229299,94.2675159235669,100,100,100,100,45.3229398663697,43.0957683741648,46.8819599109131,42.2048997772828,48.2182628062361,49.4432071269488,50,46.9933184855234,47.2292191435768,45.859872611465,43.4713375796178,44.5859872611465,44.8775055679287
"7305","Savignium_milliporae",92.1052631578947,93.609022556391,100,100,100,100,47.8260869565217,44.6640316205534,48.8801054018445,44.9275362318841,49.802371541502,50.0658761528327,50.9881422924901,46.2450592885375,48.8721804511278,45.4887218045113,43.421052631579,46.0526315789474,45.3227931488801
"7306","Scabricola_desetangsii",93.6254980079681,95.6175298804781,100,100,100,100,44.5530726256983,41.8994413407821,48.463687150838,40.9217877094972,51.6759776536313,50.9776536312849,51.1173184357542,48.463687150838,49.003984063745,44.8207171314741,44.2231075697211,46.2151394422311,45.8100558659218
"7307","Scabricola_eximia",88.5474860335195,93.2960893854749,100,100,100,100,45.3033268101761,45.3033268101761,46.0861056751468,43.3463796477495,49.0215264187867,49.9021526418787,51.0763209393346,47.2602739726027,47.3463687150838,46.0893854748603,44.1340782122905,44.8324022346369,45.6947162426614
"7308","Scabricola_variegata",89.8395721925134,93.8502673796791,100,100,100,100,43.6329588014981,42.6966292134831,44.7565543071161,40.9176029962547,48.0337078651685,49.7191011235955,50.4681647940075,47.1910112359551,47.9946524064171,45.855614973262,43.3155080213904,44.1176470588235,45.5992509363296
"7309","Scaeochlamys_livida",91.304347826087,93.9130434782609,100,100,100,100,44.1056910569106,43.0894308943089,46.4430894308943,41.869918699187,48.4756097560976,49.5934959349593,50.7113821138211,46.9512195121951,45.7974137931034,46.0869565217391,43.3333333333333,44.3478260869565,45.7317073170732
"7310","Scalicus_engyceros",97.907949790795,92.8870292887029,100,100,100,100,60.9077598828697,56.0761346998536,44.6559297218155,55.4904831625183,43.1918008784773,44.6559297218155,45.6808199121523,40.4099560761347,45.6066945606695,48.5355648535565,48.326359832636,47.489539748954,42.606149341142
"7311","Scalpellum_stearnsii",92.8763440860215,91.6666666666667,100,100,100,100,37.6177024482109,40.5838041431262,47.8813559322034,41.7608286252354,52.3540489642185,53.1073446327684,53.3898305084746,52.0715630885122,47.4877450980392,48.252688172043,43.9516129032258,48.252688172043,51.9303201506591
"7312","Scammarctus_batei",89.3081761006289,93.5010482180294,100,100,100,100,41.9544452608376,43.4239529757531,42.9096252755327,42.5422483468038,49.5958853783982,50.6980161645849,51.1388684790595,49.7428361498898,48.1132075471698,47.1698113207547,44.1299790356394,45.5974842767296,48.052902277737
"7313","Scandia_mutabilis",99.5073891625616,89.2682926829268,100,100,100,100,40.990990990991,40.5405405405405,37.8378378378378,40.0900900900901,36.9369369369369,30.6306306306306,33.7837837837838,31.0810810810811,48.2412060301507,48.8304093567251,50,49.1666666666667,31.981981981982
"7314","Scapharca_cornea",94.2238267148014,96.7509025270758,100,100,100,100,43.3080808080808,42.0454545454545,47.7272727272727,40.9090909090909,49.2424242424242,50.2525252525252,50.3787878787879,47.2222222222222,47.667638483965,45.1263537906137,43.5018050541516,46.3898916967509,45.959595959596
"7315","Scapharca_pilula",91.2663755458515,92.5764192139738,100,100,100,100,38.5321100917431,39.7553516819572,47.0948012232416,37.4617737003058,51.0703363914373,51.6819571865443,51.6819571865443,49.5412844036697,48.0694980694981,44.5414847161572,43.6681222707424,46.5065502183406,47.7064220183486
"7316","Scartella_cristata",88.5333333333333,92.8,100,100,100,100,44.9626865671642,43.5634328358209,45.1492537313433,41.9776119402985,47.7611940298507,48.8805970149254,49.8134328358209,46.1753731343284,47.4666666666667,45.6,43.2,44.6666666666667,44.4962686567164
"7317","Scarus_altipinnis",90.1840490797546,91.717791411043,100,100,100,100,54.4086021505376,48.494623655914,44.9462365591398,49.6774193548387,47.3118279569892,48.2795698924731,49.0322580645161,45.6989247311828,46.6257668711656,46.6257668711656,47.0858895705521,45.2453987730061,44.4086021505376
"7318","Scarus_chameleon",89.1959798994975,91.9597989949749,100,100,100,100,45.7343887423043,43.9753737906772,45.910290237467,42.8320140721196,48.1970096745822,48.1970096745822,49.868073878628,46.2620932277924,46.9849246231156,45.4773869346734,44.3467336683417,44.5979899497487,44.8548812664908
"7319","Scarus_dimidiatus",89.6,92.2666666666667,100,100,100,100,45.7009345794392,44.018691588785,46.2616822429907,42.9906542056075,47.7570093457944,48.8785046728972,49.8130841121495,46.1682242990654,47.0666666666667,45.7333333333333,44.1333333333333,44.4,45.1401869158878
"7320","Scarus_falcipinnis",89.2761394101877,93.029490616622,100,100,100,100,43.9962476547842,42.6829268292683,44.8405253283302,40.9005628517824,48.0300187617261,49.155722326454,49.718574108818,46.8105065666041,47.5871313672922,45.4423592493298,43.4316353887399,44.1018766756032,44.4652908067542
"7321","Scarus_ferrugineus",94.0140845070423,95.7746478873239,100,100,100,100,40.7635467980296,39.9014778325123,46.3054187192118,39.7783251231527,48.7684729064039,49.6305418719212,50.1231527093596,47.4137931034483,46.505376344086,45.0704225352113,43.1338028169014,46.830985915493,45.5665024630542
"7322","Scarus_festivus",89.5981087470449,93.1442080378251,100,100,100,100,42.7626137303557,43.1761786600496,44.9131513647643,41.2737799834574,46.4846980976013,47.2291149710505,48.3870967741936,45.0785773366418,47.2813238770686,45.0354609929078,43.8534278959811,43.8534278959811,43.5070306038048
"7323","Scarus_flavipectoralis",89.8123324396783,92.4932975871314,100,100,100,100,45.5909943714822,45.0281425891182,45.5909943714822,43.2457786116323,49.06191369606,49.437148217636,50.187617260788,46.8105065666041,47.3190348525469,45.9785522788204,44.5040214477212,44.3699731903485,45.7786116322702
"7324","Scarus_forsteni",89.5734597156398,92.1800947867299,100,100,100,100,44.3153526970954,42.4066390041494,44.5643153526971,41.7427385892116,47.2199170124481,47.3858921161826,48.3817427385892,45.2282157676349,47.1563981042654,45.3791469194313,43.3649289099526,43.957345971564,43.6514522821577
"7325","Scarus_frenatus",89.647577092511,92.9515418502203,100,100,100,100,43.4514637904468,42.7580893682589,43.9137134052388,41.2172573189522,45.3775038520801,46.0708782742681,47.6887519260401,44.0677966101695,47.0264317180617,44.9339207048458,43.2819383259912,44.1629955947137,42.8351309707242
"7326","Scarus_fuscocaudalis",90.1960784313726,95.2380952380952,100,100,100,100,43.0392156862745,42.0588235294118,43.8235294117647,40.5882352941176,48.921568627451,49.9019607843137,50.2941176470588,48.1372549019608,47.6190476190476,45.6582633053221,43.1372549019608,45.3781512605042,45.7843137254902
"7327","Scarus_ghobban",89.6405919661734,93.446088794926,100,100,100,100,41.2721893491124,41.9378698224852,43.1213017751479,40.0887573964497,44.896449704142,46.3757396449704,48.0769230769231,44.4526627218935,46.793997271487,45.4545454545455,43.2346723044397,44.5031712473573,43.5650887573964
"7328","Scarus_globiceps",89.6296296296296,91.8518518518518,100,100,100,100,45.3759723422645,43.4745030250648,45.7216940363008,42.523768366465,47.8824546240277,47.9688850475367,49.5246326707001,46.0674157303371,47.037037037037,45.4320987654321,44.320987654321,44.320987654321,44.4252376836646
"7329","Scarus_longipinnis",94.4206008583691,91.8454935622318,100,100,100,100,56.0902255639098,49.4736842105263,43.4586466165414,51.1278195488722,41.8045112781955,43.7593984962406,44.812030075188,40.1503759398496,46.137339055794,47.2103004291845,45.9227467811159,45.0643776824034,39.0977443609023
"7330","Scarus_niger",89.3569844789357,93.3481152993348,100,100,100,100,42.8904428904429,42.6573426573427,43.7451437451437,40.8702408702409,44.9106449106449,46.1538461538462,47.3970473970474,43.8228438228438,47.1175166297118,44.90022172949,43.2372505543237,43.9024390243902,42.8127428127428
"7331","Scarus_oviceps",89.0339425587467,91.644908616188,100,100,100,100,46.0201280878317,44.0073193046661,46.0201280878317,43.4583714547118,48.0329368709973,48.3989021043001,49.8627630375114,46.3860933211345,46.8668407310705,45.3002610966057,44.2558746736292,44.5169712793734,44.4647758462946
"7332","Scarus_prasiognathos",91.4634146341463,91.869918699187,100,100,100,100,38.4068278805121,40.6827880512091,49.7866287339972,38.8335704125178,52.2048364153627,51.4935988620199,52.4893314366999,49.2176386913229,48.0496453900709,45.1219512195122,43.9024390243902,45.9349593495935,47.3684210526316
"7333","Scarus_psittacus",89.647577092511,92.7312775330396,100,100,100,100,43.4514637904468,42.8351309707242,44.0677966101695,41.0631741140216,45.3775038520801,46.1479198767334,47.7657935285054,43.9907550077042,47.0264317180617,44.9339207048458,43.3920704845815,44.1629955947137,42.9121725731895
"7334","Scarus_quoyi",90.3426791277259,94.0809968847352,100,100,100,100,45.0980392156863,43.5729847494553,47.0588235294118,42.0479302832244,49.4553376906318,50.3267973856209,50.1089324618736,47.276688453159,47.6635514018692,46.1059190031153,44.0809968847352,44.2367601246106,46.6230936819172
"7335","Scarus_rivulatus",89.8477157360406,92.8934010152284,100,100,100,100,44.6619217081851,44.1281138790036,46.1743772241993,42.4377224199288,47.864768683274,48.576512455516,50,45.8185053380783,47.4619289340102,45.8121827411168,44.1624365482233,43.7817258883249,45.373665480427
"7336","Scarus_rubroviolaceus",89.8268398268398,93.0735930735931,100,100,100,100,43.062926459439,42.3805913570887,43.2903714935557,40.9401061410159,45.2615617892343,45.9438968915845,47.3085670962851,44.1243366186505,47.0779220779221,44.9134199134199,43.2900432900433,44.2640692640693,42.8354814253222
"7337","Scarus_scaber",88.9473684210526,93.4210526315789,100,100,100,100,44.0959409594096,43.3579335793358,44.7416974169742,41.6974169741697,47.7859778597786,48.8929889298893,49.6309963099631,46.4944649446494,47.6315789473684,45.5263157894737,43.2894736842105,44.3421052631579,44.6494464944649
"7338","Scarus_schlegeli",89.9038461538462,91.8269230769231,100,100,100,100,44.6503791069924,43.2181971356361,44.9873631002527,41.9545071609099,48.0202190395956,48.0202190395956,49.3681550126369,46.335299073294,47.1153846153846,45.5528846153846,44.1105769230769,44.7115384615385,44.9031171019377
"7339","Scarus_spinus",89.1752577319588,92.5257731958763,100,100,100,100,45.2166064981949,43.9530685920578,45.8483754512635,42.5992779783394,47.9241877256318,48.3754512635379,49.5487364620939,45.8483754512635,47.1649484536082,45.360824742268,44.0721649484536,44.3298969072165,44.6750902527076
"7340","Scarus_tricolor",90.9574468085106,94.6808510638298,100,100,100,100,43.1500465983225,44.0820130475303,46.5983224603914,42.0316868592731,47.9030754892824,48.3690587138863,49.2078285181733,45.5731593662628,47.5190839694656,45.8776595744681,43.8829787234042,44.6808510638298,45.479962721342
"7341","Scarus_viridifucatus",94.6153846153846,96.9230769230769,100,100,100,100,43.5897435897436,41.970310391363,48.7179487179487,41.1605937921727,50.6072874493927,51.0121457489879,51.2820512820513,48.0431848852901,48.1424148606811,45,43.8461538461538,46.7307692307692,46.4237516869096
"7342","Scarus_xanthopleura",89.647577092511,92.7312775330396,100,100,100,100,43.5185185185185,42.2067901234568,44.3672839506173,41.0493827160494,45.4475308641975,46.141975308642,47.7623456790123,44.2901234567901,47.2466960352423,45.1541850220264,43.5022026431718,44.1629955947137,42.6697530864198
"7343","Scatophagus_argus",93.7956204379562,94.8905109489051,100,100,100,100,45.9770114942529,43.1673052362708,47.765006385696,43.8058748403576,49.5530012771392,50.0638569604087,50.3192848020434,45.4661558109834,48.7226277372263,44.8905109489051,43.6131386861314,46.3503649635037,44.8275862068966
"7344","Schedophilus_velaini",95.7575757575758,89.6969696969697,100,100,100,100,33.4745762711864,79.0254237288136,55.7203389830508,42.5847457627119,58.6864406779661,55.5084745762712,61.6525423728814,58.8983050847458,44.5454545454545,50,50,46.3636363636364,59.1101694915254
"7345","Schindleria_brevipinguis",100,94.2307692307692,100,100,100,100,80.5369127516778,59.0604026845638,44.9664429530201,57.7181208053691,47.6510067114094,53.6912751677852,53.0201342281879,45.6375838926174,48.0769230769231,48.0769230769231,48.0769230769231,50,44.9664429530201
"7346","Schindleria_praematura",89.5161290322581,93.3467741935484,100,100,100,100,41.4255469301341,42.1312632321807,43.5426958362738,40.5081157374735,45.5892731122089,46.2244177840508,48.5532815808045,45.0247000705716,47.1774193548387,45.2620967741936,44.0524193548387,44.2540322580645,43.5426958362738
"7347","Schismorhynchus_labialis",90.5454545454545,90.9090909090909,100,100,100,100,51.9745222929936,47.1337579617834,41.0191082802548,46.7515923566879,41.4012738853503,41.9108280254777,43.9490445859873,40.3821656050955,45.6363636363636,46.9090909090909,49.3670886075949,45.0909090909091,37.7070063694268
"7348","Schizaster_lacunosus",90.8045977011494,93.1034482758621,100,100,100,100,53.3512064343164,54.5576407506702,51.7426273458445,50,41.0187667560322,45.7104557640751,45.3083109919571,41.0187667560322,47.1264367816092,46.551724137931,44.4444444444444,46.360153256705,41.9571045576408
"7349","Schizobopyrina_andamanica",97.3509933774834,94.0397350993377,100,100,100,100,53.7209302325581,55.1162790697674,46.2790697674419,53.4883720930233,39.0697674418605,43.2558139534884,43.953488372093,37.6744186046512,46.3576158940397,47.682119205298,44.3708609271523,46.6887417218543,38.6046511627907
"7350","Schizophroida_hilensis",89.0547263681592,92.5373134328358,100,100,100,100,45.6919060052219,44.1253263707572,44.5604873803307,43.0809399477807,44.6475195822454,45.6919060052219,47.171453437772,42.9068755439513,47.0149253731343,44.5273631840796,44.1542288557214,44.4029850746269,41.9495213228895
"7351","Schizophrys_aspera",88.8888888888889,93.3333333333333,100,100,100,100,42.4124513618677,42.4124513618677,43.5019455252918,40.5447470817121,44.9805447470817,46.3813229571984,47.704280155642,43.9688715953307,47.4600870827286,45.2222222222222,43.2222222222222,44,43.2684824902724
"7352","Schultzidia_johnstonensis",92.7710843373494,94.3775100401606,100,100,100,100,53.7921348314607,41.4325842696629,43.1179775280899,43.9606741573034,54.2134831460674,50.561797752809,51.685393258427,53.0898876404494,46.9879518072289,48.5943775100402,48.3935742971888,46.7871485943775,48.1741573033708
"7353","Schultzidia_retropinnis",94.3478260869565,98.2608695652174,100,100,100,100,45.1219512195122,42.8353658536585,46.4939024390244,41.1585365853659,55.9451219512195,52.7439024390244,53.5060975609756,53.9634146341463,48.4782608695652,45.2173913043478,45.4347826086956,48.0434782608696,48.9329268292683
"7354","Scina_borealis",90.3398926654741,90.4293381037567,100,100,100,100,43.5367762128325,39.2175273865415,34.4600938967136,40.9702660406886,33.5837245696401,34.6165884194053,34.8356807511737,34.7417840375587,43.7388193202147,47.093023255814,42.8890876565295,43.9624329159213,33.0203442879499
"7355","Scina_crassicornis",97.907949790795,93.7238493723849,100,100,100,100,53.8913362701909,55.0660792951542,42.5844346549192,51.5418502202643,38.7665198237885,42.8781204111601,43.0249632892805,36.7107195301028,46.4285714285714,48.5355648535565,45.1882845188285,47.2803347280335,38.4728340675477
"7356","Scina_marginata",98.6725663716814,95.1327433628319,100,100,100,100,54.5031055900621,46.1180124223603,41.6149068322981,42.5465838509317,38.9751552795031,41.304347826087,41.304347826087,37.888198757764,45.1327433628319,48.6725663716814,46.9026548672566,48.0088495575221,38.8198757763975
"7357","Scina_nana",99.1452991452991,91.8269230769231,100,100,100,100,45.0252951096121,39.460370994941,34.7386172006745,45.531197301855,54.3001686340641,54.3001686340641,55.9865092748735,57.504215851602,49.3650793650794,47.3557692307692,49.0601503759398,47.3557692307692,52.1079258010118
"7358","Scina_similis",100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,50,50,50,100
"7359","Scina_submarginata",100,100,100,100,100,100,33.3333333333333,100,71.875,100,81.25,78.125,82.2916666666667,88.5416666666667,45.5882352941176,50,50,50,85.4166666666667
"7360","Scina_tullbergi",86.0738255033557,91.2751677852349,100,100,100,100,41.1626541397534,40.3405754550793,41.397533763946,40.8103347034645,46.6823253082795,46.7997651203758,47.6805637110981,46.7410452143277,46.5604026845638,46.3087248322148,43.8758389261745,43.0369127516779,45.4492072812684
"7361","Scina_vosseleri",97.0744680851064,93.8829787234042,100,100,100,100,48.6511627906977,43.0697674418605,36.2790697674419,43.5348837209302,35.6279069767442,37.1162790697674,36.093023255814,36,44.281914893617,48.0053191489362,44.1489361702128,47.0744680851064,34.9767441860465
"7362","Scinaia_hormoides",89.9686520376176,93.4169278996865,100,100,100,100,44.7859495060373,40.1756311745335,42.2612513721186,40.1756311745335,44.0175631174533,45.0054884742042,45.0054884742042,43.4687156970362,46.3949843260188,44.6708463949843,42.9467084639498,44.5141065830721,41.8221734357849
"7363","Scintilla_anomala",89.7540983606557,93.8524590163934,100,100,100,100,47.7011494252874,41.9540229885057,44.9712643678161,42.2413793103448,47.8448275862069,48.7068965517241,48.8505747126437,45.9770114942529,46.9262295081967,45.9016393442623,43.2377049180328,43.6475409836066,45.5459770114943
"7364","Scintilla_nitidella",92.9368029739777,91.0780669144982,100,100,100,100,38.5919165580183,38.2007822685789,45.2411994784876,37.1577574967405,48.761408083442,49.8044328552803,50.1955671447197,48.109517601043,46.1095100864553,44.4237918215613,43.3085501858736,46.2825278810409,46.4146023468057
"7365","Scipiolus_plumosus",89.6788990825688,94.2660550458716,100,100,100,100,41.5261044176707,44.0160642570281,45.0602409638554,41.6867469879518,49.718875502008,51.004016064257,52.289156626506,48.8353413654619,48.0504587155963,46.3302752293578,43.5779816513761,45.6422018348624,48.0321285140562
"7366","Scissurella_mirifica",88.7029288702929,91.2133891213389,100,100,100,100,46.0468521229868,46.0468521229868,43.2650073206442,44.9487554904832,49.4143484626647,49.6339677891654,50,48.5358711566618,46.9665271966527,46.5481171548117,44.9790794979079,44.6652719665272,47.3645680819912
"7367","Sclerasterias_heteropaes",100,100,100,100,100,100,50,100,100,50,50,50,75,50,50,50,50,50,50
"7368","Scleritoderma_flabelliforme",89.6049896049896,93.1392931392931,100,100,100,100,43.0858806404658,45.4876273653566,44.4687045123726,44.7598253275109,51.1644832605531,51.1644832605531,51.9650655021834,50,47.9209979209979,46.5696465696466,44.6985446985447,45.5301455301455,48.981077147016
"7369","Scolecenchelys_acutirostris",98.2142857142857,100,100,100,100,100,52.2012578616352,42.1383647798742,37.1069182389937,40.8805031446541,64.1509433962264,57.8616352201258,61.0062893081761,62.8930817610063,50,49.1071428571429,47.3214285714286,49.1071428571429,59.1194968553459
"7370","Scolecenchelys_australis",100,100,100,100,100,100,50,100,100,100,100,100,66.6666666666667,66.6666666666667,50,50,50,50,83.3333333333333
"7371","Scolecenchelys_breviceps",93.0131004366812,95.6331877729258,100,100,100,100,40,41.0687022900763,45.6488549618321,39.6946564885496,53.2824427480916,52.6717557251908,54.6564885496183,52.2137404580153,47.0175438596491,45.8515283842795,43.0131004366812,46.943231441048,48.7022900763359
"7372","Scolecenchelys_gymnota",89.6703296703297,92.7472527472527,100,100,100,100,43.1538461538462,42.3076923076923,43.4615384615385,40.7692307692308,45.4615384615385,45.9230769230769,47.0769230769231,44.1538461538462,47.032967032967,44.8351648351648,43.4065934065934,44.2857142857143,42.3846153846154
"7373","Scolecenchelys_iredalei",89.587852494577,93.058568329718,100,100,100,100,42.9438543247344,42.7162367223065,43.247344461305,40.8194233687405,45.0682852807284,46.3581183611533,47.7238239757208,44.309559939302,47.0715835140998,45.0108459869848,43.3839479392625,44.0347071583514,42.7921092564492
"7374","Scolecenchelys_laticaudata",89.4230769230769,92.0673076923077,100,100,100,100,43.986543313709,43.7342304457527,46.0891505466779,42.1362489486964,47.5189234650967,47.2666105971404,48.6122792262405,45.1640033641716,46.9951923076923,45.3125,44.4711538461538,43.75,44.0706476030278
"7375","Scolecenchelys_macroptera",89.3827160493827,92.5925925925926,100,100,100,100,44.2041522491349,42.7335640138408,44.3771626297578,41.3494809688581,46.9723183391003,47.7508650519031,48.4429065743945,45.242214532872,47.1604938271605,45.5555555555556,43.2098765432099,43.4567901234568,43.9446366782007
"7376","Scolecithricella_bradyi",100,100,100,100,100,100,52.3809523809524,100,85.7142857142857,100,80.9523809523809,66.6666666666667,76.1904761904762,90.4761904761905,50,50,50,50,80.9523809523809
"7377","Scolecithricella_dentata",85.7717041800643,88.5852090032154,100,100,100,100,36.8213783403657,36.9338959212377,35.4711673699015,39.2123769338959,42.2784810126582,44.5288326300984,43.2348804500703,43.5161744022503,45.4180064308682,46.3424437299035,45.4545454545455,43.1672025723473,41.9971870604782
"7378","Scolecithricella_tenuiserrata",89.2351274787535,92.9178470254957,100,100,100,100,45.3373015873016,47.6190476190476,48.8095238095238,45.9325396825397,48.5119047619048,50.4960317460317,51.6865079365079,47.718253968254,47.4504249291785,46.0339943342776,44.9008498583569,45.6090651558074,47.1230158730159
"7379","Scolecithrix_bradyi",100,100,100,100,100,100,40.7407407407407,100,81.4814814814815,100,85.1851851851852,74.0740740740741,74.0740740740741,88.8888888888889,50,50,50,50,81.4814814814815
"7380","Scolecithrix_danae",88.9867841409692,93.1718061674009,100,100,100,100,40.2467232074017,41.7887432536623,43.639167309175,39.4757131842714,47.3400154202005,48.9591364687741,50.2698535080956,47.5713184271396,47.6872246696035,46.1453744493392,43.3920704845815,44.3832599118943,45.7979953739399
"7381","Scolelepis_squamata",95.5882352941177,91.9117647058823,100,100,100,100,53.0927835051546,57.2164948453608,45.1030927835052,53.0927835051546,41.4948453608247,44.3298969072165,46.3917525773196,41.2371134020619,47.7941176470588,47.0588235294118,48.0582524271845,45.9558823529412,43.0412371134021
"7382","Scoletoma_ernesti",99.5515695067265,88.4444444444444,100,100,100,100,42.5101214574899,38.0566801619433,36.0323886639676,38.4615384615385,36.8421052631579,30.3643724696356,32.3886639676113,31.1740890688259,48.1900452488688,48.9528795811518,50,49,31.9838056680162
"7383","Scoletoma_tetraura",89.9782135076253,92.8104575163399,100,100,100,100,43.1297709923664,42.6717557251908,43.7404580152672,40.9160305343511,45.4198473282443,45.8015267175573,47.2519083969466,43.8931297709924,47.0588235294118,44.880174291939,43.3551198257081,44.2265795206972,42.5954198473282
"7384","Scoloplos_acmeceps",100,89.6174863387978,100,100,100,100,38.4615384615385,40,34.8717948717949,40,34.8717948717949,32.8205128205128,34.8717948717949,33.3333333333333,49.1477272727273,48.7421383647799,50,49.1176470588235,34.8717948717949
"7385","Scoloplos_rubra",89,91.25,100,100,100,100,49.0367775831874,47.2854640980736,44.7460595446585,44.30823117338,42.9947460595447,42.5569176882662,44.7460595446585,42.1190893169877,46.5,45.75,45.4248366013072,44.625,40.8931698774081
"7386","Scolopsis_bilineata",90.6779661016949,94.3502824858757,100,100,100,100,44.8071216617211,44.0158259149357,46.3897131552918,42.3343224530168,47.9723046488625,49.5548961424332,49.4559841740851,46.0929772502473,47.8813559322034,46.3276836158192,43.5028248587571,44.3502824858757,45.5984174085064
"7387","Scolopsis_temporalis",90.4593639575972,95.4063604240283,100,100,100,100,45.6009913258984,40.1486988847584,46.0966542750929,39.4052044609665,51.548946716233,50.1858736059479,51.0532837670384,49.4423791821561,47.8798586572438,45.2296819787986,43.8162544169611,44.8763250883392,47.2118959107807
"7388","Scolopsis_trilineata",89.6907216494845,92.5257731958763,100,100,100,100,44.7249774571686,42.6510369702435,44.9053201082056,41.7493237150586,46.7989179440938,48.2416591523895,48.8728584310189,45.536519386835,47.1649484536082,45.4896907216495,43.298969072165,43.8144329896907,44.0937781785392
"7389","Scolymia_vitiensis",89.7872340425532,92.3404255319149,100,100,100,100,42.548435171386,42.1013412816691,43.070044709389,40.5365126676602,45.5290611028316,46.0506706408346,47.6154992548435,44.4858420268256,47.0212765957447,45,43.1914893617021,44.1489361702128,42.9955290611028
"7390","Scomber_australasicus",95.1871657754011,96.7914438502674,100,100,100,100,51.7757009345794,54.9532710280374,57.5700934579439,49.3457943925234,46.7289719626168,47.2897196261682,48.5981308411215,46.3551401869159,48.2044198895028,45.7219251336898,45.4545454545455,47.5935828877005,47.1028037383178
"7391","Scomber_japonicus",91.5540540540541,93.2432432432432,100,100,100,100,50.7692307692308,48.8757396449704,50.887573964497,46.8639053254438,46.2721893491124,47.9289940828402,48.5207100591716,46.2721893491124,47.6351351351351,45.945945945946,44.4256756756757,45.1013513513513,45.6804733727811
"7392","Scomberoides_lysan",89.4514767932489,93.2489451476793,100,100,100,100,41.019955654102,41.8329637841833,43.5328898743533,40.0591278640059,45.0849963045085,46.3414634146341,48.0413895048041,44.3458980044346,47.5738396624473,45.464135021097,43.1434599156118,44.1983122362869,43.2372505543237
"7393","Scomberoides_tala",93.3054393305439,92.8870292887029,100,100,100,100,40.4099560761347,39.6778916544656,46.9985358711567,38.2137628111274,50.3660322108346,50.9516837481698,50.5124450951684,48.7554904831625,48.4098939929329,44.5606694560669,43.7238493723849,46.8619246861925,46.8521229868228
"7394","Scomberoides_tol",91.3157894736842,95.2631578947368,100,100,100,100,42.8044280442804,41.1439114391144,45.1107011070111,40.7749077490775,46.1254612546125,47.2324723247232,48.2472324723247,45.6642066420664,47.1119133574007,45.3947368421053,43.1578947368421,45.2631578947368,44.280442804428
"7395","Scopalina_australiensis",89.2543859649123,91.6666666666667,100,100,100,100,47.2350230414747,44.2396313364055,42.1658986175115,45.0076804915515,47.4654377880184,47.0046082949309,48.310291858679,46.3133640552995,46.6008771929825,47.4780701754386,47.5609756097561,44.7368421052632,44.7772657450077
"7396","Scopelarchoides_danae",86.3137996219282,86.1153119092628,100,100,100,100,30.8224163027656,31.9802831811565,30.7000132327643,31.4013497419611,30.4485907105994,30.9679767103348,30.7430197168188,31.1532354108773,43.0198487712665,43.4829867674858,43.1852551984877,43.9508506616257,31.143310837634
"7397","Scopelarchoides_nicholsi",94.7640966628308,86.2426383981154,100,100,100,100,31.9441506240745,39.4541992807277,31.2248783583668,41.2946900782737,30.0190395599746,30.0190395599746,30.35752062619,30.9710175587053,45.5962059620596,47.2662657189721,42.8889470927187,47.1445568114218,30.0401946266131
"7398","Scopelarchoides_signifer",89.7996082567425,87.7780044888798,100,100,100,100,30.0028567347522,30.0028567347522,34.695043565205,30.0028567347522,31.1026996143408,30.9884302242537,30.7456077703185,30.6741894015141,45.0592292697556,44.7662985932537,43.4809222607631,46.1271583024044,30.9098700185688
