"","feature","EM_Feature_CombinedMetric_585","EM_Feature_MHW_585","EM_Feature_velocity_585","EM_Feature_o2os_585","EM_Feature_phos_585","EM_Feature_tos_585"
"8043","Tellina_bougei",50.8755760368664,52.6267281105991,54.2857142857143,56.1290322580645,43.778801843318,49.2165898617512
"8044","Tellina_carpenteri",83.3333333333333,50,100,100,83.3333333333333,50
"8045","Tellina_foliacea",60.3792415169661,55.2894211576846,50.5988023952096,48.7025948103792,47.2055888223553,42.1157684630739
"8046","Tellina_inflata",59.0243902439024,54.390243902439,48.6585365853659,46.8292682926829,46.219512195122,40
"8047","Tellina_linguafelis",59.4752186588921,55.3935860058309,51.3119533527697,48.4936831875607,47.2303206997085,42.0796890184645
"8048","Tellina_perna",49.0730643402399,54.3075245365322,57.6881134133043,55.288985823337,45.5834242093784,49.5092693565976
"8049","Tellina_remies",60.7324516785351,55.2390640895219,51.0681586978637,49.0335707019329,47.3041709053917,42.4211597151577
"8050","Tellina_scobinata",54.4595392793857,56.2315416420555,58.12167749557,50.0295333727112,43.0005906674542,47.9621972829297
"8051","Tellina_staurella",59.1364687740941,56.437933693138,54.5104086353123,51.1179645335389,44.3330763299923,46.8003084040093
"8052","Tellina_timorensis",61.5298087739033,55.1181102362205,50.0562429696288,46.9066366704162,48.5939257592801,41.5073115860517
"8053","Tellina_virgata",56.3694267515924,57.1974522292994,57.3885350318471,50.8917197452229,43.0573248407643,47.3248407643312
"8054","Tellinella_rastellum",52.6874115983027,55.5869872701556,55.7284299858557,46.4639321074965,43.1400282885431,42.8571428571429
"8055","Telmatactis_decora",53.4669555796316,53.9544962080173,56.0130010834236,48.9707475622969,42.578548212351,45.2329360780065
"8056","Temnaspis_excavatum",58.3405358686258,52.6361279170268,48.0553154710458,43.733794295592,49.5246326707001,39.8444252376837
"8057","Temnaspis_fissum",50.2079619726679,53.5947712418301,56.6250742721331,50.7427213309566,41.592394533571,44.7415329768271
"8058","Temnopleurus_toreumaticus",60.0907029478458,57.3696145124717,48.9795918367347,46.2585034013605,45.578231292517,41.3832199546485
"8059","Temora_stylifera",51.4213518635502,55.7801642451042,55.527479469362,47.2520530638029,41.1244472520531,42.9564118761845
"8060","Temoropia_mayumbaensis",47.7806181733674,49.5235881942831,54.4039042528468,43.4115733209389,38.2756216593075,40.2742272832907
"8061","Tenedocythere_transoceanica",53.3866415804327,56.3029162746943,58.7488240827846,50.1881467544685,41.3452492944497,48.2596425211665
"8062","Terapon_jarbua",56.8301886792453,55.0188679245283,49.5849056603774,45.1320754716981,46.7169811320755,41.5094339622642
"8063","Terebellides_stroemii",44.4805194805195,51.461038961039,74.1883116883117,41.7207792207792,37.6623376623377,41.7207792207792
"8064","Terebellum_terebellum",54.4050343249428,56.8077803203661,57.20823798627,50,42.3913043478261,47.5972540045767
"8065","Terebra_affinis",51.5503875968992,53.6821705426357,56.4599483204134,48.1266149870801,43.7984496124031,45.0904392764858
"8066","Terebra_anilis",56.0316413974951,56.0975609756098,56.2953197099539,51.219512195122,42.847725774555,46.9347396176665
"8067","Terebra_areolata",54.7632963179427,56.2828755113968,58.3284628872005,50.2630040911748,43.1326709526593,48.2758620689655
"8068","Terebra_argus",52.2711390635919,55.8350803633822,55.9049615653389,46.1215932914046,42.7672955974843,42.9769392033543
"8069","Terebra_babylonia",52.8234453180844,55.7541100786276,55.4681915654039,46.4617583988563,43.2451751250893,42.7448177269478
"8070","Terebra_chlorata",51.2693935119887,54.7954866008463,55.7827926657264,46.4739069111425,42.3131170662906,42.524682651622
"8071","Terebra_cingulifera",50.5770536320434,54.1751527494908,54.5824847250509,46.1642905634759,42.3625254582485,41.3441955193483
"8072","Terebra_circumcincta",51.7770034843206,55.0522648083624,55.609756097561,46.3414634146341,42.5783972125436,42.5783972125436
"8073","Terebra_columellaris",51.3024602026049,54.7033285094067,55.3545586107091,46.3096960926194,42.6193921852388,42.3299565846599
"8074","Terebra_crenulata",51.7266715650257,55.6208670095518,54.8126377663483,46.6568699485672,42.3952975753123,42.8361498897869
"8075","Terebra_dimidiata",52,55.6491228070175,55.6491228070175,46.3157894736842,42.7368421052632,42.7368421052632
"8076","Terebra_felina",49.1620111731844,53.3120510774142,55.3870710295291,46.6879489225858,43.0167597765363,40.7023144453312
"8077","Terebra_fijiensis",50.0438212094654,54.5135845749343,53.8124452234882,47.5021910604733,43.6459246275197,40.9290096406661
"8078","Terebra_funiculata",51.9536903039074,54.9204052098408,55.5716353111433,46.671490593343,42.5470332850941,42.4746743849494
"8079","Terebra_guttata",50.3321033210332,53.8745387453875,54.760147601476,45.3136531365314,43.0258302583026,41.1070110701107
"8080","Terebra_jenningsi",51.7338995046001,55.2016985138004,55.9094125973107,46.5675866949752,42.4628450106157,42.8167020523708
"8081","Terebra_kilburni",49.3449781659389,53.7117903930131,54.1484716157205,45.8515283842795,42.2852983988355,40.684133915575
"8082","Terebra_laevigata",51.7090909090909,54.6181818181818,55.4909090909091,46.6181818181818,42.7636363636364,42.3272727272727
"8083","Terebra_maculata",53.2281912272055,55.3967471660917,57.0231641202563,49.6303597831444,42.1389847215377,46.4268112370626
"8084","Terebra_nebulosa",51.9628836545325,55.0321199143469,55.7458957887223,46.6095645967166,42.469664525339,42.6837972876517
"8085","Terebra_paucistriata",50.9857239972808,55.2005438477226,54.3847722637661,46.1590754588715,42.0122365737593,42.2841604350782
"8086","Terebra_pertusa",43.9138576779026,51.4044943820225,57.3033707865169,48.12734082397,43.5393258426966,41.7602996254682
"8087","Terebra_subulata",54.3742405832321,56.6221142162819,57.6549210206561,49.6354799513973,42.7095990279465,47.3876063183475
"8088","Terebra_triseriata",62.1867881548975,55.0113895216401,49.3166287015945,46.2414578587699,49.0888382687927,41.4578587699317
"8089","Terebra_undulata",51.1560693641619,54.5520231213873,55.4190751445087,46.0260115606936,42.7023121387283,42.1965317919075
"8090","Terebralia_sulcata",64.6408839779006,54.6961325966851,50.6906077348066,47.9281767955801,46.8232044198895,44.3370165745856
"8091","Terelabrus_rubrovittatus",53.4090909090909,55.6107954545455,54.2613636363636,46.9460227272727,42.8977272727273,42.8267045454545
"8092","Terenolla_pygmaea",51.5602836879433,55.1063829787234,55.8156028368794,46.5248226950355,42.4113475177305,42.6950354609929
"8093","Terpios_fugax",50.2279635258359,53.7993920972644,56.0790273556231,46.8085106382979,42.7051671732523,41.4133738601824
"8094","Tesseracme_quadrapicalis",58.4013050570963,53.7520391517129,46.2479608482871,44.2088091353997,46.9004893964111,39.5595432300163
"8095","Tesseracme_tetrapleura",45.8640458640459,53.8902538902539,55.2006552006552,47.5839475839476,41.9328419328419,40.04914004914
"8096","Tethocyathus_cylindraceus",100,87.5,100,75,100,87.5
"8097","Tethocyathus_virgatus",40.2615278733655,52.0991052993806,57.6737783895389,46.3179628355127,41.5691672401927,39.6421197522368
"8098","Tethya_diploderma",44.5054945054945,51.4652014652015,56.6849816849817,48.1684981684982,43.4981684981685,41.5750915750916
"8099","Tethya_japonica",55.028328611898,57.3654390934844,55.028328611898,47.5920679886686,42.9178470254958,44.3342776203966
"8100","Tethya_robusta",59.3364928909953,55.6398104265403,51.8483412322275,48.0568720379147,47.2985781990521,42.4644549763033
"8101","Tethya_seychellensis",53.6934950385888,56.3947078280044,57.6626240352812,50.9371554575524,41.6758544652701,48.2359426681367
"8102","Tethya_sollasi",39.0243902439024,46.3414634146341,82.9268292682927,34.9593495934959,37.3983739837398,34.1463414634146
"8103","Tetilla_dactyloidea",80.9523809523809,83.3333333333333,65.8730158730159,59.5238095238095,44.047619047619,59.9206349206349
"8104","Tetraclita_squamosa",58.9257503949447,56.1611374407583,58.3728278041074,50.3949447077409,43.2859399684044,49.4470774091627
"8105","Tetragonurus_atlanticus",30.0459217144107,30.0459217144107,30.0459217144107,30.024054231358,34.113273562213,30.024054231358
"8106","Tetragonurus_cuvieri",32,31.2,84,33.6,32.8,32.8
"8107","Tetragonurus_pacificus",37.4576955320272,35.8555593504518,37.6781445027478,37.3272890986431,49.4333529977955,36.6845716769646
"8108","Tetralia_brunalineata",57.0793180133432,55.5967383246849,59.5255744996294,49.592290585619,42.698295033358,49.8146775389177
"8109","Tetralia_glaberrima",52.4208009563658,54.572624028691,57.0233114166168,49.7907949790795,42.8571428571429,46.7423789599522
"8110","Tetralia_nigrolineata",53.5450935904708,56.55133295519,57.0051049347703,49.9716392512762,41.8604651162791,47.1922858763471
"8111","Tetralia_ocucaerulea",48.1781376518219,58.7044534412955,66.2618083670715,52.4966261808367,40.080971659919,54.3859649122807
"8112","Tetralia_rubridactyla",53.7115268557634,55.2806276403138,57.8756789378395,50.0301750150875,43.0295715147858,47.6765238382619
"8113","Tetraloides_nigrifrons",48.0701754385965,53.859649122807,62.5438596491228,49.4736842105263,44.7368421052632,49.5614035087719
"8114","Tetraplatia_volitans",50.1087429317094,60.5915615484993,64.8542844715093,50.978686385385,35.7111787733797,50.7177033492823
"8115","Tetrapturus_angustirostris",40.7198937069694,41.618552965334,43.9569996376374,42.4882232153642,42.4374924507791,45.9741514675685
"8116","Tetraroge_barbata",61.4016736401674,57.9497907949791,50.418410041841,49.7907949790795,44.3514644351464,42.2594142259414
"8117","Tetraroge_niger",59.2989289191821,55.7935735150925,50.5355404089581,48.3933787731256,46.5433300876339,41.5774099318403
"8118","Tetrastemma_nigrifrons",51.219512195122,34.1463414634146,36.5853658536585,36.5853658536585,78.0487804878049,31.7073170731707
"8119","Tetrathyrus_forcipatus",49.8491249245625,54.4960772480386,55.2806276403138,46.5298732649366,40.9776704888352,41.2190706095353
"8120","Tetronarce_macneilli",46.4150943396226,56.6037735849057,58.8679245283019,55.4716981132075,49.811320754717,46.4150943396226
"8121","Tetrosomus_gibbosus",59.9812558575445,56.9821930646673,49.8594189315839,46.9540768509841,47.0477975632615,42.9240862230553
"8122","Tetrosomus_reipublicae",53.1073446327684,68.9265536723164,58.0037664783427,56.8738229755179,40.30131826742,41.9962335216573
"8123","Textularia_lateralis",38.7096774193548,60.7210626185958,67.741935483871,42.314990512334,40.9867172675522,44.022770398482
"8124","Thais_alouina",58.6617781851512,55.9120073327223,52.3373052245646,47.7543538038497,46.5627864344638,42.6214482126489
"8125","Thais_armigera",54.9444119368051,56.6998244587478,58.1626682270334,49.9707431246343,42.7735517846694,48.1568168519602
"8126","Thais_bufo",61.3253012048193,55.421686746988,49.2771084337349,46.5060240963855,46.9879518072289,41.2048192771084
"8127","Thais_echinata",61.4136732329085,55.2723059096176,49.3626882966396,46.9293163383546,47.5086906141367,41.7149478563152
"8128","Thais_kieneri",51.5769944341373,39.7031539888683,41.7439703153989,52.1335807050093,44.8979591836735,35.9925788497217
"8129","Thais_mancinella",60.2549246813441,52.8389339513326,48.7833140208575,47.856315179606,47.1610660486674,39.7450753186559
"8130","Thais_tuberosa",54.8368298368298,56.7016317016317,58.4498834498835,50.1165501165501,42.8904428904429,48.4265734265734
"8131","Thala_jaculanda",51.8145161290323,55.8467741935484,54.7715053763441,46.5725806451613,42.2043010752688,42.5403225806452
"8132","Thalamita_admete",54.151242728715,56.9539925965098,57.9587519830777,50.2379693283977,41.8826017979905,48.06980433633
"8133","Thalamita_bouvieri",58.4579071597168,56.4909520062943,53.1864673485445,51.0621557828482,44.059795436664,46.1841070023603
"8134","Thalamita_cerasma",55.2696078431373,56.3725490196078,58.3946078431373,49.5098039215686,43.8112745098039,48.2230392156863
"8135","Thalamita_chaptalii",55.0155763239875,56.5732087227414,58.380062305296,49.595015576324,43.3021806853583,48.0996884735202
"8136","Thalamita_coeruleipes",51.6426282051282,54.6474358974359,56.6907051282051,46.9551282051282,41.5865384615385,45.8333333333333
"8137","Thalamita_cooperi",54.1791942273001,56.043295249549,58.2080577269994,50.210463018641,42.5736620565244,47.92543595911
"8138","Thalamita_crenata",56.8106312292359,57.0099667774086,56.7441860465116,51.0299003322259,43.9202657807309,47.7076411960133
"8139","Thalamita_dakini",54.1031227305737,55.4103122730574,59.041394335512,45.9694989106754,43.9360929557008,47.20406681191
"8140","Thalamita_danae",53.8795442213782,56.9180683667933,57.5691806836679,49.9186109603907,41.5626695604992,47.4226804123711
"8141","Thalamita_demani",61.3656783468104,55.0763701707098,52.3809523809524,52.1114106019766,44.2946990116801,45.5525606469003
"8142","Thalamita_gatavakensis",52.9266789895256,54.5902649414664,57.3629081947012,49.4146642020949,43.3148490449784,46.7652495378928
"8143","Thalamita_gracilipes",49.4956772334294,53.4582132564842,58.2853025936599,52.0172910662824,42.7233429394813,46.6138328530259
"8144","Thalamita_integra",54.8751486325803,56.718192627824,58.0856123662307,49.7027348394768,43.3412604042806,48.038049940547
"8145","Thalamita_macropus",53.2537960954447,56.3449023861171,56.9956616052061,49.4034707158351,41.9197396963124,46.7462039045553
"8146","Thalamita_mitsiensis",53.50532809871,56.14133482894,57.543466068424,50.3084688726865,41.8956814357824,47.5602916432978
"8147","Thalamita_philippinensis",51.4722536806342,54.0203850509626,59.5696489241223,51.6987542468856,41.7327293318233,47.6217440543601
"8148","Thalamita_picta",53.4729315628192,56.6905005107252,57.5076608784474,49.7957099080695,41.7773237997957,47.3953013278856
"8149","Thalamita_pilumnoides",49.8723404255319,53.1914893617021,61.4468085106383,48.3404255319149,44.936170212766,48.5106382978723
"8150","Thalamita_prymna",56.2376237623762,56.3696369636964,56.7656765676568,51.5511551155115,43.4323432343234,47.4587458745875
