"","feature","MM-NorESM2-MM_Percentile_velocity_585","MM-IPSL-CM6A-LR_Percentile_velocity_585","MM-GFDL-ESM4_Percentile_velocity_585","MM-CMCC-ESM2_Percentile_velocity_585","MM-CanESM5_Percentile_velocity_585","EM_Percentile_velocity_585"
"6885","Pseudanthura_baeckea",85.2209944751381,82.8729281767956,71.9613259668508,79.8342541436464,78.5911602209945,80.524861878453
"6886","Pseudasterina_delicata",69.9275362318841,59.4202898550725,62.3188405797101,60.8695652173913,48.1884057971014,61.231884057971
"6887","Pseudechidna_brummeri",68.0648236415634,71.4966634890372,66.0629170638704,73.4032411820782,69.208770257388,71.3060057197331
"6888","Pseudobalistes_flavimarginatus",70.392749244713,72.5075528700906,68.5800604229607,74.6978851963746,70.392749244713,73.9425981873112
"6889","Pseudobalistes_fuscus",68.9189189189189,73.3952702702703,67.9898648648649,73.7331081081081,70.0168918918919,73.902027027027
"6890","Pseudoboletia_indiana",91.8918918918919,88.2882882882883,71.1711711711712,88.7387387387387,84.2342342342342,84.2342342342342
"6891","Pseudoboletia_maculata",67.6724137931034,72.7586206896552,66.0344827586207,72.5862068965517,68.5344827586207,71.0344827586207
"6892","Pseudocaranx_dentex",89.5397489539749,88.7029288702929,78.6610878661088,86.1924686192469,82.4267782426778,87.4476987447699
"6893","Pseudocarcharias_kamoharai",47.2785272811856,46.0058483418622,51.1165016282315,48.4548414966438,46.2650362198445,50.0930418023526
"6894","Pseudoceramaster_regularis",85.9344894026975,78.4200385356455,72.0616570327553,80.9248554913295,69.364161849711,77.0712909441233
"6895","Pseudoceratina_purpurea",69.0966719492868,71.8700475435816,67.43264659271,73.851030110935,69.8098256735341,72.5039619651347
"6896","Pseudoceratina_verrucosa",86.6834170854271,86.9346733668342,76.3819095477387,87.4371859296482,80.4020100502513,85.1758793969849
"6897","Pseudocheilinus_evanidus",70.3427719821162,72.2801788375559,68.8524590163934,74.4411326378539,70.5663189269747,73.6214605067064
"6898","Pseudocheilinus_hexataenia",70.9311127933384,72.5965177895534,68.9629068887207,75.1703255109765,70.8554125662377,74.4133232399697
"6899","Pseudocheilinus_ocellatus",71.0123816460306,73.19737800437,70.4297159504734,74.7997086671522,69.9198834668609,74.435542607429
"6900","Pseudocheilinus_octotaenia",72.7810650887574,73.8799661876585,69.6534234995773,76.2468300929839,71.5131022823331,76.7540152155537
"6901","Pseudocheilinus_tetrataenia",82.2677925211098,78.648974668275,75.5126658624849,82.8709288299156,74.9095295536791,82.7503015681544
"6902","Pseudochromis_andamanensis",70.6896551724138,73.2758620689655,69.5402298850575,76.1494252873563,68.3908045977011,74.4252873563218
"6903","Pseudochromis_bitaeniatus",59.3484419263456,69.4050991501417,63.1728045325779,69.971671388102,67.4220963172804,67.4220963172804
"6904","Pseudochromis_coccinicauda",54.8717948717949,60.5128205128205,63.5897435897436,57.948717948718,50.7692307692308,62.5641025641026
"6905","Pseudochromis_cyanotaenia",67.9611650485437,71.0503089143866,64.6072374227714,72.6390114739629,68.4024713150927,70.9620476610768
"6906","Pseudochromis_elongatus",68.7203791469194,69.6682464454976,75.3554502369668,70.6161137440758,66.824644549763,73.4597156398104
"6907","Pseudochromis_flammicauda",83.4710743801653,87.8787878787879,75.2066115702479,91.7355371900827,84.297520661157,87.3278236914601
"6908","Pseudochromis_fuscus",63.6363636363636,71.5466351829988,64.4628099173554,72.0188902007084,68.0047225501771,69.775678866588
"6909","Pseudochromis_jamesi",76.9898697539797,79.1606367583213,73.5166425470333,81.3314037626628,74.9638205499276,81.0419681620839
"6910","Pseudochromis_luteus",61.9582664526485,69.0208667736758,62.6003210272873,70.9470304975923,67.5762439807384,68.0577849117175
"6911","Pseudochromis_marshallensis",65.814696485623,71.6719914802982,63.5782747603834,72.5239616613419,68.0511182108626,69.8615548455804
"6912","Pseudochromis_melanurus",91.6666666666667,88.2352941176471,74.5098039215686,94.6078431372549,92.156862745098,88.7254901960784
"6913","Pseudochromis_moorei",62.8301886792453,70,64.5283018867924,69.4339622641509,66.7924528301887,70.377358490566
"6914","Pseudochromis_pylei",62.5298329355609,66.5871121718377,66.3484486873508,67.5417661097852,62.291169451074,69.2124105011933
"6915","Pseudochromis_tapeinosoma",56.2322946175637,65.4390934844193,61.7563739376771,65.014164305949,62.4645892351275,62.8895184135977
"6916","Pseudocoris_heteroptera",63.8830897703549,70.1461377870564,67.223382045929,71.5031315240083,68.0584551148226,70.4592901878914
"6917","Pseudocoris_yamashiroi",68.450184501845,73.4317343173432,66.5129151291513,73.5239852398524,69.280442804428,73.7084870848708
"6918","Pseudocypraea_adamsonii",69.5081967213115,73.224043715847,65.5737704918033,74.6448087431694,70.3825136612022,73.879781420765
"6919","Pseudodaphnella_nexa",81.4720812182741,75.3807106598985,72.5888324873096,80.7106598984772,72.8426395939086,78.6802030456853
"6920","Pseudodax_moluccanus",70.1219512195122,72.7134146341463,69.1310975609756,73.9329268292683,70.1219512195122,74.0091463414634
"6921","Pseudodistoma_aureum",62.037037037037,72.0899470899471,62.962962962963,71.5608465608466,67.5925925925926,70.3703703703704
"6922","Pseudodistoma_fragile",66.8724279835391,73.0452674897119,65.4320987654321,73.2510288065844,69.1358024691358,71.2962962962963
"6923","Pseudofulvia_caledonica",70.3188879803761,71.9542109566639,66.0670482420278,72.1995094031071,68.0294358135732,71.8724448078495
"6924","Pseudogobius_javanicus",59.4315245478036,69.6382428940568,63.3074935400517,69.7674418604651,66.7958656330749,67.7002583979328
"6925","Pseudogobius_melanostictus",60.1659751037344,69.0179806362379,64.1770401106501,69.7095435684647,66.5283540802213,68.0497925311203
"6926","Pseudogramma_astigma",70.1492537313433,71.8714121699196,68.886337543054,74.3972445464983,67.9678530424799,74.8564867967853
"6927","Pseudogramma_pectoralis",82.8087167070218,78.9346246973366,69.0072639225182,82.0823244552058,72.8813559322034,77.2397094430993
"6928","Pseudogramma_polyacantha",70.2702702702703,72.7477477477478,69.4444444444444,74.024024024024,70.1201201201201,74.0990990990991
"6929","Pseudograpsus_albus",72.1816707218167,72.5871857258719,69.6674776966748,75.1824817518248,70.5596107055961,74.2092457420924
"6930","Pseudohowella_intermedia",71.5245130960376,69.9798522498321,68.3680322364003,70.4499664204164,65.4801880456682,72.5990597716588
"6931","Pseudojuloides_atavai",87.3156342182891,84.8082595870207,82.5958702064897,88.9380530973451,81.2684365781711,88.9380530973451
"6932","Pseudojuloides_elongatus",86.9230769230769,87.6923076923077,63.8461538461538,86.1538461538462,75.3846153846154,78.4615384615385
"6933","Pseudojuloides_mesostigma",70.1210287443268,72.4659606656581,69.0620272314675,74.4326777609682,70.0453857791225,73.9031770045386
"6934","Pseudojuloides_severnsi",59.4972067039106,69.9720670391062,62.9888268156425,70.2513966480447,67.1787709497207,68.1564245810056
"6935","Pseudojuloides_splendens",70.9828393135725,72.5429017160686,69.0327613104524,75.0390015600624,70.8268330733229,74.2589703588144
"6936","Pseudoliomera_granosimana",70.0093720712277,71.6963448922212,68.6035613870665,74.5079662605436,70.29053420806,72.0712277413308
"6937","Pseudoliomera_speciosa",70.4828660436137,72.2741433021807,68.613707165109,74.5327102803738,71.0280373831776,74.2211838006231
"6938","Pseudomonacanthus_macrurus",57.4576271186441,68.135593220339,64.9152542372881,68.6440677966102,64.7457627118644,66.6101694915254
"6939","Pseudomonacanthus_peroni",60.4225352112676,71.1267605633803,63.8028169014085,70.7042253521127,67.1830985915493,69.7183098591549
"6940","Pseudopalicus_investigatoris",84.3434343434343,79.1245791245791,70.5387205387205,79.4612794612795,72.7272727272727,77.2727272727273
"6941","Pseudopalicus_oahuensis",77.6430976430976,76.3636363636364,76.1616161616162,78.8552188552189,72.5252525252525,80.8754208754209
"6942","Pseudopalicus_pictus",77.0432692307692,76.9230769230769,77.6442307692308,81.3701923076923,78.125,81.7307692307692
"6943","Pseudoplesiops_annae",62.2368421052632,70.3947368421053,63.6842105263158,70.5263157894737,67.2368421052632,69.8684210526316
"6944","Pseudoplesiops_immaculatus",67.1940928270042,72.8902953586498,64.662447257384,72.4683544303797,68.4599156118144,71.4135021097046
"6945","Pseudoplesiops_revellei",74.625550660793,74.0969162995595,71.2775330396476,76.8281938325991,72.4229074889868,77.7973568281938
"6946","Pseudoplesiops_rosae",68.3142100617829,71.2268314210062,65.4015887025596,73.0803177405119,69.108561341571,71.6681376875552
"6947","Pseudoplesiops_typus",62.4129930394432,70.1856148491879,64.8491879350348,71.9257540603248,68.0974477958237,68.677494199536
"6948","Pseudoplesiops_wassi",68.4724689165187,71.3143872113677,66.3410301953819,72.6465364120781,68.2060390763766,72.3801065719361
"6949","Pseudopolydora_kempi",86.9158878504673,70.0934579439252,83.1775700934579,75.7009345794392,76.6355140186916,78.5046728971963
"6950","Pseudorca_crassidens",51.8628404669261,49.8443579766537,54.0807392996109,51.8190661478599,49.7373540856031,54.5817120622568
"6951","Pseudorhombus_arsius",58.7892898719441,68.8009313154831,63.5622817229336,69.0337601862631,66.8218859138533,66.8218859138533
"6952","Pseudorhombus_dupliciocellatus",59.8167539267016,70.2879581151832,64.0052356020942,69.7643979057592,67.4083769633508,67.1465968586387
"6953","Pseudorhombus_megalops",57.4525745257453,67.6151761517615,66.260162601626,66.260162601626,64.4986449864499,66.9376693766938
"6954","Pseudorhombus_triocellatus",60.387811634349,70.4986149584488,63.5734072022161,70.6371191135734,67.7285318559557,68.4210526315789
"6955","Pseudosagitta_lyra",100,100,100,100,100,100
"6956","Pseudoscopelus_bothrorrhinos",36.2143061789705,45.659440359087,39.232165027218,45.0768789991405,41.2759048801452,45.3824849584567
"6957","Pseudoscopelus_obtusifrons",42.632455436995,46.0803059273423,45.9076050083267,46.6847591438969,41.2940233146241,47.8381545673225
"6958","Pseudoscopelus_sagamianus",44.1512287334594,40.937618147448,50.4120982986767,43.773156899811,38.5633270321361,44.9981096408318
"6959","Pseudoscopelus_scutatus",87.8048780487805,100,100,100,89.8954703832753,100
"6960","Pseudosiderastrea_tayamai",60.3748326639893,69.6117804551539,63.4538152610442,70.281124497992,67.3360107095047,67.8714859437751
"6961","Pseudosquilla_ciliata",70.3929539295393,71.680216802168,68.4959349593496,73.5094850948509,69.9864498644986,72.6964769647697
"6962","Pseudosquillana_richeri",70.2187720536344,71.5596330275229,68.3839096683133,73.817925194072,70.0776287932251,72.5476358503881
"6963","Pseudosquillisma_oculata",70.7806691449814,72.4163568773234,69.4423791821561,74.4981412639405,69.9628252788104,74.275092936803
"6964","Pseudostichopus_hyalegerus",55.1362683438155,60.5870020964361,63.3123689727463,62.9979035639413,58.4905660377358,62.1593291404612
"6965","Pseudostomatella_decolorata",67.3396674584323,75.8907363420428,66.7458432304038,74.5843230403801,69.4774346793349,73.1591448931116
"6966","Pseudostomatella_papyracea",62.9577464788732,69.2957746478873,63.2394366197183,70.9859154929578,67.3239436619718,68.3098591549296
"6967","Pseudotalopia_sakuraii",66.9298245614035,70.3508771929825,65.0877192982456,71.4912280701754,66.5789473684211,68.5964912280702
"6968","Pseudotriakis_microdon",71.1111111111111,67.6876876876877,66.9069069069069,68.6786786786787,62.9129129129129,72.0720720720721
"6969","Pseudotriloculina_linneiana",88.0681818181818,85.7954545454545,69.0340909090909,87.2159090909091,81.5340909090909,81.8181818181818
"6970","Pseudovermilia_occidentalis",83.2786885245902,67.5409836065574,81.3114754098361,76.3934426229508,75.4098360655738,80
"6971","Pseudovertagus_aluco",68.3664649956785,70.8729472774417,65.514261019879,72.5151253241141,69.0579083837511,71.8236819360415
"6972","Pseudovertagus_nobilis",79.8722044728434,77.7955271565495,69.1693290734824,77.7955271565495,71.0862619808307,77.4760383386581
"6973","Pseudozius_caystrus",72.0394736842105,72.6151315789474,69.2434210526316,75.0822368421053,70.5592105263158,74.0953947368421
"6974","Psilaxis_oxytropis",82.2349570200573,87.1060171919771,72.2063037249284,89.3982808022923,83.5243553008596,85.3868194842407
"6975","Psilaxis_radiatus",70.0886262924668,72.3042836041359,68.6115214180207,74.2245199409158,70.4579025110783,73.3382570162481
"6976","Psilogobius_prolatus",63.1090487238979,70.9976798143852,66.3573085846868,71.2296983758701,66.3573085846868,73.0858468677494
"6977","Pteraclis_aesticola",85.3181076672104,82.8711256117455,75.3670473083197,86.7862969004894,82.5448613376835,82.8711256117455
"6978","Pteraclis_velifera",78.8302154866209,82.9978688136396,78.9486147288657,82.4769121477622,79.7774094245797,83.1162680558844
"6979","Pteragogus_cryptus",69.6279422930904,72.0577069096431,68.2611996962794,74.3356112376614,70.2353834472285,72.6651480637813
"6980","Pteragogus_enneacanthus",67.8362573099415,73.1829573934837,66.6666666666667,73.6842105263158,69.5071010860485,71.9298245614035
"6981","Pteragogus_flagellifer",61.1957796014068,70.6916764361079,64.7127784290739,70.8089097303634,67.1746776084408,68.3470105509965
"6982","Pteragogus_guttatus",53.3807829181495,63.7010676156584,61.3879003558719,62.9893238434164,60.8540925266904,62.8113879003559
"6983","Pteraster_obesus",87.3774509803922,86.5196078431373,75.9803921568627,86.0294117647059,84.0686274509804,87.5
"6984","Ptereleotris_evides",68.3142100617829,72.7272727272727,66.4607237422771,73.9629302736099,70.2559576345984,73.1685789938217
"6985","Ptereleotris_grammica",68.0176211453744,73.1277533039648,66.3436123348018,73.3039647577093,68.6343612334802,71.2775330396476
"6986","Ptereleotris_hanae",68.0278019113814,71.8505647263249,65.8557775847089,71.8505647263249,68.1146828844483,71.9374456993918
"6987","Ptereleotris_heteroptera",70.9677419354839,72.4681170292573,69.3173293323331,75.0187546886722,70.5176294073518,74.2685671417854
"6988","Ptereleotris_microlepis",70.655487804878,72.4085365853659,68.5975609756098,74.8475609756098,70.2743902439024,73.780487804878
"6989","Ptereleotris_monoptera",70.3210649960846,72.4353954581049,68.4416601409554,74.8629600626468,70.3210649960846,73.6100234925607
"6990","Ptereleotris_zebra",70.9497206703911,73.024740622506,69.4333599361532,74.4612928970471,70.6304868316041,75.0199521149242
"6991","Pteria_avicular",60.6340819022457,69.6169088507266,63.672391017173,70.5416116248349,67.2391017173051,68.1638044914135
"6992","Pteria_levitata",92.9663608562691,88.6850152905199,75.2293577981651,87.7675840978593,84.4036697247707,85.3211009174312
"6993","Pteria_loveni",67.4004192872117,70.7547169811321,65.1991614255765,72.4318658280922,67.2955974842767,70.230607966457
"6994","Pteria_marmorata",63.7254901960784,71.5686274509804,77.4509803921569,68.6274509803922,70.5882352941177,68.6274509803922
"6995","Pteria_penguin",69.5081967213115,71.8852459016394,67.4590163934426,74.1803278688525,70,72.3770491803279
"6996","Pteria_sterna",78.5714285714286,64.8809523809524,80.3571428571429,71.4285714285714,76.1904761904762,76.1904761904762
"6997","Pterocaesio_marri",69.0575479566305,71.5596330275229,66.7222685571309,73.2276897414512,69.3911592994162,72.2268557130942
"6998","Pterocaesio_pisang",65.597667638484,71.4285714285714,65.5004859086492,72.3032069970845,67.444120505345,68.9018464528669
"6999","Pterocaesio_tile",68.4044233807267,71.1690363349131,66.5876777251185,72.5908372827804,68.7993680884676,71.1690363349131
"7000","Pterocaesio_trilineata",68.7819856704197,73.2855680655067,65.3019447287615,73.1832139201638,68.7819856704197,72.978505629478
"7001","Pterognathia_ctenifera",85.7142857142857,81.9376026272578,80.7881773399015,88.1773399014778,80.4597701149425,86.5353037766831
"7002","Pteroidichthys_acutus",80.7157057654075,71.9681908548708,68.986083499006,75.5467196819085,66.6003976143141,73.9562624254473
"7003","Pteroidichthys_amboinensis",67.5,72.5,64.8076923076923,73.1730769230769,68.3653846153846,70.6730769230769
"7004","Pteroidichthys_caussei",87.7049180327869,77.8688524590164,80.327868852459,80.7377049180328,80.327868852459,80.327868852459
"7005","Pterois_antennata",70.3328509406657,72.1418234442836,68.7409551374819,74.3849493487699,70.3328509406657,73.2272069464544
"7006","Pterois_lunulata",59.6306068601583,69.1292875989446,64.9076517150396,70.3166226912929,67.0184696569921,67.4142480211082
"7007","Pterois_mombasae",66.2889518413598,72.4268177525968,65.7223796033994,72.5212464589235,67.9886685552408,69.6883852691218
"7008","Pterois_paucispinula",67.0439414114514,69.7070572569907,66.3115845539281,69.8402130492676,65.9786950732357,69.1744340878828
"7009","Pterois_radiata",71.2098009188361,72.5880551301685,69.1424196018377,75.1914241960184,71.1332312404288,74.5022970903522
"7010","Pterois_russelii",59.3464052287582,70.1960784313725,63.3986928104575,69.8039215686274,67.0588235294118,67.1895424836601
"7011","Pterois_volitans",67.8991596638655,71.5126050420168,66.9747899159664,72.7731092436975,68.7394957983193,70.672268907563
"7012","Pterometra_trichopoda",62.6045400238949,71.5651135005974,65.9498207885305,70.6093189964158,67.3835125448029,70.0119474313023
"7013","Pteroplatytrygon_violacea",40.0293178367625,44.7306423747448,44.0134024396628,46.3169467567143,43.6207528401654,46.4059473326004
"7014","Pteropsaron_incisum",96.875,100,100,100,100,100
"7015","Pterosagitta_draco",69.0111052353252,68.5880486515071,67.5832892649392,69.9101004759386,65.7324167107351,70.174510840825
"7016","Pterotrachea_coronata",54.4354838709677,60.1814516129032,60.1814516129032,59.375,56.3508064516129,59.6774193548387
"7017","Pterycombus_petersii",44.7063260111247,48.0437446968983,50.1555576506081,51.3764495144716,46.827566701235,50.5468087112284
"7018","Pterygia_arctata",65.3061224489796,70.3153988868275,64.4712430426716,69.7588126159555,66.6048237476809,67.7179962894249
"7019","Pterygia_fenestrata",67.1794871794872,72.8205128205128,64.4102564102564,73.7435897435897,69.2307692307692,71.0769230769231
"7020","Pterygia_scabricula",67.7450047573739,73.453853472883,65.2711703139867,73.1684110371075,69.3625118934348,72.1217887725975
"7021","Pterygioteuthis_gemmata",46.9567373249039,39.791744142804,48.4442791620181,45.2708565761745,47.6633196975332,46.0022313127557
"7022","Pterygioteuthis_giardi",69.3381592554292,69.23474663909,68.5625646328852,71.0444674250258,66.7528438469493,71.2512926577042
"7023","Pterygotrigla_andertoni",72.5806451612903,82.258064516129,70.9677419354839,72.5806451612903,66.1290322580645,91.9354838709677
"7024","Pterygotrigla_cajorarori",57.7854671280277,67.358708189158,65.282583621684,67.7047289504037,65.0519031141868,67.2433679354095
"7025","Pterygotrigla_hemisticta",55.9322033898305,66.6666666666667,63.0508474576271,66.8926553672316,65.0847457627119,64.4067796610169
"7026","Pterygotrigla_leptacanthus",66.2257495590829,71.5167548500882,67.9012345679012,72.1340388007055,67.1957671957672,71.6049382716049
"7027","Pterygotrigla_multiocellata",67.9562043795621,70.1459854014599,66.7883211678832,69.7810218978102,65.2554744525547,69.3430656934307
"7028","Pterygotrigla_ryukyuensis",60.4108309990663,68.0672268907563,64.7058823529412,69.0009337068161,65.7329598506069,68.0672268907563
"7029","Pterygotrigla_tagala",85.2313167259786,77.2241992882562,70.6405693950178,79.1814946619217,71.3523131672598,75.9786476868327
"7030","Pterymarchia_barclayana",67.9411764705882,73.5294117647059,65.2941176470588,72.4509803921569,68.2352941176471,71.9607843137255
"7031","Pterynotus_barclayanus",66.9064748201439,72.3535457348407,63.9260020554985,73.27852004111,69.0647482014388,70.5035971223022
"7032","Pterynotus_elongatus",64.3781094527363,71.6417910447761,65.8706467661691,70.8457711442786,67.8606965174129,69.452736318408
"7033","Pterynotus_martinetana",67.8468899521531,73.3971291866029,65.1674641148325,73.2057416267943,69.0909090909091,71.866028708134
"7034","Pterynotus_pellucidus",66.1148977604674,73.0282375851996,65.8227848101266,72.3466407010711,68.062317429406,70.0097370983447
"7035","Pugilina_cochlidium",60.8753315649867,70.2917771883289,64.4562334217507,71.0875331564987,67.3740053050398,68.9655172413793
"7036","Pugilina_colosseus",59.5019659239843,69.9868938401048,63.302752293578,69.9868938401048,66.7103538663172,67.8899082568807
"7037","Pullosquilla_litoralis",74.7114375655824,72.507869884575,71.5634837355719,76.495278069255,71.3536201469045,77.0199370409234
"7038","Pullosquilla_malayensis",56.015037593985,52.6315789473684,53.0075187969925,52.2556390977444,43.984962406015,57.5187969924812
"7039","Pullosquilla_pardus",86.9822485207101,85.7988165680473,71.301775147929,86.094674556213,80.4733727810651,82.2485207100592
"7040","Pullosquilla_thomassini",70.5058365758755,72.2178988326848,68.1712062256809,74.7081712062257,70.4280155642023,73.7743190661479
"7041","Pulsellum_beecheyi",83.739837398374,82.3170731707317,73.9837398373984,83.739837398374,75.2032520325203,80.8943089430894
"7042","Pulsellum_eboracense",55.1771117166213,67.983651226158,64.3051771117166,65.1226158038147,64.850136239782,66.4850136239782
"7043","Pupa_affinis",62.2037914691943,70.9715639810426,63.6255924170616,70.8530805687204,67.1800947867299,69.0758293838863
"7044","Pupa_alveola",68.2957393483709,73.1829573934837,66.1654135338346,72.3057644110276,67.2932330827068,71.1779448621554
"7045","Pupa_solidula",68.1212121212121,72.3636363636364,65.2121212121212,73.0909090909091,67.6363636363636,70.0606060606061
"7046","Pupa_strigosa",79.5804195804196,76.5034965034965,68.3916083916084,76.7832167832168,69.9300699300699,76.0839160839161
"7047","Pupa_sulcata",68.5131195335277,74.0524781341108,66.3751214771623,72.8862973760933,68.8046647230321,73.0806608357629
"7048","Purpura_persica",70.8108108108108,72.4324324324324,68.6486486486486,74.980694980695,70.8880308880309,74.2857142857143
"7049","Purpuradusta_gracilis",59.8302687411598,70.1555869872702,63.6492220650636,70.4384724186704,67.043847241867,68.1753889674682
"7050","Purpuradusta_minoridens",68.1381957773513,73.0326295585413,65.2591170825336,73.8003838771593,69.2898272552783,71.785028790787
"7051","Pustularia_cicercula",70.0487012987013,71.8344155844156,67.6136363636364,73.8636363636364,70.3733766233766,73.1331168831169
"7052","Pycnoclavella_diminuta",66.2393162393162,73.2905982905983,65.8119658119658,73.6111111111111,69.4444444444444,71.3675213675214
"7053","Pycnocraspedum_squamipinne",71.6681376875552,73.2568402471315,70.3442188879082,74.1394527802295,68.8437775816417,74.4924977934687
"7054","Pycnodonte_hyotis",70.735524256651,72.3004694835681,68.7010954616589,74.8043818466354,70.9702660406886,74.2566510172144
"7055","Pycnogonum_lobipes",83.1144465290807,72.0450281425891,69.9812382739212,69.7936210131332,61.3508442776735,70.7317073170732
"7056","Pycnogonum_moolenbeeki",75.9371221281741,72.0677146311971,64.328899637243,73.397823458283,58.2829504232164,71.9467956469166
"7057","Pycnogonum_musaicum",43.8691118302769,47.5368572455951,51.2405609492988,45.2355267889248,39.6260338007911,50.0179791441927
"7058","Pycnogonum_torresi",74.7270742358079,84.4978165938865,81.8777292576419,83.1877729257642,77.9475982532751,85.9170305676856
"7059","Pycnogonum_tuberculatum",61.431870669746,70.7852193995381,63.3949191685912,70.6697459584296,66.9745958429561,68.7066974595843
"7060","Pygoplites_diacanthus",70.0955180014695,72.0793534166054,68.2586333578251,74.1366642174872,70.3159441587068,73.0345334313005
"7061","Pylocheles_mortensenii",68.3417085427136,70.1633165829146,66.8969849246231,70.1633165829146,65.3266331658292,70.4145728643216
"7062","Pylopaguropsis_fimbriata",70.8006279434851,72.4489795918367,68.5243328100471,74.9607535321821,71.1145996860283,74.4113029827316
"7063","Pylopaguropsis_keijii",70.5179282868526,72.589641434263,69.003984063745,74.5019920318725,70.5179282868526,74.3426294820717
"7064","Pylopaguropsis_lewinsohni",72.1179624664879,71.0455764075067,69.3699731903485,73.5254691689008,69.2359249329759,73.5254691689008
"7065","Pylopaguropsis_zebra",59.0579710144928,68.9613526570048,64.8550724637681,69.4444444444444,66.5458937198068,67.1497584541063
"7066","Pyramidella_sulcata",67.9694947569113,73.5938989513823,65.6816015252622,73.2125834127741,69.3994280266921,72.4499523355577
"7067","Pyramodon_punctatus",75,75,62.5,87.5,100,100
"7068","Pyramodon_ventralis",69.2501575299307,69.5652173913043,69.4391934467549,71.2665406427221,67.1077504725898,71.3925645872716
"7069","Pyrene_flava",69.4151486097795,71.7162032598274,65.5800575263662,73.4419942473634,69.4151486097795,73.92138063279
"7070","Pyrene_obtusa",79.3628808864266,80.1939058171745,78.1163434903047,84.7645429362881,78.6703601108033,83.9335180055402
"7071","Pyrene_punctata",68.3111954459203,72.865275142315,65.0853889943074,73.3396584440228,69.3548387096774,71.7267552182163
"7072","Pyrene_scripta",70.1697655618432,72.1907841552142,67.9870654810024,74.7776879547292,70.6548100242522,73.5650767987066
"7073","Pyrene_testudinaria",67.8672985781991,73.4597156398104,65.4028436018957,73.175355450237,69.478672985782,72.1327014218009
"7074","Pyrene_turturina",67.8889990089197,73.6372646184341,65.5104063429138,72.4479682854311,68.8800792864222,72.6461843409316
"7075","Pyrene_varians",69.7614991482112,72.1465076660988,67.4616695059625,72.9131175468484,69.7614991482112,73.5945485519591
"7076","Pyrgoma_cancellatum",67.553735926305,72.5690890481064,66.0184237461617,73.3879222108495,68.2702149437052,70.7267144319345
"7077","Pyrosoma_atlanticum",91.3793103448276,87.9310344827586,71.551724137931,81.8965517241379,69.8275862068966,79.3103448275862
"7078","Pyroteuthis_margaritifera",50.131603109506,48.0749219562955,53.3298647242456,50.5570178123278,48.1453143171941,52.1484972761217
"7079","Pythia_scarabaeus",68.059181897302,71.4534377719756,65.1871192341166,72.9329852045257,68.9295039164491,71.627502175805
"7080","Pyura_confragosa",90.5263157894737,92.6315789473684,69.4736842105263,80,70.5263157894737,78.9473684210526
"7081","Pyura_curvigona",63.1952662721894,71.3609467455621,64.2603550295858,71.4792899408284,67.3372781065089,69.585798816568
"7082","Pyura_elongata",63.1637168141593,71.570796460177,65.4867256637168,72.2345132743363,68.6946902654867,70.1327433628319
"7083","Pyura_gangelion",60.2140077821012,68.6770428015564,64.6887159533074,67.704280155642,65.1750972762646,68.4824902723735
"7084","Pyura_irregularis",82.6086956521739,91.304347826087,73.9130434782609,78.2608695652174,65.2173913043478,91.304347826087
"7085","Pyura_viarecta",93.0232558139535,89.5348837209302,72.0930232558139,88.6627906976744,85.7558139534884,86.3372093023256
"7086","Pyura_vittata",67.7937447168216,72.5274725274725,66.1876584953508,72.7810650887574,68.4699915469146,70.8368554522401
"7087","Quadrans_gargadia",66.9201520912547,72.4334600760456,65.3041825095057,72.8136882129278,68.1558935361217,70.3422053231939
"7088","Quadrella_coronata",68.2666666666667,69.2,67.4,71.4,67.8,70.3333333333333
"7089","Quadrella_maculosa",68.6192468619247,69.8744769874477,68.1410639569635,70.1135684399283,66.8858338314405,70.83084279737
"7090","Quadrella_reticulata",59.7452229299363,69.9363057324841,64.2038216560509,70.3184713375796,67.0063694267516,67.2611464968153
"7091","Quadrimaera_pacifica",68.2113067655236,73.0305838739574,65.7089898053754,73.4939759036145,69.1380908248378,71.7330861909175
"7092","Quidnipagus_palatam",70.9876543209877,72.4537037037037,68.8271604938272,75.0771604938272,71.0648148148148,74.4598765432099
"7093","Quinqueloculina_disparilis",88.0681818181818,85.7954545454545,69.0340909090909,87.2159090909091,81.5340909090909,81.8181818181818
"7094","Quinqueloculina_philippinensis",77.2511848341232,77.8830963665087,70.9320695102686,79.9368088467615,72.1958925750395,76.7772511848341
"7095","Quinqueloculina_rugosa",88.0681818181818,85.7954545454545,69.0340909090909,87.2159090909091,81.5340909090909,81.8181818181818
"7096","Quollastria_capricornae",72.5220804710501,73.2090284592738,67.2227674190383,73.8959764474975,68.0078508341511,72.9146221786065
"7097","Quollastria_gonypetes",60.186263096624,70.314318975553,64.4935972060536,69.0337601862631,67.1711292200233,68.6845168800931
"7098","Quollastria_kapala",67.3047473200613,70.9035222052067,66.156202143951,70.3675344563553,65.9264931087289,69.6784073506891
"7099","Quollastria_subtilis",63.2894736842105,72.2368421052632,65.2631578947368,72.1052631578947,68.5526315789474,71.3157894736842
"7100","Rabaulichthys_squirei",93.4131736526946,91.0179640718563,80.2395209580838,92.814371257485,88.0239520958084,85.6287425149701
"7101","Raja_velezi",78.3950617283951,66.0493827160494,80.2469135802469,72.8395061728395,77.1604938271605,77.1604938271605
"7102","Randallichthys_filamentosus",84.6743295019157,76.7560664112388,71.9029374201788,78.6717752234994,68.9655172413793,77.7777777777778
