"","feature","EM_Penalty_CombinedMetric_585","EM_Penalty_MHW_585","EM_Penalty_velocity_585","EM_Penalty_o2os_585","EM_Penalty_phos_585","EM_Penalty_tos_585"
"8089","Terebra_undulata",45.8815028901734,49.0606936416185,45.6647398843931,46.3150289017341,47.1820809248555,43.2080924855491
"8090","Terebralia_sulcata",42.2651933701657,50.6906077348066,44.475138121547,43.3701657458564,49.3093922651934,40.7458563535912
"8091","Terelabrus_rubrovittatus",43.6079545454545,49.9289772727273,45.3835227272727,46.09375,47.0170454545455,43.6789772727273
"8092","Terenolla_pygmaea",45.6737588652482,48.6524822695035,45.6737588652482,46.3120567375887,46.9503546099291,43.4042553191489
"8093","Terpios_fugax",48.7841945288754,48.936170212766,46.1246200607903,47.5683890577508,48.3282674772036,44.3009118541033
"8094","Tesseracme_quadrapicalis",38.5807504078303,49.510603588907,42.0880913539967,41.1092985318108,43.0668841761827,38.0097879282219
"8095","Tesseracme_tetrapleura",50.4504504504504,48.7305487305487,45.7821457821458,47.993447993448,49.1400491400491,44.5536445536446
"8096","Tethocyathus_cylindraceus",100,100,100,100,100,100
"8097","Tethocyathus_virgatus",51.4796971782519,49.4150034411562,48.589125946318,48.7267721954577,50.8602890571232,46.4556090846524
"8098","Tethya_diploderma",55.03663003663,51.9230769230769,48.6263736263736,50.1831501831502,53.2051282051282,46.3369963369963
"8099","Tethya_japonica",41.9263456090652,48.4419263456091,45.3257790368272,44.1926345609065,45.9631728045326,42.9886685552408
"8100","Tethya_robusta",44.5497630331754,49.8578199052133,44.3601895734597,42.5592417061611,48.7203791469194,40.9478672985782
"8101","Tethya_seychellensis",44.1565600882029,50.4961411245865,46.4167585446527,48.4564498346196,45.2590959206174,44.928335170893
"8102","Tethya_sollasi",65.8536585365854,48.780487804878,35.7723577235772,33.3333333333333,57.7235772357724,34.1463414634146
"8103","Tetilla_dactyloidea",45.6349206349206,57.1428571428571,59.9206349206349,49.6031746031746,44.4444444444444,57.9365079365079
"8104","Tetraclita_squamosa",42.8909952606635,54.1864139020537,50.3159557661927,48.3412322274881,49.8420221169036,45.1816745655608
"8105","Tetragonurus_atlanticus",51.1043078941614,41.2420730373934,36.9341788760114,30.3739339602012,30.0677891974634,30.1115241635688
"8106","Tetragonurus_cuvieri",31.2,32.8,34.4,36,36,36
"8107","Tetragonurus_pacificus",35.4488154748968,31.9309466886081,31.1422982581426,31.5614617940199,36.3461359331822,31.1516130033844
"8108","Tetralia_brunalineata",43.2913269088213,54.4848035581913,49.8888065233506,48.7768717568569,48.6286137879911,44.9221645663454
"8109","Tetralia_glaberrima",46.6228332337119,50.8667065152421,46.8021518230723,48.7746563060371,47.6987447698745,44.9491930663479
"8110","Tetralia_nigrolineata",43.9591605218378,50.0850822461713,46.3414634146341,47.2490073737947,46.5116279069767,44.0726035167328
"8111","Tetralia_ocucaerulea",51.2820512820513,54.7908232118758,53.7112010796221,56.4102564102564,51.417004048583,51.5519568151147
"8112","Tetralia_rubridactyla",46.5298732649366,52.142426071213,47.6765238382619,48.8231744115872,47.7368738684369,44.9004224502112
"8113","Tetraloides_nigrifrons",57.1929824561403,58.421052631579,53.859649122807,54.7368421052632,54.3859649122807,49.7368421052632
"8114","Tetraplatia_volitans",45.7590256633319,51.2831665941714,51.2396694214876,50.9351892127012,42.8012179208351,48.8473249238799
"8115","Tetrapturus_angustirostris",30.6027297982848,30.402222490639,30.4602005073076,30.4263799975843,30.4746950114748,30.2959294600797
"8116","Tetraroge_barbata",42.7824267782427,51.1506276150628,44.9790794979079,43.9330543933054,44.8744769874477,41.6317991631799
"8117","Tetraroge_niger",44.5959104186952,49.7565725413827,44.5959104186952,43.2327166504382,47.809152872444,41.1879259980526
"8118","Tetrastemma_nigrifrons",58.5365853658537,56.0975609756098,39.0243902439024,41.4634146341463,100,31.7073170731707
"8119","Tetrathyrus_forcipatus",42.9088714544357,47.3144236572118,43.814121907061,44.7797223898612,44.5986722993362,41.9432709716355
"8120","Tetronarce_macneilli",57.7358490566038,61.1320754716981,53.9622641509434,59.2452830188679,70.188679245283,53.9622641509434
"8121","Tetrosomus_gibbosus",41.7994376757263,50.0468603561387,43.8612933458294,42.3617619493908,46.485473289597,40.6747891283974
"8122","Tetrosomus_reipublicae",52.165725047081,57.4387947269303,54.4256120527307,55.3672316384181,48.210922787194,48.7758945386064
"8123","Textularia_lateralis",54.0796963946869,55.977229601518,53.3206831119545,55.4079696394687,59.5825426944972,54.8387096774194
"8124","Thais_alouina",44.9129239230064,50.4124656278643,44.5462878093492,43.0797433547204,48.762603116407,41.704857928506
"8125","Thais_armigera",45.1141018139263,50.8484493856056,47.5131655939146,48.2153306026916,47.6301930953774,45.1726155646577
"8126","Thais_bufo",41.9277108433735,45.0602409638554,41.3253012048193,37.8313253012048,44.3373493975904,36.9879518072289
"8127","Thais_echinata",42.9895712630359,45.5388180764774,41.8308227114716,38.5863267670915,45.6546929316338,37.1958285052144
"8128","Thais_kieneri",53.0612244897959,47.8664192949907,42.1150278293135,42.1150278293135,46.7532467532467,39.1465677179963
"8129","Thais_mancinella",44.611819235226,48.5515643105446,43.5689455388181,41.946697566628,46.4658169177289,38.2387022016222
"8130","Thais_tuberosa",44.988344988345,50.8741258741259,47.3776223776224,47.960372960373,47.6689976689977,44.9300699300699
"8131","Thala_jaculanda",42.9435483870968,47.0430107526882,44.489247311828,44.8252688172043,46.1021505376344,42.2715053763441
"8132","Thalamita_admete",42.7287149656267,50.2379693283977,46.2718138551031,47.5409836065574,45.7958751983078,44.420941300899
"8133","Thalamita_bouvieri",43.5090479937057,53.9732494099134,45.8693941778127,46.1054287962234,46.5774980330448,43.7450826121164
"8134","Thalamita_cerasma",46.3848039215686,51.593137254902,48.468137254902,47.9166666666667,49.0196078431373,45.0980392156863
"8135","Thalamita_chaptalii",46.1059190031153,52.0872274143302,48.4735202492212,48.0996884735202,48.411214953271,44.6105919003115
"8136","Thalamita_coeruleipes",41.786858974359,49.3990384615385,45.5528846153846,45.9935897435897,44.2708333333333,43.8301282051282
"8137","Thalamita_cooperi",45.8809380637402,51.8941671677691,47.7450390859892,48.7071557426338,47.5646422128683,45.2796151533373
"8138","Thalamita_crenata",44.4518272425249,51.7607973421927,47.906976744186,46.9767441860465,49.1694352159468,44.6511627906977
"8139","Thalamita_dakini",47.9302832244009,54.1031227305737,49.6732026143791,48.1481481481481,50.6172839506173,44.5170660856935
"8140","Thalamita_danae",42.4308193163321,49.9728703201302,46.5002712967987,47.2599023331525,46.1747151383614,44.2213781877374
"8141","Thalamita_demani",43.1266846361186,53.1895777178796,46.3611859838275,46.900269541779,46.4510332434861,43.3063791554358
"8142","Thalamita_gatavakensis",47.1965495995071,51.9408502772643,47.3813924830561,48.9217498459643,48.3672211953173,44.7935921133703
"8143","Thalamita_gracilipes",50.7204610951009,53.8904899135447,48.9913544668588,50.864553314121,50.9365994236311,46.4697406340058
"8144","Thalamita_integra",45.4815695600476,51.2485136741974,47.4435196195006,47.8596908442331,47.8596908442331,44.8870392390012
"8145","Thalamita_macropus",43.3839479392625,50.9761388286334,46.6919739696312,48.0477223427332,46.2039045553145,44.2516268980477
"8146","Thalamita_mitsiensis",44.5316881660123,50.8132361189007,46.5507571508693,48.1772293886708,45.9338194054964,44.6999439147504
"8147","Thalamita_philippinensis",47.3386183465459,51.8120045300113,46.5458663646659,50.39637599094,47.281993204983,45.9796149490374
"8148","Thalamita_picta",42.0837589376915,49.7446373850868,45.9652706843718,46.9356486210419,45.5056179775281,43.8712972420838
"8149","Thalamita_pilumnoides",54.3829787234042,57.7021276595745,53.1063829787234,52,53.2765957446809,47.3191489361702
"8150","Thalamita_prymna",44.4224422442244,51.6831683168317,47.5907590759076,47.3927392739274,48.6468646864686,44.4224422442244
"8151","Thalamita_pseudopelsarti",50.4326328800989,55.3770086526576,54.3881334981459,58.8380716934487,52.0395550061805,55.5006180469716
"8152","Thalamita_quadrilobata",45.3228726614363,51.3578756789378,47.1937235968618,48.038624019312,47.978273989137,44.5986722993362
"8153","Thalamita_sima",41.4502164502164,45.7792207792208,41.7748917748918,39.7186147186147,45.3463203463203,38.0952380952381
"8154","Thalamita_spinifera",44.713870029098,49.7575169738118,45.4413191076625,47.2841901066925,46.8962172647915,44.2774005819593
"8155","Thalamita_spinimana",46.0236886632826,51.6920473773266,47.8003384094755,45.5160744500846,49.492385786802,44.077834179357
"8156","Thalamitoides_quadridens",44.8099829835508,50.5388542257516,46.8519568916619,48.1565513329552,46.2847419171866,44.6965399886557
"8157","Thalamophyllia_tenuescens",52.1449704142012,50,49.4082840236686,49.2603550295858,51.7011834319527,46.301775147929
"8158","Thalassina_anomala",45.3275109170306,49.9563318777293,45.1528384279476,43.3187772925764,48.646288209607,42.2707423580786
"8159","Thalassocalyce_inconstans",44.6764091858038,58.0375782881002,50.1043841336117,58.2463465553236,41.7536534446764,52.8183716075157
"8160","Thalassocaris_crinita",42.9019607843137,50.5882352941176,46.1960784313725,44.7843137254902,45.5686274509804,43.7647058823529
"8161","Thalassodendron_ciliatum",47.1590909090909,49.4318181818182,43.8636363636364,43.9772727272727,49.5454545454545,39.6590909090909
"8162","Thalassograpsus_harpax",45.0760079312624,52.2802379378718,48.7111698612029,46.9266358228685,49.1077329808328,44.5472571050892
"8163","Thalassoma_amblycephalum",46.2293071735132,49.3562231759657,46.4132434089516,47.1489883507051,48.5591661557327,44.3899448191294
"8164","Thalassoma_hardwicke",45.4599761051374,50.5376344086022,47.5507765830346,48.1481481481481,47.8494623655914,45.3405017921147
"8165","Thalassoma_jansenii",46.2664714494876,49.6339677891654,46.1200585651537,46.4128843338214,47.4377745241581,43.1185944363104
"8166","Thalassoma_lunare",43.9826302729529,51.4267990074442,47.2704714640199,46.712158808933,47.8287841191067,44.2307692307692
"8167","Thalassoma_lutescens",45.4072790294627,50.7798960138648,46.9670710571924,48.1224725592143,47.4870017331023,44.8873483535529
"8168","Thalassoma_nigrofasciatum",51.5094339622642,64.7169811320755,57.7358490566038,63.9622641509434,52.2641509433962,57.5471698113208
"8169","Thalassoma_purpureum",45.9171597633136,51.5384615384615,47.2189349112426,48.2840236686391,47.9881656804734,44.9112426035503
"8170","Thalassoma_quinquevittatum",45.1002865329513,50.6017191977077,47.163323782235,48.080229226361,47.9083094555874,44.9856733524355
"8171","Thalassoma_trilobatum",48.8529014844804,50.2024291497976,45.8164642375169,47.2334682860999,49.2577597840756,43.7921727395412
"8172","Thalessa_aculeata",45.2657299938913,49.8472816127062,46.7929138668296,47.1594379963348,47.9535736102627,44.4715943799633
"8173","Thalia_democratica",45.2581032412965,65.546218487395,54.9819927971188,59.0636254501801,52.8211284513806,52.4609843937575
"8174","Thamnaconus_fijiensis",49.2990654205608,58.1775700934579,56.7757009345794,57.0093457943925,54.4392523364486,52.803738317757
"8175","Thamnaconus_hypargyreus",41.6333066453163,50.5204163330664,43.0744595676541,40.5924739791833,46.5172137710168,39.6317053642914
"8176","Thamnaconus_modestoides",41.9963481436397,48.0219111381619,44.7352404138771,43.761412051126,46.1959829580037,41.8137553256239
"8177","Thamnaconus_striatus",57.840616966581,55.012853470437,47.172236503856,47.172236503856,55.9125964010283,43.573264781491
"8178","Tharyx_dorsobranchialis",53.2310177705977,58.4814216478191,55.735056542811,55.4927302100161,49.6768982229402,50.8077544426494
"8179","Thaumastocaris_streptopus",41.7261904761905,51.0119047619048,46.6071428571429,46.3690476190476,46.4285714285714,43.5119047619048
"8180","Thaumastochelopsis_brucei",60.5095541401274,54.140127388535,40.7643312101911,38.8535031847134,61.7834394904459,42.0382165605096
"8181","Thaumoctopus_mimicus",41.9006479481641,46.2203023758099,42.548596112311,39.8488120950324,46.5442764578834,37.7969762419007
"8182","Thecidellina_barretti",43.6737315350032,47.2061657032755,43.8021836865768,45.407835581246,45.9858702633269,42.5818882466281
"8183","Thecidellina_maxilla",48.6474694589878,50.3926701570681,47.2513089005236,47.3385689354276,47.3385689354276,45.9860383944154
"8184","Thelenota_ananas",44.9404761904762,51.0119047619048,46.7857142857143,48.1547619047619,47.3809523809524,44.5238095238095
"8185","Thelenota_anax",45.7596095179988,51.555826723612,47.2849298352654,48.261134838316,47.6510067114094,44.5393532641855
"8186","Thelepus_setosus",52.5442477876106,63.1637168141593,58.4070796460177,59.1814159292035,51.1061946902655,52.4336283185841
"8187","Thenea_muricata",43.0977814297453,39.2769104354971,32.8266228430567,43.4264585045193,38.455217748562,39.6877567789647
"8188","Theonella_levior",56.475300400534,53.0040053404539,45.5273698264352,45.6608811748999,53.1375166889186,40.8544726301736
"8189","Theonella_swinhoei",41.25,49.5192307692308,41.7307692307692,40.5769230769231,43.9423076923077,37.5
"8190","Thermobiotes_mytilogeiton",46.0007803355443,44.7132266874756,43.2696059305501,42.7623878267655,41.4748341786968,44.5181428014046
"8191","Thersistrombus_thersites",52.2321428571429,58.9285714285714,57.5892857142857,56.9196428571429,54.0178571428571,54.0178571428571
"8192","Thor_amboinensis",44.3888888888889,50.3888888888889,46.4444444444444,47.8888888888889,46.6111111111111,44.6111111111111
"8193","Thor_paschalis",48.9174560216509,52.4357239512855,48.51150202977,50.2706359945873,49.6617050067659,46.0081190798376
"8194","Thor_spinosus",52.6678141135972,49.8278829604131,46.815834767642,49.0533562822719,51.4629948364888,45.2667814113597
"8195","Thrinacophora_cervicornis",61.981981981982,51.5315315315315,45.7657657657658,43.7837837837838,54.2342342342342,38.5585585585586
"8196","Thromidia_catalai",54.0268456375839,51.9015659955257,50.3355704697987,53.579418344519,55.2572706935123,51.4541387024609
"8197","Thrypticotrochus_multilobatus",42.0581655480984,45.9060402684564,43.4004474272931,43.4004474272931,44.7427293064877,41.834451901566
"8198","Thryssa_baelama",43.2803468208092,47.0375722543353,44.9421965317919,43.6416184971098,46.6040462427746,41.907514450867
"8199","Thunnus_alalunga",30.0639909659813,30.0875170564156,30.073401402155,30.0875170564156,30.0969274925893,30.106337928763
"8200","Thunnus_albacares",30.2883242934627,30.3121134265867,30.2074412408412,30.3263869064611,30.2193358074032,30.2930821200875
"8201","Thunnus_maccoyii",100,100,100,100,100,100
"8202","Thunnus_obesus",30.1961899346034,30.2269927021135,30.1914510472941,30.2957065680978,30.198559378258,30.262534356933
"8203","Thunnus_orientalis",30.3953615995801,30.2856052110424,30.2903772279354,30.1710768056119,30.3046932786142,30.1138126028966
"8204","Thyasira_trisinuata",53.4090909090909,68.1818181818182,57.3863636363636,62.7840909090909,52.5568181818182,56.5340909090909
"8205","Thyca_crystallina",44.2605997931748,49.0175801447777,43.1230610134436,42.7094105480869,47.9834539813857,40.2275077559462
"8206","Thyrolambrus_efflorescens",48.8340192043896,58.2990397805213,58.5733882030178,63.1001371742112,52.2633744855967,58.2990397805213
"8207","Thyropus_sphaeroma",42.2643746295199,47.0657972732661,43.5684647302905,44.2797866034381,44.3390634262004,41.4344991108477
"8208","Thyroscyphus_fruticosus",39.8547629218283,45.9205467748825,43.2293891499359,42.6740709098676,42.7167876975651,41.1789833404528
"8209","Thyroscyphus_scorpioides",65.8119658119658,41.4529914529915,38.4615384615385,31.6239316239316,58.1196581196581,32.9059829059829
"8210","Thysanactis_dentex",32.653618881716,30.0645557946511,31.003859685077,32.6331249786522,36.294702326058,30.8296615090344
"8211","Thysanocardia_catharinae",38.1633870005963,49.7316636851521,41.9200954084675,40.9660107334526,44.6630888491354,40.3100775193798
"8212","Thysanocardia_nigra",40.8616187989556,49.0861618798956,43.8642297650131,42.6892950391645,40.2088772845953,39.0339425587467
"8213","Thysanophrys_celebica",41.5437003405221,44.8354143019296,40.8626560726447,37.7979568671964,44.4948921679909,36.5493757094211
"8214","Thysanophrys_chiltonae",42.7777777777778,49.7777777777778,46.1111111111111,47.2777777777778,45.8888888888889,44.0555555555556
"8215","Thysanopoda_aequalis",41.7190775681342,46.1515423779575,43.0967355495657,44.6540880503145,39.9820305480683,42.5876010781671
"8216","Thysanopoda_monacantha",40.2684563758389,49.8223450454007,45.4007106198184,45.0848795894197,45.6770627714173,42.4397947098302
"8217","Thysanopoda_tricuspidata",39.5815542271563,46.1144321093083,42.9547395388557,42.869342442357,43.2963279248506,40.5636208368915
"8218","Thysanoteuthis_rhombus",36.6834804539723,42.0176544766709,38.3606557377049,39.4955863808323,34.9936948297604,38.562421185372
"8219","Thysanozoon_nigropapillosum",45.3567937438905,50.3421309872923,44.1837732160313,43.2062561094819,48.9736070381232,40.8602150537634
"8220","Tibatrochus_incertus",41.2955465587045,53.5762483130904,43.5897435897436,42.2402159244265,39.6761133603239,40.8906882591093
"8221","Tibia_fusus",42.0490928495197,46.8516542155816,42.3692636072572,40.128068303095,46.1045891141942,37.4599786552828
"8222","Timarete_anchylochaeta",57.9259259259259,62.3703703703704,58.0740740740741,55.8518518518519,53.1851851851852,50.3703703703704
"8223","Timea_granulata",69.811320754717,44.6540880503145,39.622641509434,35.8490566037736,49.685534591195,37.7358490566038
"8224","Timoclea_costellifera",46.0987261146497,50.3184713375796,46.656050955414,45.5414012738853,48.7261146496815,43.7101910828025
"8225","Timoclea_marica",44.7916666666667,47.6388888888889,45.5555555555556,45.4166666666667,47.5,43.4027777777778
"8226","Tolypiocladia_glomerulata",45.1794510907811,48.4166080225194,45.6016889514426,46.0239268121042,47.2202674173118,43.2793807178044
"8227","Tomiyamichthys_lanceolatus",39.2285983066792,51.3640639698965,44.8730009407338,46.5663217309501,43.3678269049859,44.590780809031
"8228","Tomiyamichthys_oni",44.2120985810306,48.6183719193428,45.8551157580284,44.5108289768484,48.0955937266617,42.8678117998506
"8229","Tonna_allium",43.2239657631954,47.3609129814551,44.8644793152639,43.8659058487874,47.1469329529244,42.5106990014265
"8230","Tonna_canaliculata",45.5584872471416,50.7475813544415,44.9428320140721,44.0633245382586,48.0211081794195,42.2163588390501
"8231","Tonna_cepa",45.9577567370721,48.7982520029133,45.5207574654042,45.6664238892935,47.1230881281865,42.7530954115076
"8232","Tonna_chinensis",45.8139534883721,49.6899224806202,47.3643410852713,44.5736434108527,48.4496124031008,43.7209302325581
"8233","Tonna_dolium",43.5997400909682,51.2020792722547,47.4333983105913,46.6536712150747,48.5380116959064,44.2495126705653
"8234","Tonna_galea",36.860129776496,41.1499639509733,38.5183850036049,38.4823359769286,35.3640951694304,39.1312184571017
"8235","Tonna_perdix",44.6022727272727,50.3977272727273,47.1590909090909,47.7272727272727,47.2727272727273,44.6590909090909
"8236","Tonna_sulcosa",41.690408357075,47.5783475783476,42.5451092117759,40.7407407407407,46.1538461538462,38.8414055080722
"8237","Tonna_tessellata",44.327931363203,49.3803622497617,43.4699714013346,42.8026692087703,47.9504289799809,40.1334604385129
"8238","Torquigener_brevipinnis",42.0494699646643,48.904593639576,45.583038869258,44.6643109540636,46.5017667844523,43.4628975265018
"8239","Torquigener_hicksi",49.763481551561,52.2232734153264,46.8306527909177,46.4522232734153,49.763481551561,44.4654683065279
"8240","Torquigener_hypselogeneion",44.4228274967575,51.621271076524,47.6005188067445,46.757457846952,48.9623865110246,44.2931258106355
"8241","Torquigener_pallimaculatus",50.1329787234042,50.3989361702128,43.218085106383,44.281914893617,49.2021276595745,39.7606382978723
"8242","Torquigener_parcuspinus",45.4013377926421,51.3377926421405,46.9063545150502,45.066889632107,47.6588628762542,43.561872909699
"8243","Torquigener_tuberculiferus",48.8207547169811,52.3584905660377,44.811320754717,45.7547169811321,49.4103773584906,41.3915094339623
"8244","Tortanus_forcipatus",39.2452830188679,43.7735849056604,39.748427672956,36.2264150943396,42.6415094339623,35.2201257861635
"8245","Tosarhombus_neocaledonicus",54.228855721393,52.9850746268657,55.2238805970149,49.7512437810945,57.7114427860697,49.2537313432836
"8246","Toxopneustes_pileolus",42.3492063492063,46.3492063492063,44.1269841269841,44.8253968253968,45.3968253968254,42.6666666666667
"8247","Trachicephalus_uranoscopus",44.1233140655106,49.0366088631985,44.1233140655106,42.3892100192678,48.4585741811175,40.7514450867052
"8248","Trachichthys_australis",45.6521739130435,34.7826086956522,41.304347826087,50,39.1304347826087,54.3478260869565
"8249","Trachinocephalus_myops",42.5213675213675,46.9017094017094,44.4444444444444,42.8952991452991,45.6196581196581,41.0790598290598
"8250","Trachinotus_baillonii",42.3728813559322,53.9425202652911,49.8894620486367,48.415622697126,48.6366985998526,44.8047162859248
"8251","Trachinotus_blochii",46.9664525339044,49.7501784439686,47.180585296217,44.7537473233405,48.9650249821556,42.8265524625268
"8252","Trachinotus_botla",42.962962962963,48.6111111111111,43.2407407407407,42.037037037037,47.6851851851852,40.1851851851852
"8253","Trachipterus_fukuzakii",41.4246770178974,30.0580775157046,30.0343724072538,33.3649401446012,52.5068152186796,30.1884556121844
"8254","Trachipterus_jacksonensis",48.2648784576697,36.3285834031852,44.593461860855,35.6412405699916,50.9974853310981,33.9312657166806
"8255","Trachipterus_trachypterus",38.9656306528532,33.2839993422134,35.1915803321822,34.1925670120046,40.5278737049827,33.469001808913
"8256","Trachycardium_angulatum",45.0265755504935,49.4305239179954,45.7858769931663,45.2543659832954,48.3675018982536,42.9764616552771
"8257","Trachycardium_arenicolum",35.7388316151203,47.4226804123711,39.4043528064147,39.4043528064147,36.1970217640321,36.6552119129439
"8258","Trachycardium_beauforti",38.5078219013237,49.4584837545126,41.0348977135981,41.1552346570397,35.2587244283995,37.0637785800241
"8259","Trachycardium_consors",36.8663594470046,72.3502304147465,55.2995391705069,62.6728110599078,49.3087557603687,55.7603686635945
"8260","Trachycardium_enode",43.8320209973753,45.6692913385827,44.750656167979,40.6824146981627,39.1076115485564,38.5826771653543
"8261","Trachycardium_orbita",46.322188449848,51.9756838905775,47.5379939209726,48.8145896656535,47.7811550151976,44.9848024316109
"8262","Trachycardium_subrugosum",44.5205479452055,49.1628614916286,45.8143074581431,44.7488584474886,48.4779299847793,42.9984779299848
"8263","Trachycardium_unicolor",42.0921544209215,51.9302615193026,45.5790784557908,46.0772104607721,42.2166874221669,42.0921544209215
"8264","Trachycladus_laevispirulifer",62.4,50.4,38.4,41.6,58.4,40
"8265","Trachypenaeopsis_richtersii",46.836268754077,48.5975212002609,46.3796477495108,45.9230267449446,48.0104370515329,44.0313111545988
"8266","Trachyrhamphus_bicoarctatus",43.5627530364372,49.7975708502024,46.7206477732794,43.8056680161943,48.0971659919028,43.3198380566802
"8267","Trapania_brunnea",54.2168674698795,74.6987951807229,38.5542168674699,56.6265060240964,71.0843373493976,53.0120481927711
"8268","Trapezia_bella",44.5497630331754,57.345971563981,57.8199052132701,59.7156398104265,57.345971563981,52.132701421801
"8269","Trapezia_bidentata",43.9402642159678,50.0861573808156,46.4101091326824,47.4439977024698,46.8121769098219,44.2274554853532
"8270","Trapezia_cymodoce",43.1372549019608,49.6539792387543,46.2514417531719,46.5974625144175,47.0011534025375,43.7139561707036
"8271","Trapezia_lutea",45.5431754874652,47.9805013927577,45.1949860724234,46.100278551532,46.866295264624,42.8272980501393
"8272","Trapezia_punctimanus",32.2222222222222,59.6296296296296,52.5925925925926,58.8888888888889,31.1111111111111,54.4444444444444
"8273","Trapezia_rufopunctata",46.0542540073983,51.3563501849568,47.7805178791615,49.0135635018496,47.5955610357583,45.252774352651
"8274","Trapezia_septata",44.8533640023002,50.2587694077056,46.9235192639448,47.9010925819436,47.1535365152386,44.6233467510063
"8275","Trapezia_serenei",48.1077613855035,52.2771007055805,47.7228992944195,49.711353431687,48.9416292495189,45.54201411161
"8276","Trapezia_tigrina",43.6216216216216,49.9459459459459,46.1081081081081,47.3513513513513,46.2702702702703,44.4864864864865
"8277","Trapezium_bicarinatum",43.840856924254,54.0168324407039,47.3603672532517,46.5952563121653,48.2019892884468,45.0650344299924
"8278","Trevathana_dentata",45.1974071891573,51.1490866234532,47.6134354743665,47.8491455509723,47.9670005892752,44.9616971125516
"8279","Trevathana_paulayi",43.018018018018,62.6126126126126,59.009009009009,62.6126126126126,50.2252252252252,61.036036036036
"8280","Triacanthodes_ethiops",42.7291523087526,51.8263266712612,46.1750516884907,43.2115782219159,46.3128876636802,42.039972432805
"8281","Triactis_producta",42.40317775571,49.8013902681231,45.4816285998014,46.4250248262165,45.2333664349553,43.1976166832175
"8282","Triaenodon_obesus",41.7882352941176,49.3176470588235,45.4588235294118,45.7882352941176,45.4588235294118,43.0117647058824
"8283","Trianguloscalpellum_hamulus",52.6252983293556,57.1599045346062,52.1479713603819,54.7732696897375,55.8472553699284,55.8472553699284
"8284","Trianguloscalpellum_rubrum",43.2903225806452,49.6774193548387,46.8387096774194,44.7741935483871,48,42.8387096774194
"8285","Trichobranchus_glacialis",42.512077294686,76.8115942028985,66.6666666666667,69.0821256038647,47.3429951690821,60.3864734299517
"8286","Trichonotus_elegans",44.5727482678984,49.4996150885296,45.8044649730562,45.2655889145497,47.5750577367206,42.8791377983064
"8287","Trichonotus_filamentosus",41.3173652694611,47.3053892215569,43.8922155688623,43.3532934131737,45.2694610778443,40.7185628742515
"8288","Trichonotus_setiger",43.5527502254283,50.5861136158702,43.4625788999098,42.6510369702435,46.4382326420198,40.5770964833183
"8289","Trichopagurus_trichophthalmus",45.6618112729576,51.8682710576314,48.1950601646612,47.8150728309056,48.5117162761241,44.3951868271058
"8290","Trichoplax_adhaerens",45.0542822677925,51.2665862484922,47.4065138721351,47.9493365500603,47.708082026538,44.9336550060314
"8291","Tricleocarpa_cylindrica",45.7424349049965,48.5573539760732,45.6016889514426,46.4461646727657,46.9387755102041,43.560872624912
"8292","Tricolia_variabilis",44.1714285714286,49.8285714285714,46.9142857142857,47.3142857142857,47.3142857142857,44.5714285714286
"8293","Tridacna_crocea",45.3250222617988,51.0240427426536,44.879786286732,44.1674087266251,48.0854853072128,42.4755120213713
"8294","Tridacna_derasa",45.5266955266955,48.7734487734488,45.6709956709957,45.5988455988456,47.9076479076479,42.8571428571429
"8295","Tridacna_gigas",45.6255879586077,50.6114769520226,44.8730009407338,44.0263405456256,47.9774223894638,41.9567262464723
"8296","Tridacna_maxima",44.6685878962536,50.4899135446686,47.2046109510086,47.8962536023055,47.4351585014409,44.8414985590778
"8297","Tridacna_noae",46.7488021902806,50.2395619438741,45.7221081451061,45.927446954141,49.555099247091,43.1895961670089
"8298","Tridacna_squamosa",44.2857142857143,50.5952380952381,46.8452380952381,47.5595238095238,47.5595238095238,44.2857142857143
"8299","Tridentarius_dentatus",45.2565003513703,47.364722417428,44.5537596626845,45.3970484891075,47.2944483485594,42.4455375966268
"8300","Trididemnum_clinides",55.7286892758937,52.2456461961503,49.7708524289643,50.6874427131072,52.6122823098075,46.5627864344638
"8301","Trididemnum_cyclops",46.5461588121369,52.5500322788896,47.385409941898,48.0955455132343,48.6765655261459,44.1575209812782
"8302","Trididemnum_discrepans",46.7511885895404,50.6339144215531,46.1965134706815,45.7210776545166,48.811410459588,42.9477020602219
"8303","Trididemnum_miniatum",50.4475183075671,49.3897477624085,47.2742066720911,48.0878763222132,49.2270138323841,44.1008950366151
"8304","Trididemnum_paracyclops",54.5163868904876,56.4348521183054,51.7186250999201,54.2765787370104,52.9976019184652,50.0399680255795
"8305","Trididemnum_savignii",45.1706188548294,50.6651243493349,47.1949103528051,47.7732793522267,47.7732793522267,44.9971081550029
"8306","Trididemnum_strigosum",75.974025974026,58.4415584415584,55.8441558441558,53.2467532467532,63.6363636363636,55.1948051948052
"8307","Trididemnum_tomarahi",51.1722731906218,60.4485219164118,55.3516819571865,55.7594291539246,53.3129459734964,50.8664627930683
"8308","Triebelina_sertata",46.2410501193317,52.0883054892601,47.4940334128878,48.7470167064439,47.7923627684964,45.1670644391408
"8309","Trigonostoma_obliquata",43.9157036029912,50.5778382053025,45.8871515975527,45.5472467709041,46.974847042828,42.8959891230455
"8310","Trilasmis_eburnea",41.5538847117794,49.874686716792,45.8145363408521,45.7644110275689,46.6165413533835,42.7067669172932
