"","feature","MM-NorESM2-MM_Percentile_MHW_SumCumInt_585","MM-IPSL-CM6A-LR_Percentile_MHW_SumCumInt_585","MM-GFDL-ESM4_Percentile_MHW_SumCumInt_585","MM-CMCC-ESM2_Percentile_MHW_SumCumInt_585","MM-CanESM5_Percentile_MHW_SumCumInt_585","EM_Percentile_MHW_SumCumInt_585"
"6776","Priolepis_compita",69.5379796397807,80.7361002349256,84.4166014095536,83.0070477682067,77.5254502740799,75.8809710258418
"6777","Priolepis_fallacincta",69.9173553719008,81.3223140495868,84.5454545454545,83.2231404958678,78.099173553719,76.1157024793388
"6778","Priolepis_inhaca",68,79.5348837209302,82.9767441860465,81.7674418604651,75.9069767441861,73.6744186046512
"6779","Priolepis_kappa",67.4127126230976,79.0510295434199,82.8111011638317,81.468218442256,75.6490599820949,73.6794986571173
"6780","Priolepis_nuchifasciata",68.140243902439,67.9878048780488,81.0975609756098,76.219512195122,71.7987804878049,66.4634146341463
"6781","Priolepis_pallidicincta",67.0079635949943,77.3606370875995,82.5938566552901,80.4323094425484,77.8156996587031,72.2411831626849
"6782","Priolepis_profunda",67.4193548387097,76.2903225806452,83.5483870967742,79.5161290322581,76.7741935483871,70.1612903225807
"6783","Priolepis_semidoliata",70.0685453160701,78.8271134805788,83.9299314546839,82.4828636709825,77.9131759329779,75.2475247524752
"6784","Priolepis_squamogena",73.4782608695652,84.5652173913043,84.5652173913043,82.8260869565217,75.6521739130435,79.5652173913043
"6785","Priolepis_triops",75.7118927973199,82.7470686767169,82.9145728643216,81.5745393634841,80.7370184254606,79.7319932998325
"6786","Prionace_glauca",49.1012912854455,52.076438907274,54.795276101486,55.0580754006878,53.1341249756667,52.5111933034845
"6787","Prionalpheus_triarticulatus",75.3311258278146,74.8344370860927,86.5894039735099,80.9602649006623,77.8145695364238,75.4966887417219
"6788","Prionocidaris_australis",70.5263157894737,82.3157894736842,78.1052631578947,80.8421052631579,77.4736842105263,74.7368421052632
"6789","Prionocidaris_baculosa",68.1769147788565,72.3840345199569,82.4163969795038,77.9935275080906,73.3549083063646,69.9029126213592
"6790","Prionocidaris_bispinosa",65.1202749140894,75.085910652921,81.6151202749141,77.8350515463918,75.6013745704467,68.7285223367698
"6791","Prionospio_cirrifera",78.4873949579832,83.0252100840336,84.5378151260504,82.3529411764706,82.8571428571429,83.5294117647059
"6792","Prionospio_malmgreni",69.4915254237288,85.5932203389831,83.0508474576271,89.8305084745763,62.7118644067797,77.9661016949153
"6793","Prionospio_steenstrupi",92.8571428571429,98.7012987012987,99.3506493506494,98.0519480519481,98.7012987012987,98.0519480519481
"6794","Prionovolva_brevis",69.4105691056911,75.5081300813008,82.4186991869919,80.9959349593496,76.5243902439024,71.4430894308943
"6795","Pristiapogon_exostigma",70.1848998459168,79.2758089368259,84.1294298921418,82.9738058551618,77.9661016949153,75.346687211094
"6796","Pristiapogon_fraenatus",69.6005917159763,78.7721893491124,83.6538461538462,82.396449704142,77.4408284023669,75.0739644970414
"6797","Pristiapogon_kallopterus",68.8764829030007,80.8792742498255,84.2288904396371,81.9260293091417,77.1807397069086,75.9944173063503
"6798","Pristiapogon_taeniopterus",69.3830921553694,79.6648895658797,84.2345773038842,82.8636709824829,77.8370144706778,75.1713632901752
"6799","Pristicon_rhodopterus",69.2121212121212,72.969696969697,81.3333333333333,79.5151515151515,76.4848484848485,69.4545454545455
"6800","Pristicon_rufus",68.9038031319911,76.6219239373602,83.2214765100671,79.9776286353467,75.6152125279642,71.5883668903803
"6801","Pristicon_trimaculatus",68.8161693936477,75.842155919153,82.2906641000963,80.9432146294514,78.5370548604427,72.7622714148219
"6802","Pristigenys_meyeri",66.4624808575804,77.8713629402756,82.3889739663093,80.781010719755,73.9663093415008,73.0474732006126
"6803","Pristigenys_niphonia",66.2581699346405,75.4084967320261,81.6993464052288,80.4738562091503,74.8366013071895,71.1601307189542
"6804","Pristigenys_refulgens",67.3702726473175,76.8689533861038,82.3218997361478,81.7062445030783,74.8460861917326,72.7352682497801
"6805","Pristilepis_oligolepis",67.4576271186441,89.6610169491525,85.7627118644068,88.4745762711865,81.1864406779661,80.1694915254237
"6806","Pristipagia_radians",67.4484052532833,77.2045028142589,82.4577861163227,81.4258911819887,75.422138836773,72.0450281425891
"6807","Pristipomoides_argyrogrammicus",66.3636363636364,76.1538461538461,82.5874125874126,81.3986013986014,74.4755244755245,72.5174825174825
"6808","Pristipomoides_auricilla",66.7547918043622,75.4791804362194,82.3529411764706,80.7005948446794,73.6285525446133,72.4388631857237
"6809","Pristipomoides_filamentosus",67.9072605247102,76.5710799267846,83.1604636973765,81.2690665039658,74.7406955460647,73.8865161683954
"6810","Pristipomoides_flavipinnis",66.2447257383966,77.4964838255977,83.0520393811533,81.6455696202532,73.9099859353024,73.5583684950774
"6811","Pristipomoides_multidens",68.6602870813397,74.2424242424242,82.6953748006379,80.1435406698565,75.6778309409888,71.3716108452951
"6812","Pristipomoides_sieboldii",68.4441656210791,76.7879548306148,83.4378920953576,81.3676286072773,75.7214554579674,74.0276035131744
"6813","Pristipomoides_zonatus",66.5762711864407,76.2033898305085,82.8474576271186,80.8135593220339,75.1186440677966,72.6779661016949
"6814","Pristotis_obtusirostris",67.6883780332056,71.0089399744572,81.7369093231162,77.2669220945083,73.3077905491699,68.4546615581098
"6815","Prodotia_iostoma",68.1614349775785,78.6995515695067,83.1091180866966,82.0627802690583,76.9058295964126,74.4394618834081
"6816","Prognichthys_brevipinnis",70.0777202072539,70.4663212435233,81.8652849740933,77.720207253886,73.8341968911917,68.9119170984456
"6817","Prognichthys_sealei",48.7353718384296,38.4799295331572,45.2120296967409,42.7268151503712,40.5436013590034,40.5813514533786
"6818","Promethichthys_prometheus",67.6185866408519,76.7182962245886,82.7202323330106,82.1393998063892,75.1694094869313,75.3630203291384
"6819","Promicroa_dubitata",83.3333333333333,87.1794871794872,83.3333333333333,84.6153846153846,78.2051282051282,85.8974358974359
"6820","Propeamussium_caducum",63.7512639029323,72.901921132457,83.7714863498483,81.3447927199191,74.4186046511628,73.4580384226491
"6821","Propeamussium_jeffreysi",65.0948509485095,75.1761517615176,81.3008130081301,81.029810298103,72.4119241192412,72.89972899729
"6822","Propeamussium_maorium",69.4444444444444,81.4814814814815,80.5555555555556,86.1111111111111,64.3518518518518,77.7777777777778
"6823","Propeamussium_rubrotinctum",65.7237936772047,74.6533555185801,81.3643926788686,81.3643926788686,72.4902939545202,72.8785357737105
"6824","Propeamussium_sibogai",65.9787735849057,75.3537735849057,81.6627358490566,81.4858490566038,72.8183962264151,73.2311320754717
"6825","Prosimnia_semperi",66.2559241706161,78.7677725118483,82.2748815165877,80.7582938388626,74.218009478673,72.2274881516588
