"","feature","EM_Feature_MHW_SumCumInt_585","EM_Feature_velocity_585","EM_Feature_o2os_585","EM_Feature_phos_585","EM_Feature_tos_585"
"6574","Plumularia_margaretta",80.0904977375566,77.3755656108597,82.3529411764706,44.3438914027149,95.4751131221719
"6575","Plumularia_setacea",50,100,100,100,100
"6576","Plumularia_strobilophora",64.5424836601307,70.1797385620915,59.2320261437908,45.7516339869281,62.8267973856209
"6577","Pneophyllum_fragile",62.7118644067797,59.5480225988701,44.5197740112994,45.1977401129944,52.6553672316384
"6578","Pocillopora_damicornis",66.4362519201229,63.2872503840246,51.0752688172043,43.4715821812596,60.2150537634409
"6579","Pocillopora_elegans",62.5874125874126,59.8776223776224,45.8916083916084,45.2797202797203,56.2937062937063
"6580","Pocillopora_grandis",49.2116965368549,51.2397251044334,45.6542244980461,46.6850828729282,49.7237569060773
"6581","Pocillopora_ligulata",62.9331184528606,62.4496373892023,45.8501208702659,45.2054794520548,57.856567284448
"6582","Pocillopora_meandrina",64.8023862788963,64.2803877703207,49.2915734526473,44.3698732289336,60.55182699478
"6583","Pocillopora_verrucosa",66.740412979351,63.7905604719764,50.7374631268437,43.4365781710914,60.5457227138643
"6584","Pocillopora_woodjonesi",64.5135566188198,65.0717703349282,51.7543859649123,44.6570972886762,61.6427432216906
"6585","Pocillopora_zelli",42.8,38.8,50.8,57.6,34.4
"6586","Podabacia_crustacea",61.0992148465382,63.95431834404,44.825124910778,45.3247680228408,55.1034975017844
"6587","Podophthalmus_vigil",66.8168168168168,63.2132132132132,50.6756756756757,43.3933933933934,59.4594594594595
"6588","Poecilasma_kaempferi",55.6287425149701,64.5209580838323,44.251497005988,43.7724550898204,50.4191616766467
"6589","Poecillastra_laminaris",62.3015873015873,65.4761904761905,51.4550264550265,48.2804232804233,52.5132275132275
"6590","Poecilochaetus_serpens",58.7865168539326,52.8089887640449,42.9213483146067,37.5280898876404,43.9550561797753
"6591","Poecilopsetta_plinthus",59.9406528189911,64.1691394658754,45.326409495549,46.513353115727,53.8575667655786
"6592","Pogonoperca_ocellata",63.0676949443016,62.4678663239075,45.8440445586975,44.7300771208226,55.2699228791774
"6593","Pogonoperca_punctata",63.3421400264201,65.9841479524439,51.6512549537649,45.9048877146631,61.889035667107
"6594","Polinices_albumen",59.5367847411444,53.2697547683924,46.5940054495913,47.275204359673,51.2261580381471
"6595","Polinices_aurantium",58.9779005524862,53.1767955801105,46.8232044198895,47.7900552486188,50.9668508287293
"6596","Polinices_didyma",60.1428571428571,52.2857142857143,42.2857142857143,47.1428571428571,51.7142857142857
"6597","Polinices_flemingianus",62.6588465298143,60.3128054740958,46.0410557184751,44.8680351906158,52.9814271749756
"6598","Polinices_mammilla",66.3183279742765,62.2186495176849,50.8842443729904,43.1672025723473,58.8424437299035
"6599","Polinices_melanostoma",66.0110149488592,63.6506687647522,51.219512195122,43.9024390243902,60.5822187254131
"6600","Polinices_melanostomoides",58.4392014519056,50.453720508167,47.005444646098,47.1869328493648,48.4573502722323
"6601","Polinices_simiae",66.2470495672699,62.7065302911094,50.7474429583005,43.273013375295,59.4807238394965
"6602","Polinices_tumidus",61.9047619047619,58.1881533101045,47.3867595818815,47.2706155632985,54.4715447154472
"6603","Pollia_fumosa",60,54.320987654321,46.9135802469136,46.9135802469136,50.9876543209877
"6604","Polyandrocarpa_polypora",88.8446215139442,84.0637450199203,44.2231075697211,35.4581673306773,60.5577689243028
"6605","Polyandrocarpa_rollandi",71.9298245614035,93.859649122807,32.4561403508772,37.719298245614,38.5964912280702
"6606","Polycarpa_argentata",59.954233409611,61.3272311212815,47.3684210526316,45.8810068649886,52.4027459954233
"6607","Polycarpa_aurita",65.9074733096085,66.0498220640569,51.1032028469751,45.0533807829182,62.135231316726
"6608","Polycarpa_carpocincta",64.7058823529412,72.4960254372019,49.6025437201908,39.5866454689984,55.3259141494436
"6609","Polycarpa_clavata",82.3529411764706,85.8131487889273,44.2906574394464,35.6401384083045,56.0553633217993
"6610","Polycarpa_contecta",53.9383561643836,53.0821917808219,46.7465753424658,49.1438356164384,48.8013698630137
"6611","Polycarpa_cryptocarpa",65.3076923076923,63.6923076923077,48.9230769230769,44.3076923076923,60.2307692307692
"6612","Polycarpa_decipiens",58.9887640449438,53.0898876404494,45.7865168539326,46.7696629213483,51.123595505618
"6613","Polycarpa_insulsa",61.0693400167084,63.4085213032581,47.702589807853,46.4494569757728,54.3859649122807
"6614","Polycarpa_mytiligera",62.3309053069719,60.2497398543184,45.4734651404787,44.9531737773153,53.5900104058273
"6615","Polycarpa_papillata",61.7647058823529,58.2579185520362,45.3619909502262,47.6244343891403,54.0723981900452
"6616","Polycarpa_pigmentata",61.5628299894403,60.4012671594509,45.4065469904963,46.0401267159451,53.3262935586061
"6617","Polycarpa_reviviscens",58.9204025617566,64.2268984446478,43.9158279963403,45.7456541628545,52.516010978957
"6618","Polycarpa_rima",59.8776223776224,63.0244755244755,47.2027972027972,47.9895104895105,55.6818181818182
"6619","Polycarpa_stirpes",78.6729857819905,70.1421800947867,72.9857819905213,50.2369668246445,63.5071090047393
"6620","Polycarpa_tumida",81.6,77.6,42.8,31.2,62.4
"6621","Polycera_hedgpethi",77.5,61.3636363636364,60.6818181818182,40.9090909090909,67.5
"6622","Polycheles_aculeatus",57.3821989528796,67.696335078534,46.6492146596859,45.3926701570681,54.9214659685864
"6623","Polycheles_coccifer",58.7588881706529,64.8998060762767,45.830639948287,46.4770523594053,54.8804137039431
"6624","Polycheles_sculptus",53.528153955809,59.4949597800631,40.8614194073923,41.767640769779,49.2312391813461
"6625","Polycheles_typhlops",56.5389082462253,65.34262485482,45.2264808362369,40.3948896631823,53.2636469221835
"6626","Polycitor_circes",57.5418994413408,57.122905027933,48.0446927374302,47.9050279329609,50.8379888268156
"6627","Polycitor_translucidus",56.3356164383562,57.1917808219178,51.541095890411,49.486301369863,48.6301369863014
"6628","Polyclinum_constellatum",65.946348733234,64.5305514157973,51.1177347242921,43.7406855439642,61.4008941877794
"6629","Polyclinum_pute",76.3333333333333,72.6666666666667,54.6666666666667,34.5,67.6666666666667
"6630","Polydactylus_plebeius",64.1379310344827,61.2068965517241,46.8965517241379,45.7758620689655,55.5172413793103
"6631","Polydactylus_sexfilis",63.8777152051488,62.1882542236525,46.580852775543,44.3282381335479,56.9589702333065
"6632","Polydectus_cupulifer",65.7008613938919,62.8034455755677,50.4306969459671,42.9913860610807,59.6711041503524
"6633","Polydora_socialis",81.7647058823529,78.3529411764706,53.0588235294118,39.8823529411765,69.1764705882353
"6634","Polyipnus_aquavitus",57.7464788732394,66.7605633802817,45.1173708920188,45.3051643192488,53.7558685446009
"6635","Polyipnus_elongatus",77.8801843317972,89.8617511520737,38.7096774193548,32.7188940092166,54.147465437788
"6636","Polyipnus_fraseri",54.4291338582677,54.2322834645669,47.244094488189,52.5590551181102,52.5590551181102
"6637","Polyipnus_meteori",34.0044742729307,30.878370422701,37.6604262333687,65.8483456964559,37.9842223007182
"6638","Polyipnus_omphus",58.3469721767594,62.6841243862521,40.2618657937807,46.8085106382979,52.291325695581
"6639","Polyipnus_paxtoni",84.3355605048255,96.7334818114328,31.0319227913883,30.1410541945063,49.2204899777283
"6640","Polyipnus_ruggeri",72.5490196078431,64.7058823529412,59.3137254901961,63.7254901960784,56.8627450980392
"6641","Polyipnus_unispinus",57.9162410623085,55.8733401430031,46.9867211440245,49.5403472931563,52.6046986721144
"6642","Polylepion_russelli",58.2644628099173,64.9449035812672,46.0743801652893,46.6942148760331,57.4380165289256
"6643","Polymastia_tropicalis",49.3827160493827,91.358024691358,35.8024691358025,32.0987654320988,32.0987654320988
"6644","Polymesoda_erosa",57.8175895765472,51.3029315960912,42.9967426710098,48.371335504886,50.1628664495114
"6645","Polymesoda_expansa",57.7874818049491,50.8005822416303,44.2503639010189,48.1804949053857,49.1994177583697
"6646","Polymetme_corythaeola",59.8964326812428,65.7077100115075,44.8216340621404,44.9367088607595,53.8550057537399
"6647","Polymetme_elongata",55.3342816500711,52.3470839260313,45.0924608819346,52.0625889046942,51.3513513513513
"6648","Polymetme_surugaensis",56.5741857659831,54.6441495778046,46.562123039807,51.9903498190591,52.2316043425814
"6649","Polymixia_berndti",61.0365853658537,65.0609756097561,44.5731707317073,45.1829268292683,57.2560975609756
"6650","Polymixia_japonica",30.3030303030303,30.0152361604876,50.0931098696462,30.0152361604876,31.6065684780769
"6651","Polyonyx_obesulus",63.263358778626,60.9732824427481,45.324427480916,44.6564885496183,53.912213740458
"6652","Polyophthalmus_pictus",66.5446559297218,63.9824304538799,50.9516837481698,43.3382137628111,60.9809663250366
"6653","Polyphyllia_novaehiberniae",61.2570356472795,63.3208255159475,45.7786116322702,44.1838649155722,56.1913696060037
"6654","Polyphyllia_talpina",61.361014994233,55.8246828143022,46.0207612456747,45.6747404844291,52.1337946943483
"6655","Polyplectana_kefersteini",62.8919860627178,63.1533101045296,45.5574912891986,45.0348432055749,55.4006968641115
"6656","Polyplectana_kefersteinii",62.5,63.2978723404255,45.7446808510638,45.5673758865248,55.4078014184397
"6657","Polyschides_gibbosus",75.5905511811024,76.7716535433071,58.2677165354331,49.2125984251969,63.7795275590551
"6658","Polysiphonia_scopulorum",62.9170638703527,61.2964728312679,45.6625357483317,44.6139180171592,53.9561487130601
"6659","Polysyncraton_meandratum",88.8888888888889,66.6666666666667,77.7777777777778,55.5555555555556,66.6666666666667
"6660","Polysyncraton_millepore",61.5050651230101,60.0578871201158,47.4674384949349,46.3096960926194,53.5455861070912
"6661","Polysyncraton_niveum",56.639566395664,53.6585365853659,57.1815718157182,47.1544715447154,47.1544715447154
"6662","Polysyncraton_otuetue",71.5277777777778,62.5,70.1388888888889,38.1944444444444,81.25
"6663","Polysyncraton_pavimentum",68.0047225501771,71.4285714285714,45.4545454545455,41.6765053128689,55.1357733175915
"6664","Polysyncraton_pontoniae",76.1658031088083,75.6476683937824,77.720207253886,41.9689119170984,89.1191709844559
"6665","Polysyncraton_pseudorugosum",50.3340757238307,51.0022271714922,52.1158129175947,51.6703786191537,43.4298440979955
"6666","Polysyncraton_purou",65.3023255813954,66.1395348837209,54.6046511627907,44,60.4651162790698
"6667","Polysyncraton_rugosum",48.5714285714286,90,35.7142857142857,35.7142857142857,41.4285714285714
"6668","Polysyncraton_thallomorpha",66.504854368932,64.5631067961165,44.4174757281553,37.378640776699,49.2718446601942
"6669","Pomacanthus_annularis",62.2929936305732,52.8662420382166,45.6050955414013,46.6242038216561,51.3375796178344
"6670","Pomacanthus_imperator",66.4434523809524,64.0625,49.4791666666667,42.7827380952381,59.375
"6671","Pomacanthus_semicirculatus",65.8641444539983,61.3929492691316,51.3327601031814,43.5941530524506,58.8134135855546
"6672","Pomacentrus_adelus",61.7913832199546,57.3696145124717,46.2585034013605,45.6916099773243,52.0408163265306
"6673","Pomacentrus_alexanderae",61.8705035971223,55.2757793764988,46.0431654676259,47.4820143884892,53.2374100719424
"6674","Pomacentrus_amboinensis",64.793678665496,61.369622475856,50.1316944688323,43.5469710272169,58.1211589113257
"6675","Pomacentrus_aurifrons",61.4228456913828,61.2224448897796,45.9919839679359,45.5911823647295,53.7074148296593
"6676","Pomacentrus_auriventris",54.176072234763,54.8532731376975,44.6952595936795,41.7607223476298,51.2415349887133
"6677","Pomacentrus_bankanensis",63.2558139534884,61.3953488372093,45.3023255813953,44.093023255814,54.046511627907
"6678","Pomacentrus_bipunctatus",62.457337883959,57.8498293515358,57.1672354948805,48.8054607508532,56.3139931740614
"6679","Pomacentrus_burroughi",53.1684698608965,51.3137557959815,44.6676970633694,50.5409582689335,49.7681607418856
"6680","Pomacentrus_caeruleus",62.5906735751295,58.5492227979275,45.9067357512953,45.0777202072539,52.1243523316062
"6681","Pomacentrus_callainus",83.7837837837838,79.7297297297297,46.2837837837838,30.7432432432432,66.5540540540541
"6682","Pomacentrus_chrysurus",61.3970588235294,54.9019607843137,46.3235294117647,45.5882352941176,50.7352941176471
"6683","Pomacentrus_coelestis",62.3026926648097,62.3955431754875,45.7753017641597,45.3110492107707,55.2460538532962
"6684","Pomacentrus_grammorhynchus",60,60.4519774011299,46.4406779661017,46.6666666666667,52.5423728813559
"6685","Pomacentrus_imitator",69.9853587115666,68.2284040995608,51.3909224011713,41.4348462664714,60.1756954612006
"6686","Pomacentrus_javanicus",30.8641975308642,37.037037037037,37.037037037037,37.037037037037,37.037037037037
"6687","Pomacentrus_lepidogenys",61.1226611226611,61.954261954262,45.4261954261954,46.2577962577963,53.7422037422037
"6688","Pomacentrus_littoralis",58.7155963302752,50.7645259938838,46.9418960244648,47.0948012232416,49.5412844036697
"6689","Pomacentrus_magniseptus",87.0967741935484,70.9677419354839,74.1935483870968,32.258064516129,61.2903225806452
"6690","Pomacentrus_melanochir",57.991513437058,53.8896746817539,47.3833097595474,48.0905233380481,51.2022630834512
"6691","Pomacentrus_microspilus",96.4646464646465,84.3434343434343,47.979797979798,35.8585858585859,67.1717171717172
"6692","Pomacentrus_moluccensis",62.4113475177305,59.6757852077001,45.9979736575481,45.2887537993921,52.887537993921
"6693","Pomacentrus_nagasakiensis",61.1560693641618,61.9653179190751,47.6300578034682,46.5895953757225,53.6416184971098
"6694","Pomacentrus_nigriradiatus",80.3418803418803,84.9002849002849,44.1595441595442,32.4786324786325,68.6609686609687
"6695","Pomacentrus_nigromarginatus",62.1621621621622,60.5605605605606,45.6456456456456,45.6456456456456,54.3543543543543
"6696","Pomacentrus_pavo",65.4088050314465,63.7578616352201,51.1006289308176,43.7893081761006,60.7704402515723
"6697","Pomacentrus_philippinus",65.1219512195122,61.4634146341463,49.4308943089431,43.6585365853659,58.6991869918699
"6698","Pomacentrus_simsiang",60.7512953367876,51.9430051813471,47.9274611398964,47.5388601036269,50.7772020725389
"6699","Pomacentrus_smithi",61.742006615215,57.4421168687982,47.2987872105843,46.3065049614112,53.2524807056229
"6700","Pomacentrus_spilotoceps",71.4285714285714,71.6356107660455,49.8964803312629,37.2670807453416,60.6625258799172
"6701","Pomacentrus_taeniometopon",62.7254509018036,60.4208416833667,45.7915831663327,44.4889779559118,52.8056112224449
"6702","Pomacentrus_trilineatus",59.4224924012158,50.3039513677812,47.112462006079,46.6565349544073,48.6322188449848
"6703","Pomacentrus_tripunctatus",64.2857142857143,58.6167800453515,52.4943310657596,42.9705215419501,58.1632653061224
"6704","Pomacentrus_vaiuli",61.7121354656632,64.0639698965193,47.4129821260583,44.0263405456256,56.6321730950141
"6705","Pomacentrus_wardi",63.6085626911315,57.9510703363914,43.4250764525994,40.6727828746177,50.9174311926605
"6706","Pomachromis_richardsoni",94.6666666666667,89.3333333333333,41.7777777777778,32,67.1111111111111
"6707","Pomadasys_auritus",59.9750623441397,53.9900249376559,43.640897755611,49.2518703241895,52.9925187032419
"6708","Pomadasys_furcatus",63.2139399806389,60.6969990319458,45.8857696030978,44.917715392062,54.1142303969022
"6709","Pomadasys_guoraca",60.6896551724138,57.1264367816092,46.7816091954023,50.1149425287356,55.1724137931034
"6710","Pomadasys_maculatus",59.4936708860759,52.1800281293952,42.0534458509142,47.8199718706048,51.4767932489451
"6711","Pomatoleios_kraussii",57.6807228915663,50.4518072289157,43.0722891566265,48.1927710843374,48.7951807228916
"6712","Pomatomus_saltatrix",37.1428571428571,100,100,100,54.2857142857143
"6713","Pomatostegus_stellatus",67.0637701471619,65.031534688157,51.5767344078486,42.8871758934828,62.0182200420462
"6714","Pontella_securifer",62.530612244898,64.8163265306122,46.530612244898,45.0612244897959,55.3469387755102
"6715","Pontellina_plumata",100,100,100,100,100
"6716","Pontellopsis_villosa",62.78342455043,63.1743549648163,46.2861610633307,45.0351837372948,55.1211884284597
"6717","Pontinus_furcirhinus",80.4878048780488,68.2926829268293,85.9756097560976,32.9268292682927,92.6829268292683
"6718","Pontinus_macrocephalus",61.8570474281897,66.8002672010688,51.3026052104208,45.2905811623246,60.3206412825651
"6719","Pontinus_tentacularis",59.3448940269749,65.3179190751445,45.3436095054592,46.1143224149004,54.7848426461143
"6720","Pontiometra_andersoni",63.6893203883495,60.2912621359223,46.0194174757282,45.0485436893204,53.8834951456311
"6721","Pontiosquilla_caledonica",79.4117647058823,95.5882352941177,30.8823529411765,33.0882352941176,48.5294117647059
"6722","Pontocaris_hilarula",62.6086956521739,62.6086956521739,45.6038647342995,46.280193236715,54.5893719806763
"6723","Pontocaris_sibogae",58.6725109580463,65.4978083907326,45.7733249843456,46.5247338760175,55.1033187226049
"6724","Pontonides_ankeri",66.1363636363636,64.0151515151515,51.0606060606061,43.5606060606061,60.7575757575758
"6725","Pontonides_loloata",63.4118967452301,55.8922558922559,49.4949494949495,45.0056116722783,57.351290684624
"6726","Pontoniopsis_comanthi",62.2039134912461,59.9382080329557,45.8290422245108,45.005149330587,53.3470648815654
"6727","Pontophilus_orientalis",61.8303571428571,63.3928571428571,45.4613095238095,45.610119047619,54.6875
"6728","Poraster_superbus",96.078431372549,77.7777777777778,68.6274509803922,48.3660130718954,73.202614379085
"6729","Porcellanella_triloba",61.5291262135922,54.247572815534,46.1165048543689,46.8446601941748,51.8203883495146
"6730","Porcellanopagurus_chiltoni",70.4301075268817,93.5483870967742,32.7956989247312,33.3333333333333,42.4731182795699
"6731","Porichthys_margaritatus",31.25,31.25,37.5,96.875,68.75
"6732","Porites_annae",61.0902255639098,62.0300751879699,45.9586466165414,46.2406015037594,56.203007518797
"6733","Porites_australiensis",63.1772268135905,64.55463728191,51.7906336088154,45.0872359963269,59.228650137741
"6734","Porites_compressa",65.3386454183267,67.3306772908366,54.2629482071713,44.4621513944223,62.5498007968127
"6735","Porites_cylindrica",61.2549800796813,62.9482071713147,45.9163346613546,46.1155378486056,54.2828685258964
"6736","Porites_horizontalata",60.7863974495218,58.1296493092455,47.0775770456961,46.7587672688629,58.1296493092455
"6737","Porites_lichen",63.5720601237843,62.4226348364279,45.3580901856764,44.6507515473033,54.9955791335102
"6738","Porites_lobata",65.8483754512635,65.6317689530686,51.0469314079422,44.4043321299639,61.9494584837545
"6739","Porites_lutea",62.8390596745027,63.4719710669078,45.2079566003617,44.9367088607595,55.0632911392405
"6740","Porites_monticulosa",61.0837438423645,56.7733990147783,45.8128078817734,48.3990147783251,53.8177339901478
"6741","Porites_murrayensis",61.3386613386613,63.8361638361638,47.4525474525474,44.6553446553447,54.3456543456543
"6742","Porites_nigrescens",61.9047619047619,59.9378881987578,46.1697722567288,45.5486542443064,53.2091097308489
"6743","Porites_profundus",56.6465256797583,52.1148036253776,46.2235649546828,48.9425981873112,50
"6744","Porites_pukoensis",60.5698529411765,62.1323529411765,46.3235294117647,46.2316176470588,56.3419117647059
"6745","Porites_sillimaniana",62.8708133971292,61.0526315789474,45.8373205741627,44.4976076555024,53.4928229665072
"6746","Porites_solida",66.0076045627376,63.4980988593156,51.0266159695817,43.2699619771863,60.4562737642585
"6747","Porites_somaliensis",62.8192999053926,60.7379375591296,45.6953642384106,44.5600756859035,53.8315988647115
"6748","Porites_stephensoni",65.979381443299,63.1245043616178,50.832672482157,43.7747819191118,59.9524187153053
"6749","Porites_superfusa",40.650406504065,40.650406504065,51.6260162601626,46.7479674796748,47.1544715447154
"6750","Porites_vaughani",63.2006498781478,61.8196588139724,45.5727051177904,45.004061738424,57.2705117790414
"6751","Poromitra_macrophthalma",32.6391184573003,30.4793388429752,30.0055096418733,72.9807162534435,32.0771349862259
"6752","Porphyria_flintae",52.8089887640449,92.1348314606742,37.0786516853933,34.8314606741573,32.5842696629214
"6753","Portieria_hornemannii",65.7977883096366,62.480252764613,49.8420221169036,43.2859399684044,59.3206951026856
"6754","Portlandia_intermedia",66.6666666666667,100,100,100,66.6666666666667
"6755","Portunus_gladiator",60.0826446280992,63.1404958677686,46.1157024793388,47.7685950413223,54.7933884297521
"6756","Portunus_iranjae",63.7362637362637,64.957264957265,48.2295482295482,46.6422466422466,57.5091575091575
"6757","Portunus_longispinosus",63.9621365787694,67.0723461798513,52.3326572008114,45.2332657200811,61.6632860040568
"6758","Portunus_macrophthalmus",63.855421686747,64.6987951807229,48.3132530120482,46.144578313253,56.8674698795181
"6759","Portunus_sanguinolentus",65.730880929332,57.9864472410455,51.0164569215876,44.2400774443369,58.0832526621491
"6760","Praealticus_bilineatus",60.5103280680437,57.8371810449575,47.6306196840826,47.3876063183475,56.6221142162819
"6761","Praealticus_oortii",55.719557195572,50.1845018450184,42.8044280442804,43.7269372693727,48.8929889298893
"6762","Praealticus_striatus",58.7105624142661,52.8120713305899,47.4622770919067,48.0109739368999,50.7544581618656
"6763","Praealticus_tanegasimae",65.4155495978552,56.0321715817694,45.8445040214477,36.7292225201072,51.4745308310992
"6764","Predaea_weldii",64.9056603773585,65.7547169811321,49.4339622641509,43.2075471698113,59.7169811320755
"6765","Premnas_biaculeatus",59.2696629213483,51.5449438202247,46.7696629213483,47.6123595505618,50
"6766","Priacanthus_fitchi",57.0112589559877,55.885363357216,45.8546571136131,49.4370522006141,51.9959058341863
"6767","Priacanthus_hamrur",65.0641025641026,64.8076923076923,50.8333333333333,44.7435897435897,60.6410256410256
"6768","Priacanthus_macracanthus",59.7098214285714,53.125,45.5357142857143,48.8839285714286,51.8973214285714
"6769","Priacanthus_tayenus",60.4938271604938,53.4567901234568,45.3086419753086,48.2716049382716,52.716049382716
"6770","Priacanthus_zaiserae",57.2674418604651,53.7790697674419,44.1860465116279,49.5639534883721,53.7790697674419
"6771","Primno_abyssalis",100,100,100,33.3333333333333,100
"6772","Primno_latreillei",100,100,100,33.3333333333333,100
"6773","Priolepis_akihitoi",74.3421052631579,81.5789473684211,50,36.1842105263158,50
"6774","Priolepis_aureoviridis",69.4139194139194,72.3443223443223,49.8168498168498,37.1794871794872,61.9047619047619
"6775","Priolepis_cincta",66.7409057164068,63.5486265775798,50.5567928730512,43.5783221974759,60.3563474387528
"6776","Priolepis_compita",64.0563821456539,65.6225528582616,51.4487079091621,44.7924823805795,61.5505090054816
"6777","Priolepis_fallacincta",64.2148760330578,64.7933884297521,51.2396694214876,44.5454545454545,60.7438016528926
"6778","Priolepis_inhaca",60.5581395348837,61.6744186046512,46.046511627907,46.6976744186046,55.906976744186
"6779","Priolepis_kappa",61.1459265890779,62.3097582811101,45.9265890778872,45.9265890778872,56.5801253357207
"6780","Priolepis_nuchifasciata",57.3170731707317,50.4573170731707,42.3780487804878,48.1707317073171,48.780487804878
"6781","Priolepis_pallidicincta",61.3196814562002,58.7030716723549,47.098976109215,47.8953356086462,56.3139931740614
"6782","Priolepis_profunda",57.258064516129,56.6129032258065,51.6129032258064,50.6451612903226,51.7741935483871
"6783","Priolepis_semidoliata",66.031987814166,63.5948210205636,51.1043412033511,43.3358720487433,60.5483625285606
"6784","Priolepis_squamogena",73.0434782608696,80.4347826086957,58.4782608695652,41.304347826087,70.8695652173913
"6785","Priolepis_triops",77.2194304857621,70.0167504187605,58.6264656616415,42.713567839196,68.5092127303183
"6786","Prionace_glauca",41.963532541691,42.4404646032055,44.293037440789,47.3784958795665,45.0068133151645
"6787","Prionalpheus_triarticulatus",59.4370860927152,54.3046357615894,52.8145695364238,45.364238410596,56.6225165562914
"6788","Prionocidaris_australis",78.1052631578947,76.8421052631579,50.5263157894737,41.8947368421053,58.3157894736842
"6789","Prionocidaris_baculosa",60.4099244875944,57.3894282632147,45.9546925566343,48.8673139158576,53.7216828478964
"6790","Prionocidaris_bispinosa",56.1855670103093,55.3264604810997,49.4845360824742,50.3436426116838,51.2027491408935
"6791","Prionospio_cirrifera",69.2436974789916,70.9243697478992,70.9243697478992,49.7478991596639,77.4789915966387
"6792","Prionospio_malmgreni",61.0169491525424,94.0677966101695,30.9322033898305,30.5084745762712,48.3050847457627
"6793","Prionospio_steenstrupi",88.961038961039,81.8181818181818,84.4155844155844,40.2597402597403,97.4025974025974
"6794","Prionovolva_brevis",62.6016260162602,59.2479674796748,46.1382113821138,44.9186991869919,52.6422764227642
"6795","Pristiapogon_exostigma",65.8705701078582,63.482280431433,51.386748844376,43.6055469953775,61.0169491525424
"6796","Pristiapogon_fraenatus",66.7159763313609,63.8313609467456,50.5177514792899,43.2692307692308,60.6508875739645
"6797","Pristiapogon_kallopterus",64.6894626657362,66.5736217725052,51.7096999302163,45.1500348918353,62.0376831821354
"6798","Pristiapogon_taeniopterus",65.2703731911653,64.3564356435644,51.5613099771516,43.4881949733435,61.3099771515613
"6799","Pristicon_rhodopterus",61.6969696969697,54.0606060606061,47.030303030303,46.4242424242424,52.6060606060606
"6800","Pristicon_rufus",61.9686800894855,58.165548098434,45.6375838926174,47.3154362416107,54.4742729306488
"6801","Pristicon_trimaculatus",63.5226179018287,56.7853705486044,53.1280076997113,44.6583253128008,60.1539942252166
"6802","Pristigenys_meyeri",58.1929555895865,64.2419601837672,47.6263399693721,48.2388973966309,57.6569678407351
"6803","Pristigenys_niphonia",63.6437908496732,62.7450980392157,45.4248366013072,45.1797385620915,54.656862745098
"6804","Pristigenys_refulgens",61.9173262972735,63.3245382585752,47.141600703606,45.910290237467,55.0571679859279
"6805","Pristilepis_oligolepis",83.3898305084746,83.5593220338983,44.7457627118644,39.8305084745763,65.4237288135593
"6806","Pristipagia_radians",62.9455909943715,61.9136960600375,45.3095684803002,44.2776735459662,54.1275797373358
"6807","Pristipomoides_argyrogrammicus",60.5594405594406,64.3356643356643,45.5244755244755,45.8741258741259,55.8741258741259
"6808","Pristipomoides_auricilla",59.6166556510245,64.5076007931262,46.4639788499669,45.4725710508923,56.5763384005287
"6809","Pristipomoides_filamentosus",62.2330689444783,65.5887736424649,49.359365466748,44.0512507626602,58.7553386211104
"6810","Pristipomoides_flavipinnis",59.3530239099859,65.8931082981716,45.4992967651196,46.4135021097046,56.6104078762307
"6811","Pristipomoides_multidens",59.6491228070175,61.4832535885168,47.1291866028708,47.2886762360447,54.2264752791069
"6812","Pristipomoides_sieboldii",62.4843161856964,66.1856963613551,50.3136762860728,44.228356336261,59.9121706398996
"6813","Pristipomoides_zonatus",61.2881355932203,64.7457627118644,48.6779661016949,46.1016949152542,58.0338983050847
"6814","Pristotis_obtusirostris",61.941251596424,53.5121328224777,44.4444444444444,46.2324393358876,51.4687100893997
"6815","Prodotia_iostoma",65.321375186846,63.2286995515695,48.9536621823617,44.2451420029895,59.7159940209268
"6816","Prognichthys_brevipinnis",60.4922279792746,52.5906735751295,46.8911917098446,46.6321243523316,50.1295336787565
"6817","Prognichthys_sealei",33.2452497797911,31.0620359884233,33.893293066566,67.5097521077136,35.4536303007424
"6818","Promethichthys_prometheus",62.7783155856728,67.0377541142304,50.242013552759,44.2884801548887,60.890609874153
"6819","Promicroa_dubitata",58.974358974359,98.7179487179487,32.0512820512821,33.3333333333333,56.4102564102564
"6820","Propeamussium_caducum",55.9656218402427,61.7290192113246,47.2194135490394,47.5227502527806,54.1961577350859
"6821","Propeamussium_jeffreysi",59.8915989159892,65.5826558265583,45.5826558265583,44.8780487804878,55.1219512195122
"6822","Propeamussium_maorium",63.4259259259259,92.5925925925926,37.5,30.787037037037,52.0833333333333
"6823","Propeamussium_rubrotinctum",59.567387687188,66.0565723793677,45.2024403771492,45.2024403771492,54.4647809206877
"6824","Propeamussium_sibogai",60.377358490566,65.2712264150943,45.5778301886792,45.2830188679245,55.0707547169811
"6825","Prosimnia_semperi",60.6635071090047,63.2227488151659,45.6872037914692,45.781990521327,54.5971563981043
"6826","Protocirrineris_chrysoderma",62.6060138781804,62.9915188897456,46.260601387818,45.0269853508096,54.8959136468774
"6827","Protodorvillea_kefersteini",88.8198757763975,84.472049689441,81.9875776397515,40.9937888198758,97.5155279503106
"6828","Protogrammus_antipodus",63.1578947368421,92.1052631578947,34.8684210526316,35.5263157894737,34.2105263157895
"6829","Protoplesius_enigma",51.2820512820513,62.8632478632479,47.1794871794872,44.2307692307692,47.8632478632479
