"","feature","EM_Penalty_MHW_SumCumInt_585","EM_Penalty_velocity_585","EM_Penalty_o2os_585","EM_Penalty_phos_585","EM_Penalty_tos_585"
"7438","Scutellastra_flexuosa",50.2919708029197,45.5474452554745,47.956204379562,43.7956204379562,44.3795620437956
"7439","Scuticaria_okinawae",50.5913272010513,45.6636005256242,47.9632063074901,44.1524310118265,44.8751642575559
"7440","Scuticaria_tigrina",48.6866791744841,43.1519699812383,47.9362101313321,43.5272045028143,44.1838649155722
"7441","Scutus_unguis",48.1379310344828,40.6896551724138,44,45.7931034482759,38.6206896551724
"7442","Scylla_serrata",53.156450137237,46.0201280878317,47.6669716376944,44.3732845379689,44.1903019213175
"7443","Scyllaea_pelagica",50.9513742071882,47.8858350951374,49.6828752642706,48.2029598308668,47.568710359408
"7444","Scyllarides_haanii",47.2255017709563,41.086186540732,42.5029515938607,44.3919716646989,37.8984651711924
"7445","Scyllarides_squammosus",50.6643046944198,46.5899025686448,49.867139061116,43.5783879539415,46.9441984056687
"7446","Scyphoproctus_armatus",60.0260416666667,60.8072916666667,52.8645833333333,54.4270833333333,51.6927083333333
"7447","Searsioides_multispinus",39.4716088328076,30.0078864353312,43.2965299684543,31.5457413249211,44.9526813880126
"7448","Sebastapistes_coniorta",70.1694915254237,62.0338983050847,65.4237288135593,54.2372881355932,57.6271186440678
"7449","Sebastapistes_cyanostigma",52.5798525798526,46.7649467649468,49.5495495495495,46.6011466011466,46.1097461097461
"7450","Sebastapistes_fowleri",50.8949416342412,46.3035019455253,49.2607003891051,44.7470817120623,46.3813229571984
"7451","Sebastapistes_mauritiana",52.5577557755776,47.6072607260726,50.1650165016502,47.1122112211221,46.3696369636964
"7452","Sebastapistes_nuchalis",50.8226691042048,45.6124314442413,46.4351005484461,47.0749542961609,43.5100548446069
"7453","Sebastapistes_strongia",51.7899761336515,46.3802704852824,49.4033412887828,45.5847255369928,45.186953062848
"7454","Sebastapistes_tinkhami",52.4883359253499,47.900466562986,49.6889580093313,45.2566096423017,46.2674961119751
"7455","Secutor_insidiator",49.1408934707904,40.7789232531501,42.9553264604811,41.3516609392898,38.9461626575029
"7456","Secutor_ruconius",43.1457431457431,36.9408369408369,36.7965367965368,40.981240981241,34.6320346320346
"7457","Seguapallene_micronesica",43.2098765432099,30.8641975308642,49.3827160493827,35.8024691358025,54.320987654321
"7458","Selar_boops",50.1392757660167,45.7753017641597,44.4753946146704,45.125348189415,43.1754874651811
"7459","Selar_crumenophthalmus",50.6484641638225,45.7337883959044,48.1911262798635,43.3447098976109,44.7098976109215
"7460","Selenanthias_analis",51.8627450980392,47.4509803921569,45.3921568627451,47.156862745098,43.921568627451
"7461","Selenotoca_multifasciata",46.2962962962963,39.0740740740741,40.7407407407407,43.5185185185185,37.4074074074074
"7462","Semele_australis",51.5495086923658,46.7876039304611,49.7354497354497,44.7467876039305,46.031746031746
"7463","Semele_duplicata",51.2320328542094,45.7905544147844,46.9199178644764,46.7145790554415,44.0451745379877
"7464","Semele_lamellosa",49.2935635792779,42.7001569858713,45.0549450549451,50.0784929356358,40.3453689167975
"7465","Seminella_peasei",49.5540138751239,46.2834489593657,47.3736372646184,47.2745292368682,45.589692765114
"7466","Seminella_virginea",62.962962962963,67.1296296296296,56.9444444444444,52.3148148148148,54.6296296296296
"7467","Semipallium_amicum",34.2188203511932,38.8113462404322,31.0220621341738,30.031517334534,32.0576316974336
"7468","Semipallium_barnetti",47.2307692307692,39.3846153846154,39.6923076923077,43.8461538461538,36.7692307692308
"7469","Semipallium_coruscans",100,100,100,100,100
"7470","Semipallium_dianae",48.4848484848485,41.5263748597082,46.2401795735129,44.2199775533109,44.4444444444444
"7471","Semipallium_dringi",50.3875968992248,45.1827242524917,47.0653377630122,47.1760797342193,45.514950166113
"7472","Semipallium_flavicans",47.3586654309546,43.7442075996293,45.0417052826691,44.3002780352178,42.6320667284523
"7473","Semipallium_fulvicostatum",52.003410059676,46.1210571184996,48.6786018755328,45.5242966751918,44.842284739983
"7474","Semipallium_rapanense",60,51.9230769230769,60,30.3846153846154,53.4615384615385
"7475","Semipallium_tigris",49.1588785046729,44.7663551401869,47.0093457943925,45.4205607476636,43.6448598130841
"7476","Semiricinula_turbinoides",50.8196721311475,45.1844262295082,46.7213114754098,46.6188524590164,43.8524590163934
"7477","Sepioteuthis_lessoniana",49.4066882416397,42.1790722761597,43.5814455231931,44.336569579288,40.1294498381877
"7478","Septa_gemmata",49.0093847758081,44.8383733055266,48.0709071949948,47.4452554744526,45.3597497393118
