"","feature","uninformed"
"441","Amphithyrus_bispinosus",47.158081705151
"442","Amphitretus_pelagicus",41.0871478873239
"443","Amphiura_duncani",44.8233861144945
"444","Amphogona_apsteini",44.2748091603053
"445","Ampithoe_ramondi",45.0417052826691
"446","Amsichthys_knighti",45.5089820359281
"447","Amusium_japonicum",44.7309417040359
"448","Amusium_pleuronectes",47.3474801061008
"449","Amygdalum_peasei",43.2121212121212
"450","Amygdalum_politum",39.340885684861
"451","Amygdalum_sagittatum",31.3588850174216
"452","Anacropora_forbesi",45.7055214723926
"453","Anacropora_puertogalerae",45.5375253549696
"454","Anadara_antiquata",43.2475884244373
"455","Anadara_broughtonii",84.2105263157895
"456","Anadara_uropigimelana",44.2796610169491
"457","Anadara_vellicata",48.4415584415584
"458","Anaitides_madeirensis",43.6856875584659
"459","Anamixilla_torresi",46.4285714285714
"460","Anampses_caeruleopunctatus",42.8134556574924
"461","Anampses_elegans",39.622641509434
"462","Anampses_femininus",36.214953271028
"463","Anampses_geographicus",43.6392914653784
"464","Anampses_lineatus",44.8336252189142
"465","Anampses_melanurus",45.0746268656716
"466","Anampses_meleagrides",42.9613420860686
"467","Anampses_neoguinaicus",45.9244532803181
"468","Anampses_twistii",43.2237369687249
"469","Anapagurus_bonnieri",39.1061452513966
"470","Anarchias_allardicei",44.4545454545455
"471","Anarchias_cantonensis",44.2495126705653
"472","Anarchias_leucurus",37.7495462794918
"473","Anarchias_schultzi",42.6356589147287
"474","Anarchias_seychellensis",43.4010152284264
"475","Anatoma_japonica",45.2252252252252
"476","Anatoma_munieri",47.9233226837061
"477","Anchialina_grossa",48.8599348534202
"478","Anchiopontonia_hurii",42.9731925264013
"479","Anchisquilla_chani",51.8886679920477
"480","Anchisquilla_fasciata",45.4726368159204
"481","Anchisquilloides_mcneilli",38.5416666666667
"482","Anchistioides_willeyi",45.9317585301837
"483","Anchistus_australis",45.9948320413437
"484","Anchistus_custoides",45.4545454545455
"485","Anchistus_custos",44.6245733788396
"486","Anchistus_demani",42.7868852459016
"487","Anchistus_gravieri",51.9067796610169
"488","Anchistus_miersi",43.0900621118012
"489","Anchistus_pectinis",45.615763546798
"490","Anchylomera_blossevillei",46.8566638725901
"491","Ancistrogobius_yanoi",49.5201535508637
"492","Ancistrosyllis_groenlandica",35.7142857142857
"493","Ancistroteuthis_lichtensteini",40.3508771929825
"494","Ancylomenes_holthuisi",43.9252336448598
"495","Ancylomenes_magnificus",46.3439752832132
"496","Ancylomenes_tenuirostris",45.8333333333333
"497","Ancylomenes_venustus",46.8539325842697
"498","Andamia_amphibius",33.457249070632
"499","Andamia_reyi",48.3516483516484
"500","Angaria_delphinus",46.0929772502473
"501","Angaria_formosa",45.9669582118562
"502","Angaria_sphaerula",45.3410182516811
"503","Angiola_fasciata",43.025078369906
"504","Anguilla_bicolor",44.5729537366548
"505","Anguilla_marmorata",43.1338028169014
"506","Anguilla_megastoma",36.0190987764846
"507","Anguilla_obscura",35.3895410885806
"508","Anguipecten_lamberti",43.427704752275
"509","Anguipecten_pacificus",46.1425422483468
"510","Anguipecten_picturatus",45.4545454545455
"511","Anguipecten_superbus",42.8013029315961
"512","Aniculus_aniculus",42.8691983122363
"513","Aniculus_erythraeus",44.5444319460068
"514","Aniculus_retipes",42.9017160686427
"515","Aniculus_ursus",40.0275103163686
"516","Annachlamys_flabellata",47.5300400534045
"517","Annachlamys_histrionica",53.1510107015458
"518","Annachlamys_iredalei",45.9016393442623
"519","Annachlamys_striatula",43.6507936507937
"520","Anneissia_bennetti",46.48862512364
"521","Annella_mollis",45.6740442655936
"522","Anodontia_edentula",42.7580893682589
"523","Anodontia_hawaiensis",44.8218724109362
"524","Anodontia_ovum",42.2442244224422
"525","Anodontia_philippiana",45.0721153846154
"526","Anodontia_vesicula",45.7038391224863
"527","Anomalocardia_squamosa",47.6708074534161
"528","Anomalops_katoptron",44.8840381991814
"529","Anomia_peruviana",36.0759493670886
"530","Anomocora_fecunda",32
"531","Anomocora_marchadi",45.5813953488372
"532","Anomoianthella_rubra",38.8888888888889
"533","Anoplodactylus_batangensis",42.5772418990203
"534","Anoplodactylus_chamorrus",47.972972972973
"535","Anoplodactylus_cribellatus",45.945945945946
"536","Anoplodactylus_glandulifer",42.1757322175732
"537","Anoplodactylus_longiceps",47.180667433832
"538","Anoplodactylus_pectinus",45.5056179775281
"539","Anoplodactylus_pycnosoma",42.7392739273927
"540","Anoplodactylus_simplex",83.3333333333333
"541","Anoplodactylus_squalidus",47.8896103896104
"542","Anoplodactylus_tenuicorpus",53.2110091743119
"543","Anoplodactylus_tubiferus",46.6205837173579
"544","Anoplodactylus_typhlops",30.2526595744681
"545","Anoplodactylus_versluysi",46.5721040189125
"546","Anoplogaster_brachycera",30.0093504207689
"547","Anoplogaster_cornuta",31.1830378687944
"548","Antalis_longitrorsa",47.6798143851508
"549","Antalis_tibana",45.7757296466974
"550","Antalis_usitatum",47.6374156219865
"551","Antalis_weinkauffi",42.9611650485437
"552","Antedon_parviflora",47.0319634703196
"553","Antennarius_commerson",42.8779069767442
"554","Antennarius_hispidus",46.558197747184
"555","Antennarius_maculatus",43.2762836185819
"556","Antennarius_pictus",43.7448896156991
"557","Antennarius_randalli",43.2941176470588
"558","Antennarius_striatus",45.1807228915663
"559","Antennatus_analis",49.2264416315049
"560","Antennatus_coccineus",42.8571428571429
"561","Antennatus_dorehensis",46.4362850971922
"562","Antennatus_duescus",46.5855940130964
"563","Antennatus_linearis",44.6769790718835
