"","feature","EM_Penalty_velocity_585","EM_Penalty_o2os_585","EM_Penalty_phos_585","EM_Penalty_tos_585"
"8190","Thor_spinosus",52.9953917050691,49.7695852534562,45.6221198156682,49.0783410138249
"8191","Thrinacophora_cervicornis",54.4578313253012,45.7831325301205,45.0602409638554,52.0481927710843
"8192","Thromidia_catalai",55.0445103857567,50,44.8071216617211,50.593471810089
"8193","Thrypticotrochus_multilobatus",42.7594070695553,41.9612314709236,42.018244013683,42.6453819840365
"8194","Thryssa_baelama",42.9258902791145,41.0009624639076,43.7921077959577,40.0384985563041
"8195","Thunnus_alalunga",30.00990239072,30.0070731362286,30.0070731362286,30.0014146272457
"8196","Thunnus_albacares",30.0017183114726,30.1363193768257,30.2795119995418,30.076178475285
"8197","Thunnus_maccoyii",92.9411764705882,100,82.3529411764706,100
"8198","Thunnus_obesus",30.0855188141391,30.1482326111745,30.193842645382,30.0598631698974
"8199","Thunnus_orientalis",30.266670494015,30.3298217412521,30.2953756063955,30.0599936848753
"8200","Thyasira_trisinuata",43.7931034482759,38.2758620689655,34.8275862068965,38.6206896551724
"8201","Thyca_crystallina",42.6229508196721,40.8469945355191,47.2677595628415,39.6174863387978
"8202","Thyrolambrus_efflorescens",54.6875,40.2777777777778,41.1458333333333,42.3611111111111
"8203","Thyropus_sphaeroma",40.8619313647247,42.6177174780527,44.6129289704709,40.3032721468476
"8204","Thyroscyphus_fruticosus",41.0566868464502,40.3412217941662,41.9922949917446,40.7264722069345
"8205","Thyroscyphus_scorpioides",33.8983050847458,97.1751412429379,44.6327683615819,76.271186440678
"8206","Thysanactis_dentex",31.0065945004355,32.7278005889428,31.1061341296504,32.6614408361329
"8207","Thysanocardia_catharinae",40.9263477600607,41.3819286256644,48.2156416097191,43.1283219438117
"8208","Thysanocardia_nigra",38.8400702987698,43.4094903339192,51.1423550087873,37.7855887521968
"8209","Thysanophrys_celebica",37.8995433789954,38.3561643835616,45.2054794520548,36.2252663622527
"8210","Thysanophrys_chiltonae",41.2280701754386,41.3011695906433,42.6900584795322,39.9122807017544
"8211","Thysanopoda_aequalis",41.5424739195231,39.1207153502235,39.0461997019374,41.2444113263785
"8212","Thysanopoda_monacantha",41.2770236299648,40.7742584213172,42.5339366515837,41.025641025641
"8213","Thysanopoda_tricuspidata",41.6575192096597,40.6147091108672,42.0417124039517,40.7244785949506
"8214","Thysanoteuthis_rhombus",34.8128673059078,32.9415403649861,34.3179709248376,35.446953294154
"8215","Thysanozoon_nigropapillosum",43.9588688946015,43.1876606683805,48.4575835475578,41.9023136246787
"8216","Tibatrochus_incertus",40.2877697841727,44.6043165467626,48.2014388489209,41.3669064748201
"8217","Tibia_fusus",39.2351274787535,39.3767705382436,46.8838526912181,37.8186968838527
"8218","Timarete_anchylochaeta",61.4503816793893,62.2137404580153,54.9618320610687,56.8702290076336
"8219","Timea_granulata",53.5714285714286,44.6428571428571,41.0714285714286,47.3214285714286
"8220","Timoclea_costellifera",45.042194092827,44.7257383966245,47.2573839662447,43.3544303797468
"8221","Timoclea_marica",44.093023255814,43.5348837209302,45.3953488372093,41.8604651162791
"8222","Tolypiocladia_glomerulata",44.6848541862653,43.8381937911571,45.8137347130762,41.862652869238
"8223","Tomiyamichthys_lanceolatus",43.8047559449312,40.3003754693367,45.4317897371715,39.549436795995
"8224","Tomiyamichthys_oni",44.3556443556444,43.8561438561439,46.0539460539461,42.1578421578422
"8225","Tonna_allium",43.3078393881453,42.7342256214149,45.1242829827916,40.9177820267686
"8226","Tonna_canaliculata",45.3488372093023,43.1395348837209,47.5581395348837,42.093023255814
"8227","Tonna_cepa",45.0485436893204,44.2718446601942,45.9223300970874,42.4271844660194
"8228","Tonna_chinensis",45.4265159301131,44.7070914696814,47.070914696814,43.1654676258993
"8229","Tonna_dolium",42.4034334763948,43.0042918454936,44.8927038626609,41.0300429184549
"8230","Tonna_galea",35.2212389380531,34.9115044247788,34.8672566371681,37.0575221238938
"8231","Tonna_perdix",42.7927927927928,42.1921921921922,43.3933933933934,40.6906906906907
"8232","Tonna_sulcosa",39.9750933997509,39.6014943960149,46.2017434620174,38.480697384807
"8233","Tonna_tessellata",43.1446540880503,42.5157232704403,47.7987421383648,41.1320754716981
"8234","Torquigener_brevipinnis",42.4270931326435,42.9915333960489,45.719661335842,41.486359360301
"8235","Torquigener_hicksi",49.75,47.25,49.125,46.375
"8236","Torquigener_hypselogeneion",42.6735218508997,43.5304198800343,44.8157669237361,41.3881748071979
"8237","Torquigener_pallimaculatus",48.1739130434783,47.4782608695652,49.7391304347826,46.0869565217391
"8238","Torquigener_parcuspinus",45.0610432852386,43.9511653718091,47.5027746947836,43.1742508324084
"8239","Torquigener_tuberculiferus",46.5331278890601,46.2249614791988,52.3882896764253,44.6841294298921
"8240","Tortanus_forcipatus",36.5482233502538,36.8866328257191,45.8544839255499,34.1793570219966
"8241","Tosarhombus_neocaledonicus",48.1967213114754,67.8688524590164,49.1803278688525,58.6885245901639
"8242","Toxopneustes_pileolus",42.0338983050847,42.2033898305085,43.9830508474576,40.3389830508475
"8243","Trachicephalus_uranoscopus",43.1847133757962,41.9108280254777,47.7707006369427,40.8917197452229
"8244","Trachichthys_australis",47.3684210526316,65.7894736842105,100,39.4736842105263
"8245","Trachinocephalus_myops",40.4344779257183,42.4667133847232,43.1674842326559,40.5746320953048
"8246","Trachinotus_baillonii",44.3907156673114,40.715667311412,42.2630560928433,40.1353965183752
"8247","Trachinotus_blochii",46.0134486071086,43.7079731027858,45.1488952929875,42.9394812680115
"8248","Trachinotus_botla",41.7690417690418,41.2776412776413,46.8058968058968,40.4176904176904
"8249","Trachipterus_fukuzakii",33.4193918531268,35.8003442340792,32.5588066551922,35.3413654618474
"8250","Trachipterus_jacksonensis",45.7305889545547,45.7102099042185,45.5471775015284,35.9486447931526
"8251","Trachipterus_trachypterus",31.4803715912496,37.70852062731,34.6818499650385,37.2040755169314
"8252","Trachycardium_angulatum",44.8275862068966,44.421906693712,46.6531440162272,42.393509127789
"8253","Trachycardium_arenicolum",35.0903614457831,39.3072289156626,44.7289156626506,35.9939759036145
"8254","Trachycardium_beauforti",37.2019077901431,42.1303656597774,47.6947535771065,38.3147853736089
"8255","Trachycardium_consors",36,33.1428571428571,36.5714285714286,33.1428571428571
"8256","Trachycardium_enode",39.8954703832753,45.8188153310105,51.3937282229965,41.8118466898955
"8257","Trachycardium_orbita",43.5548438751001,42.6741393114492,44.515612489992,41.4731785428343
"8258","Trachycardium_subrugosum",44.2073170731707,44.1056910569106,46.0365853658537,42.5813008130081
"8259","Trachycardium_unicolor",43.5064935064935,44.6428571428571,49.025974025974,40.5844155844156
"8260","Trachycladus_laevispirulifer",37.0786516853933,97.752808988764,52.8089887640449,78.6516853932584
"8261","Trachypenaeopsis_richtersii",45.0174825174825,43.0944055944056,45.3671328671329,42.4825174825175
"8262","Trachyrhamphus_bicoarctatus",44.4444444444444,42.7184466019417,45.9546925566343,42.1790722761597
"8263","Trapania_brunnea",62.5,93.75,53.125,93.75
"8264","Trapezia_bella",30.3571428571429,33.3333333333333,33.3333333333333,30.3571428571429
"8265","Trapezia_bidentata",42.1132075471698,41.811320754717,42.4905660377359,40.2264150943396
"8266","Trapezia_cymodoce",41.3949962092494,42.0773313115997,43.062926459439,40.2577710386657
"8267","Trapezia_lutea",44.1340782122905,44.0409683426443,45.3445065176909,41.9925512104283
"8268","Trapezia_punctimanus",30.316742081448,33.4841628959276,30.316742081448,31.2217194570136
"8269","Trapezia_rufopunctata",43.4499593165175,43.0431244914565,44.5890968266884,41.253051261188
"8270","Trapezia_septata",42.5322213798332,42.0015163002274,43.5936315390447,40.5610310841547
"8271","Trapezia_serenei",45.6998313659359,45.2782462057336,44.7723440134907,44.0134907251265
"8272","Trapezia_tigrina",41.5897799858055,41.7317246273953,42.9382540809084,39.9574166075231
"8273","Trapezium_bicarinatum",43.4262948207171,42.0318725099602,45.9163346613546,41.4342629482072
"8274","Trevathana_dentata",43.613707165109,42.601246105919,44.1588785046729,41.4330218068536
"8275","Trevathana_paulayi",57.4931880108992,35.4223433242507,40.5994550408719,38.1471389645777
"8276","Triacanthodes_ethiops",44.2844284428443,43.9243924392439,47.6147614761476,43.8343834383438
"8277","Triactis_producta",40.407358738502,40.9986859395532,42.6412614980289,39.1590013140604
"8278","Triaenodon_obesus",40.3810694529809,40.4425322679779,41.2415488629379,38.5986478180701
"8279","Trianguloscalpellum_hamulus",63.013698630137,53.8812785388128,47.4885844748858,55.0989345509893
"8280","Trianguloscalpellum_rubrum",42.8449014567266,44.8157669237361,45.7583547557841,43.4447300771208
"8281","Trichobranchus_glacialis",37.7906976744186,43.0232558139535,33.7209302325581,41.2790697674419
"8282","Trichonotus_elegans",44.5585215605749,43.6344969199179,46.0985626283368,42.299794661191
"8283","Trichonotus_filamentosus",40.6425702811245,42.2489959839357,44.4979919678715,40.2409638554217
"8284","Trichonotus_setiger",42.654028436019,42.0616113744076,47.6303317535545,41.3507109004739
"8285","Trichopagurus_trichophthalmus",44.314381270903,43.7290969899666,43.8127090301003,42.4749163879599
"8286","Trichoplax_adhaerens",43.0952380952381,42.6984126984127,44.2857142857143,41.1904761904762
"8287","Tricleocarpa_cylindrica",44.5488721804511,43.796992481203,45.9586466165414,42.0112781954887
"8288","Tricolia_variabilis",42.1052631578947,42.1052631578947,43.1578947368421,40.4511278195489
"8289","Tridacna_crocea",45.1118963486455,42.8739693757362,47.1142520612485,42.1672555948174
"8290","Tridacna_derasa",44.8742746615087,44.3907156673114,46.2282398452611,42.3597678916828
"8291","Tridacna_gigas",44.125,43.125,47.875,41.875
"8292","Tridacna_maxima",42.955064737243,42.3457730388423,43.4120335110434,40.8225437928408
"8293","Tridacna_noae",45.1465201465201,44.6886446886447,45.970695970696,42.6739926739927
"8294","Tridacna_squamosa",42.4646781789639,42.6216640502355,43.7205651491366,40.5808477237049
"8295","Tridentarius_dentatus",43.8727782974743,43.7792329279701,44.7146866230122,42.1889616463985
"8296","Trididemnum_clinides",55.8282208588957,50.1840490797546,46.0122699386503,51.7791411042945
"8297","Trididemnum_cyclops",43.6810856658185,44.6988973706531,45.2078032230704,42.7480916030534
"8298","Trididemnum_discrepans",45.6177402323126,45.5121436114044,47.7296726504752,43.5058078141499
"8299","Trididemnum_miniatum",51.931330472103,49.0343347639485,46.137339055794,47.3175965665236
"8300","Trididemnum_paracyclops",52.3659305993691,47.8443743427971,42.9022082018927,48.5804416403785
"8301","Trididemnum_savignii",43.0640243902439,42.4542682926829,43.6737804878049,40.8536585365854
"8302","Trididemnum_strigosum",56.4102564102564,51.2820512820513,52.1367521367521,58.1196581196581
"8303","Trididemnum_tomarahi",53.8866930171278,47.167325428195,42.8194993412385,47.8260869565217
"8304","Triebelina_sertata",43.8871473354232,43.1818181818182,44.3573667711599,41.3009404388715
"8305","Trigonostoma_obliquata",43.7213565536205,45.3712190650779,47.7543538038497,42.8964252978918
"8306","Trilasmis_eburnea",39.9076517150396,42.0184696569921,42.8100263852243,40.1715039577836
"8307","Triloculina_oblonga",56.4924114671164,53.9629005059022,45.1939291736931,55.8178752107926
"8308","Triloculina_tricarinata",33.5950967247654,37.1193257996552,38.1727638383451,37.387473664049
"8309","Trimma_anaima",46,40.7777777777778,47.1111111111111,39.6666666666667
"8310","Trimma_annosum",43.5689455388181,38.1228273464658,45.3070683661645,38.1228273464658
"8311","Trimma_anthrenum",53.953488372093,44.8837209302326,42.7906976744186,45.1162790697674
"8312","Trimma_benjamini",44.2123585726719,42.993907745866,44.3864229765013,41.9495213228895
"8313","Trimma_burridgeae",54.0983606557377,54.0983606557377,49.1803278688525,50.8196721311475
"8314","Trimma_cana",44.8435689455388,38.3545770567787,45.0753186558517,37.4275782155272
"8315","Trimma_capostriatum",44.8241206030151,43.9195979899498,46.0301507537688,41.9095477386935
"8316","Trimma_corerefum",64.3617021276596,60.6382978723404,51.5957446808511,64.8936170212766
"8317","Trimma_emeryi",47.1715328467153,45.4379562043796,45.2554744525547,44.5255474452555
"8318","Trimma_finistrinum",76.3736263736264,32.4175824175824,41.2087912087912,34.6153846153846
"8319","Trimma_flavatrum",44.4881889763779,43.7992125984252,46.259842519685,42.1259842519685
"8320","Trimma_gigantum",46.8,55.2,62,50
"8321","Trimma_grammistes",31.8181818181818,31.8181818181818,31.8181818181818,31.8181818181818
"8322","Trimma_griffithsi",42.2575976845152,40.520984081042,48.3357452966715,39.0738060781476
"8323","Trimma_halonevum",38.3084577114428,41.4593698175788,48.5903814262023,39.3034825870647
"8324","Trimma_hayashii",39.5488721804511,42.8571428571429,47.0676691729323,39.6992481203008
"8325","Trimma_hoesei",42.6251691474966,41.2719891745602,48.7144790257104,40.595399188092
"8326","Trimma_hotsarihiensis",66.4429530201342,59.0604026845638,47.6510067114094,62.4161073825503
"8327","Trimma_imaii",31.7073170731707,31.7073170731707,34.1463414634146,31.7073170731707
"8328","Trimma_kitrinum",57.0700636942675,48.4076433121019,43.0573248407643,50.9554140127389
"8329","Trimma_lantana",46.2401795735129,46.2401795735129,47.3625140291807,45.2300785634119
"8330","Trimma_macrophthalmus",44.3359375,42.3828125,46.6796875,41.796875
"8331","Trimma_maiandros",44.023569023569,42.9292929292929,44.6127946127946,41.7508417508418
"8332","Trimma_marinae",41.2293853073463,42.7286356821589,48.8755622188906,40.6296851574213
"8333","Trimma_milta",43.9407149084568,43.3304272013949,44.2894507410636,42.0226678291194
"8334","Trimma_nasa",44.9893390191898,40.9381663113006,45.5223880597015,39.8720682302772
"8335","Trimma_naudei",44.7311827956989,43.8709677419355,47.0967741935484,42.1505376344086
"8336","Trimma_necopinum",77.7777777777778,62.3931623931624,51.2820512820513,61.5384615384615
"8337","Trimma_nomurai",44.7983014861996,42.8874734607219,47.0276008492569,42.0382165605096
"8338","Trimma_okinawae",43.018018018018,38.1756756756757,45.045045045045,36.4864864864865
"8339","Trimma_pajama",45.5661664392906,42.2919508867667,48.0218281036835,41.8826739427012
"8340","Trimma_pentherum",59.4462540716612,51.3029315960912,44.1368078175896,52.6058631921824
"8341","Trimma_preclarum",45.021186440678,40.2542372881356,44.5974576271186,40.2542372881356
"8342","Trimma_randalli",52.2727272727273,72.7272727272727,67.0454545454545,75
"8343","Trimma_sostra",48.0746791131855,41.4235705950992,46.6744457409568,40.49008168028
"8344","Trimma_striatum",46.1725394896719,39.1251518833536,47.1445929526124,38.3961117861482
"8345","Trimma_tevegae",40.0885935769657,37.984496124031,43.7430786267996,36.8770764119601
"8346","Trimma_unisquame",42.8072625698324,43.1564245810056,43.9944134078212,42.108938547486
"8347","Trimma_xanthochrum",44.640753828033,37.9269729093051,46.2897526501767,37.9269729093051
"8348","Trimma_yanoi",40.3141361256544,38.8743455497382,46.0732984293194,38.0890052356021
"8349","Trimmatom_eviotops",49.8003992015968,47.0059880239521,46.6067864271457,46.5069860279441
"8350","Trimmatom_macropodus",46.3625154130703,43.2799013563502,47.9654747225647,42.786683107275
"8351","Trimmatom_pharus",44.5398773006135,43.558282208589,48.0981595092025,42.5766871165644
"8352","Trimmatom_sagma",41.2202380952381,41.3690476190476,48.5119047619048,40.1785714285714
"8353","Trimmatom_zapotes",53.9893617021277,49.0691489361702,46.9414893617021,49.0691489361702
"8354","Trimusculus_odhneri",55.6390977443609,46.2406015037594,40.4135338345865,45.6766917293233
"8355","Triodon_macropterus",41.2866958151156,41.2866958151156,42.5359150530918,39.787632729544
"8356","Triphoturus_mexicanus",39.6604938271605,40.9722222222222,37.5,58.4876543209877
"8357","Triphoturus_nigrescens",31.4859739638501,31.7695698226672,31.2433799159463,32.3709297160625
"8358","Tripneustes_gratilla",41.6726748377794,41.5284787310743,42.5378514780101,40.1586157173756
"8359","Trisidos_tortuosa",36.9085173501577,37.2239747634069,44.9526813880126,34.8580441640379
"8360","Tritonoharpa_antiquata",41.637323943662,40.580985915493,44.4542253521127,39.0845070422535
"8361","Tritonoturris_amabilis",40.1162790697674,41.5282392026578,43.8538205980066,39.2857142857143
"8362","Tritonoturris_cumingii",33.6653386454183,41.4342629482072,50.796812749004,40.2390438247012
"8363","Trivellona_valerieae",38.683351468988,49.3471164309032,36.1806311207835,48.8030467899891
"8364","Trivia_oryza",44.4550669216061,44.263862332696,45.9847036328872,42.0650095602294
"8365","Trivirostra_corrugata",39.9527186761229,41.7651694247439,43.4200157604413,39.4011032308905
"8366","Trivirostra_oryza",44.4126074498567,44.1260744985673,45.9407831900669,42.0248328557784
"8367","Trivirostra_shawi",44.2144873000941,43.7441204139229,45.5315145813735,42.0507996237065
"8368","Trizocheles_spinosus",39.1884676988788,48.8521089161773,35.8248798718633,48.6385477843033
"8369","Trochammina_inflata",40,61.6267942583732,48.133971291866,45.8373205741627
"8370","Trochocyathus_rhombocolumna",42.545871559633,42.2018348623853,42.4885321100917,41.8577981651376
"8371","Trochus_hanleyanus",39.2798690671031,39.9345335515548,47.2995090016367,37.315875613748
"8372","Trochus_histrio",44.0585009140768,43.327239488117,44.8811700182815,41.4990859232175
"8373","Trochus_maculatus",45.1267056530214,43.7621832358674,45.4191033138402,42.0077972709552
"8374","Trochus_stellatus",44.8039215686275,43.921568627451,45.9803921568627,41.9607843137255
"8375","Truncatoflabellum_phoenix",43.8535309503051,45.5100261551874,46.8177855274629,42.9816913687881
"8376","Truncatoguynia_irregularis",46.2019660411081,47.9892761394102,47.5424486148347,45.3083109919571
"8377","Trypanosyllis_gigantea",34.9726775956284,31.1475409836066,33.879781420765,33.879781420765
"8378","Trypanosyllis_zebra",40.6830437387657,40.6231276213301,41.3421210305572,38.8256440982624
"8379","Trypauchenichthys_larsonae",39.0501319261214,47.4934036939314,52.5065963060686,41.9525065963061
"8380","Trypetesa_lampas",55.328798185941,48.0725623582766,47.6190476190476,52.1541950113379
"8381","Tryssogobius_colini",40.612516644474,41.5446071904128,47.1371504660453,40.3462050599201
"8382","Tryssogobius_nigrolineatus",41.2912912912913,41.8918918918919,49.8498498498498,40.6906906906907
"8383","Tuba_valkyrie",40.4040404040404,75.7575757575758,51.1784511784512,63.2996632996633
"8384","Tubastraea_aurea",45.1923076923077,44.7115384615385,46.3461538461538,42.7884615384615
"8385","Tubastraea_coccinea",43.9311594202899,43.2065217391304,44.8369565217391,41.304347826087
"8386","Tubastraea_diaphana",44.9897750511247,44.5807770961145,47.0347648261759,42.638036809816
"8387","Tubipora_musica",40.8135593220339,42.5084745762712,44.6779661016949,42.5084745762712
"8388","Tubulipora_flexuosa",40.3115264797508,40.6230529595016,42.6791277258567,39.190031152648
"8389","Tucetona_hanzawai",49.3910690121786,50.8795669824087,43.0311231393775,49.6617050067659
"8390","Tucetona_pectunculus",43.9356435643564,42.8217821782178,47.5247524752475,41.7079207920792
"8391","Tulearinia_stylifera",57.3863636363636,67.0454545454545,50.5681818181818,61.3636363636364
"8392","Tuleariocaris_holthuisi",44.956772334294,40.9221902017291,42.5552353506244,40.2497598463016
"8393","Tumidodromia_dormia",41.1598302687412,41.7256011315417,42.998585572843,39.95756718529
"8394","Turbinaria_conoides",44.932079414838,42.5287356321839,46.0815047021944,42.9467084639498
"8395","Turbinaria_frondens",45.5497382198953,45.4450261780105,47.1204188481675,43.455497382199
"8396","Turbinaria_mesenterina",44.0394088669951,43.9408866995074,45.4187192118227,41.9704433497537
"8397","Turbinaria_ornata",42.2058823529412,41.4705882352941,42.7941176470588,40.2205882352941
"8398","Turbinaria_peltata",44.35318275154,44.1478439425051,46.2012320328542,42.9158110882957
"8399","Turbinaria_radicalis",46.0043196544276,45.5723542116631,48.1641468682505,44.3844492440605
"8400","Turbinaria_reniformis",46.1622807017544,46.7105263157895,47.4780701754386,45.0657894736842
"8401","Turbo_argyrostomus",43.206106870229,42.4427480916031,43.5114503816794,40.9923664122137
"8402","Turbo_bruneus",40.398293029872,41.1095305832148,48.0796586059744,38.9758179231863
"8403","Turbo_chrysostomus",44.8443579766537,43.9688715953307,45.9143968871595,41.9260700389105
"8404","Turbo_cinereus",44.466800804829,44.1649899396378,46.2776659959759,42.3541247484909
"8405","Turbo_coronatus",39.4335511982571,37.4727668845316,44.6623093681917,36.1655773420479
"8406","Turbo_crassus",46.3798530954879,43.8614900314795,45.4354669464848,42.8121720881427
"8407","Turbo_petholatus",42.8132205995388,42.5057647963105,43.5818601076095,40.7378939277479
"8408","Turbo_radiatus",44.8062015503876,41.2403100775194,46.8217054263566,40.4651162790698
"8409","Turbo_setosus",44.1537203597711,42.2730989370401,43.3360588716271,41.1283728536386
"8410","Turridrupa_acutigemmata",44.3204868154158,45.6389452332657,47.7687626774848,43.6105476673428
"8411","Turridrupa_astricta",45.7051961823966,38.9183457051962,45.8112407211029,38.4941675503712
"8412","Turridrupa_bijubata",46.1981566820277,44.7004608294931,48.0414746543779,43.8940092165899
"8413","Turridrupa_jubata",45.2353616532721,38.8059701492537,45.5797933409874,38.691159586682
"8414","Turridrupa_weaveri",57.5342465753425,45.8904109589041,38.3561643835616,48.2876712328767
"8415","Turris_babylonia",38.9400921658986,37.4423963133641,45.5069124423963,37.3271889400922
"8416","Turris_crispa",44.7609359104781,44.1505595116989,46.8972533062055,42.6246185147508
"8417","Turris_garnonsii",60.2131438721137,40.6749555950266,41.3854351687389,42.6287744227353
"8418","Turris_spectabilis",40.3494837172359,42.4940428911835,44.0826052422558,40.1906274821287
"8419","Turritella_cingulifera",41.1908646003263,42.5774877650897,44.6982055464927,40.3752039151713
"8420","Turritella_duplicata",42.4694708276798,41.6553595658073,47.8968792401628,40.2985074626866
"8421","Turritella_terebra",39.5348837209302,39.2441860465116,46.2209302325581,37.5
"8422","Turritopsis_nutricula",42.4,38,36.4,38
"8423","Turritriton_labiosus",37.940379403794,40.2439024390244,49.0514905149051,39.0243902439024
"8424","Tursiops_truncatus",33.1842713955281,35.8673862760216,33.6468774094063,37.0547417116423
"8425","Tutufa_bubo",42.2087745839637,42.0574886535552,43.3434190620272,40.3177004538578
"8426","Tutufa_bufo",44.6546830652791,43.99243140965,46.073793755913,42.1948912015137
"8427","Tutufa_rubeta",44.5761166818596,44.1203281677302,45.7611668185962,42.2060164083865
"8428","Tweedieia_laysani",44.7257383966245,42.7004219409283,45.2320675105485,41.7721518987342
"8429","Tydemania_expeditionis",42.1641791044776,41.865671641791,42.9850746268657,40.3731343283582
"8430","Tydemania_navigatoris",41.2573673870334,40.4715127701375,49.705304518664,41.3555992141454
"8431","Tylocarcinus_styx",43.6220472440945,43.1496062992126,44.4881889763779,41.5748031496063
"8432","Tylodina_corticalis",44.4444444444444,88.8888888888889,100,72.2222222222222
"8433","Tylosurus_acus.acus",41.7362270450751,42.1535893155259,43.906510851419,40.1502504173623
"8434","Tylosurus_acus.melanotus",44.3310657596372,40.9297052154195,42.8571428571429,40.8163265306122
"8435","Tylosurus_crocodilus",43.3052792654935,42.6166794185157,43.7643458301454,40.8569242540168
"8436","Tylosurus_punctulatus",43.30900243309,38.5644768856448,45.7420924574209,38.0778588807786
"8437","Tyson_belos",50.2744237102086,48.9571899012075,45.993413830955,46.9813391877058
"8438","Uca_annulipes",41.2797992471769,39.6486825595985,47.0514429109159,39.1468005018821
"8439","Uca_crassipes",47.4811083123426,40.9319899244332,43.5768261964735,40.6801007556675
"8440","Uca_tetragonon",45.6398640996603,41.9026047565119,43.035107587769,40.7701019252548
"8441","Uca_vocans",44.5233265720081,43.8133874239351,46.6531440162272,42.7991886409736
"8442","Ucla_xenogrammus",46.0747663551402,45.8878504672897,45.7009345794392,44.018691588785
"8443","Udotea_argentea",44.8209099709584,44.5304937076476,46.3697967086157,42.4007744433688
"8444","Ulua_aurochs",44.2708333333333,45.6597222222222,49.6527777777778,43.9236111111111
"8445","Ulva_clathrata",42.846034214619,42.3017107309487,43.4681181959565,40.746500777605
"8446","Ulva_intestinalis",55,97.5,65,90
"8447","Ulva_lactuca",41.5647921760391,43.0317848410758,44.7432762836186,40.9942950285249
"8448","Umbonium_vestiarium",43.1988041853513,41.1061285500747,47.3841554559043,40.50822122571
"8449","Umbraculum_umbraculum",41.9285714285714,42.0714285714286,43.2857142857143,40.2142857142857
"8450","Undeuchaeta_major",39.0884394808331,39.0280712345306,35.9191065499547,41.0504074856625
"8451","Undeuchaeta_plumosa",46.5210355987055,48.3818770226537,46.6019417475728,44.9838187702265
"8452","Undinula_vulgaris",40.5132192846034,41.9906687402799,43.9346811819596,39.5800933125972
"8453","Undulostrea_megodon",40.8050513022889,42.3835832675612,44.3567482241515,40.3314917127072
"8454","Unguicaris_novaecaledoniae",62.6168224299065,55.1401869158878,37.3831775700935,53.5825545171339
"8455","Upeneus_australiae",48.5010706638116,49.1434689507495,49.0364025695931,45.2890792291221
"8456","Upeneus_filifer",50,100,62.5,97.5
"8457","Upeneus_mouthami",56.7954220314735,51.5021459227468,44.7782546494993,54.0772532188841
"8458","Upeneus_stenopsis",54.6468401486989,45.3531598513011,45.9727385377943,48.451053283767
"8459","Upeneus_subvittatus",38.7755102040816,37.2717508055854,44.3609022556391,37.8088077336198
"8460","Upeneus_sundaicus",37.1757925072046,37.7521613832853,44.6685878962536,36.4553314121037
"8461","Upeneus_taeniopterus",43.6170212765958,37.2340425531915,44.1972920696325,36.5570599613153
"8462","Upeneus_torres",42.3336547733848,41.6586306653809,45.8052073288332,41.75506268081
"8463","Upeneus_tragula",41.1300919842313,40.3416557161629,46.3863337713535,39.4218134034166
"8464","Upeneus_vittatus",40.9594095940959,42.140221402214,43.3210332103321,40.2952029520295
"8465","Uperotus_clava",38.4332925336597,38.5556915544676,46.2668298653611,37.3317013463892
"8466","Upogebia_carinicauda",38.2494004796163,39.8081534772182,45.8033573141487,37.8896882494005
"8467","Upogebia_holthuisi",56.0747663551402,65.8878504672897,51.4018691588785,59.3457943925234
"8468","Upogebia_pugnax",47.6300578034682,45.5491329479769,46.8208092485549,44.6242774566474
"8469","Uranoscopus_cognatus",38.625,37.25,45.625,36.625
"8470","Uranoscopus_kaianus",41.1273486430063,41.4405010438413,47.3903966597077,41.1273486430063
"8471","Uranoscopus_oligolepis",40.709219858156,39.5744680851064,46.5248226950355,38.0141843971631
"8472","Uranoscopus_sulphureus",50.8903467666354,44.4236176194939,42.4554826616682,46.9540768509841
"8473","Uraspis_helvola",32.4786324786325,39.3162393162393,36.7521367521368,31.6239316239316
"8474","Uraspis_secunda",30.9722855550489,35.4511830572022,36.8394386178244,33.1256016618534
"8475","Uraspis_uraspis",39.3501805054152,39.4705174488568,46.9314079422383,38.6281588447653
"8476","Urnalana_haematosticta",38.7919463087248,40,48.1879194630872,38.255033557047
"8477","Urnalana_purarensis",44.633730834753,41.3117546848382,44.7189097103918,39.9488926746167
"8478","Urocaridella_antonbrunii",42.140221402214,41.9188191881919,43.09963099631,40.4428044280443
"8479","Urocaridella_antonbruunii",52.7906976744186,49.5348837209302,42.3255813953488,48.3720930232558
"8480","Urocaridella_urocaridella",41.2836079791847,42.6712922810061,45.6201214223764,41.2836079791847
"8481","Uroconger_lepturus",39.2295597484277,39.4654088050315,46.2264150943396,40.3301886792453
"8482","Urogymnus_asperrimus",40.4723127035831,42.0195439739414,44.0553745928339,40.0651465798046
"8483","Urolophus_papilio",48.5074626865672,68.6567164179104,47.0149253731343,60.4477611940298
"8484","Urolophus_piperatus",55.0239234449761,58.8516746411483,43.0622009569378,53.11004784689
"8485","Uropterygius_concolor",43.8640132669983,43.3665008291874,45.0248756218905,42.12271973466
"8486","Uropterygius_fasciolatus",46.9951923076923,40.3846153846154,47.4759615384615,39.1826923076923
"8487","Uropterygius_fuscoguttatus",43.4419381787803,43.1913116123642,45.1127819548872,41.2698412698413
"8488","Uropterygius_inornatus",50.5607476635514,47.4766355140187,44.2056074766355,47.5700934579439
"8489","Uropterygius_kamar",42.9545454545455,42.6515151515151,43.5606060606061,41.2878787878788
