"","feature","MM-NorESM2-MM_Percentile_velocity_585","MM-IPSL-CM6A-LR_Percentile_velocity_585","MM-GFDL-ESM4_Percentile_velocity_585","MM-CMCC-ESM2_Percentile_velocity_585","MM-CanESM5_Percentile_velocity_585"
"6934","Pseudojuloides_severnsi",31.2162162162162,34.04296875,33.0555555555556,33.9164086687306,34.0239043824701
"6935","Pseudojuloides_splendens",32.4276169265033,33.8307349665924,33.0512249443207,33.1291759465479,33.0512249443207
"6936","Pseudoliomera_granosimana",32.4732620320856,34.3373493975904,33.1283422459893,33.6898395721925,33.783422459893
"6937","Pseudoliomera_speciosa",32.6666666666667,33.6777777777778,32.9,32.9777777777778,32.9
"6938","Pseudomonacanthus_macrurus",32.396694214876,33.8164251207729,33.8284518828452,34.5414847161572,34.1796875
"6939","Pseudomonacanthus_peroni",32.1913580246914,33.7790697674419,34.0160642570281,34.718875502008,34.2971887550201
"6940","Pseudopalicus_investigatoris",33.3173076923077,35,33.8221153846154,32.1394230769231,33.9903846153846
"6941","Pseudopalicus_oahuensis",32.7115384615385,32.9807692307692,32.3076923076923,32.4423076923077,32.9134615384615
"6942","Pseudopalicus_pictus",32.8350515463917,33.9175257731959,32.4742268041237,31.6323024054983,33.1958762886598
"6943","Pseudoplesiops_annae",33.0263157894737,34.1194968553459,33.6842105263158,34.6052631578947,34.3421052631579
"6944","Pseudoplesiops_immaculatus",32.9969879518072,34.683734939759,33.7349397590361,33.8403614457831,34.2620481927711
"6945","Pseudoplesiops_revellei",32.6196473551637,33.5012594458438,32.7078085642317,32.8841309823678,32.7078085642317
"6946","Pseudoplesiops_rosae",32.5314861460957,33.6775818639798,32.8841309823678,32.8841309823678,32.9722921914358
"6947","Pseudoplesiops_typus",32.5662251655629,33.8859416445623,33.841059602649,34.4205298013245,34.0728476821192
"6948","Pseudoplesiops_wassi",32.6903553299492,33.5786802030457,32.8680203045685,32.7791878172589,32.8680203045685
"6949","Pseudopolydora_kempi",34.2783505154639,35,35,34.6354166666667,34.6354166666667
"6950","Pseudorca_crassidens",31.0992217898833,31.488326848249,31.356156207367,30.9484435797665,30.8073929961089
"6951","Pseudorhombus_arsius",30.4866180048662,33.1464174454829,32.1052631578947,33.1941031941032,33.3293556085919
"6952","Pseudorhombus_dupliciocellatus",30.9116809116809,34.2164179104478,33.3993902439024,33.7573964497041,33.9275766016713
"6953","Pseudorhombus_megalops",32.2,34.8653846153846,33.7790697674419,35,34.4573643410853
"6954","Pseudorhombus_triocellatus",31.5828402366864,33.49609375,33.4829721362229,33.9164086687306,34.0316205533597
"6955","Pseudosagitta_lyra",35,35,35,35,35
"6956","Pseudoscopelus_bothrorrhinos",31.7948129446867,32.956343792633,32.3473853950703,32.5173735921399,31.6304860783388
"6957","Pseudoscopelus_obtusifrons",31.4044052863436,32.3295154185022,32.0273127753304,31.6696035242291,31.7497797356828
"6958","Pseudoscopelus_sagamianus",31.0531432274789,32.799740764744,31.3933895009721,30.9321667746814,32.2175415856556
"6959","Pseudoscopelus_scutatus",35,35,32.2277227722772,35,30.1485148514851
"6960","Pseudosiderastrea_tayamai",32.4618320610687,33.2181818181818,33.1524926686217,33.7683284457478,34.3320610687023
"6961","Pseudosquilla_ciliata",32.8336557059961,33.8347718865598,32.8206724782067,32.9013539651838,32.8336557059961
"6962","Pseudosquillana_richeri",32.6713709677419,33.766318537859,33.0947580645161,32.883064516129,33.0241935483871
"6963","Pseudosquillisma_oculata",32.9193205944798,33.5138004246284,32.9193205944798,32.9193205944798,32.8450106157113
"6964","Pseudostichopus_hyalegerus",32.2205882352941,32.7994011976048,33.7425149700599,33.4281437125749,34.5056497175141
"6965","Pseudostomatella_decolorata",32.7457627118644,34.4150417827298,33.4576271186441,33.8135593220339,34.2881355932203
"6966","Pseudostomatella_papyracea",32.3293172690763,34.0035587188612,33.3132530120482,34.578313253012,34.4377510040161
"6967","Pseudotalopia_sakuraii",32.8070175438597,34.4852941176471,33.3229166666667,34.0350877192982,34.2982456140351
"6968","Pseudotriakis_microdon",31.5480274442539,31.2178387650086,31.2178387650086,30.8876500857633,31.3078902229846
"6969","Pseudotriloculina_linneiana",33.2926829268293,34.4308943089431,33.5772357723577,32.1544715447154,33.8617886178862
"6970","Pseudovermilia_occidentalis",33.3022388059701,34.0719696969697,33.6792452830189,33.8333333333333,33.2051282051282
"6971","Pseudovertagus_aluco",32.4938271604938,33.962962962963,33.0123456790123,33.2716049382716,33.2716049382716
"6972","Pseudovertagus_nobilis",33.2420091324201,34.6803652968037,33.8812785388128,31.8036529680365,33.8812785388128
"6973","Pseudozius_caystrus",32.3708920187793,33.849765258216,33.0281690140845,32.9460093896714,33.3568075117371
"6974","Psilaxis_oxytropis",32.2745901639344,34.4262295081967,33.5655737704918,33.422131147541,34.1393442622951
"6975","Psilaxis_radiatus",32.8586497890295,33.958051420839,33.3016877637131,33.006329113924,33.2278481012658
"6976","Psilogobius_prolatus",32.4503311258278,34.0885416666667,33.841059602649,35,34.3046357615894
"6977","Pteraclis_aesticola",32.5581395348837,33.046511627907,32.3953488372093,32.5581395348837,33.5348837209302
"6978","Pteraclis_velifera",33.3186738836265,31.9925575101488,31.8267929634641,31.1400541271989,31.6610284167794
"6979","Pteragogus_cryptus",32.646420824295,33.9876033057851,32.8033472803347,32.9501084598698,33.3297180043384
"6980","Pteragogus_enneacanthus",32.744630071599,33.9140811455847,33.3293556085919,33.0787589498807,32.9952267303103
"6981","Pteragogus_flagellifer",30.8432304038005,33.5459940652819,32.3406862745098,33.3740831295843,33.4570765661253
"6982","Pteragogus_guttatus",32.6903553299492,33.2233502538071,34.2893401015228,33.2233502538071,34.3269230769231
"6983","Pteraster_obesus",33.5314685314685,34.8776223776224,33.6538461538462,32.9195804195804,33.6538461538462
"6984","Ptereleotris_evides",32.5314861460957,33.7657430730479,32.9722921914358,32.8841309823678,32.9722921914358
"6985","Ptereleotris_grammica",32.8841309823678,34.735516372796,33.8539042821159,33.1486146095718,34.1183879093199
"6986","Ptereleotris_hanae",32.741935483871,33.8709677419355,33.0893300248139,32.8287841191067,33.0024813895782
"6987","Ptereleotris_heteroptera",32.5267665952891,33.8008565310492,33.1263383297645,32.9764453961456,33.051391862955
"6988","Ptereleotris_microlepis",32.636165577342,33.8597733711048,33.1526390870185,32.8649237472767,33.3986928104575
"6989","Ptereleotris_monoptera",32.4944071588367,33.9583333333333,33.2238805970149,33.4340044742729,33.5123042505593
"6990","Ptereleotris_zebra",32.7676537585421,33.8041002277904,33.0068337129841,33.0068337129841,33.0068337129841
"6991","Pteria_avicular",31.943661971831,33.6,33.1896551724138,33.9855072463768,34.3396226415094
"6992","Pteria_levitata",32.2608695652174,34.695652173913,34.3913043478261,31.0434782608696,34.3913043478261
"6993","Pteria_loveni",33.0089820359281,34.4760479041916,33.6377245508982,32.7994011976048,34.1616766467066
"6994","Pteria_marmorata",33.0555555555556,35,33.0555555555556,35,34.0277777777778
"6995","Pteria_penguin",32.7049180327869,34.0449438202247,33.1608280254777,33.6065573770492,33.6885245901639
"6996","Pteria_sterna",34.0849673202614,34.7635135135135,34.2905405405405,34.5394736842105,34.7697368421053
"6997","Pterocaesio_marri",32.5,33.75,33,32.9166666666667,33
"6998","Pterocaesio_pisang",32.7638888888889,33.853711790393,32.4532224532225,34.0277777777778,34.2222222222222
"6999","Pterocaesio_tile",32.5507900677201,33.7358916478555,33.1038374717833,33.0248306997743,33.0248306997743
"7000","Pterocaesio_trilineata",33.0555555555556,34.4883040935673,33.6695906432749,32.8508771929825,34.1812865497076
"7001","Pterognathia_ctenifera",32.6995305164319,33.3568075117371,32.5352112676056,31.8779342723005,33.0281690140845
"7002","Pteroidichthys_acutus",33.6079545454545,35,33.8068181818182,31.8181818181818,33.8068181818182
"7003","Pteroidichthys_amboinensis",32.6923076923077,34.244060475162,33.8461538461538,33.8461538461538,34.2307692307692
"7004","Pteroidichthys_caussei",33.0662983425414,34.2929292929293,34.0168539325843,34.6045197740113,33.9447236180904
"7005","Pterois_antennata",32.6859504132231,33.8364361702128,32.8504672897196,33.047520661157,33.2644628099174
"7006","Pterois_lunulata",32.3584905660377,34.6037735849057,34.1054313099041,34.683734939759,34.4716981132075
"7007","Pterois_mombasae",32.7358490566038,34.1738197424893,32.7811860940695,33.9622641509434,34.1509433962264
"7008","Pterois_paucispinula",32.7376425855513,33.8022813688213,33.6692015209125,33.0038022813688,33.7357414448669
"7009","Pterois_radiata",32.472647702407,33.9277899343545,33.1619256017505,32.9321663019694,33.0087527352298
"7010","Pterois_russelii",30.3208556149733,33.6769759450172,32.2549019607843,33.3472222222222,33.4545454545455
"7011","Pterois_volitans",32.0384615384615,34.0508474576271,33.036303630363,33.3358895705521,33.8297872340425
"7012","Pterometra_trichopoda",32.0911528150134,34.5424836601307,33.8054607508532,34.641638225256,34.5221843003413
"7013","Pteroplatytrygon_violacea",32.4616217280063,33.677269200931,32.0690499510284,32.27936066713,31.6827113934101
"7014","Pteropsaron_incisum",31.8181818181818,31.8181818181818,35,31.8181818181818,35
"7015","Pterosagitta_draco",32.6208459214501,33.3081570996979,33.0438066465257,32.726586102719,33.0966767371601
"7016","Pterotrachea_coronata",31.6772151898734,33.7719298245614,32.360097323601,33.3300198807157,33.8333333333333
"7017","Pterycombus_petersii",32.4015456712982,33.0062143966856,31.9276909075867,32.0192552379337,31.6260261724783
"7018","Pterygia_arctata",33.0503978779841,34.1213389121339,32.4127310061602,33.7931034482759,34.1644562334217
