feature,EM_Percentile_tos_585,MM-NorESM2-MM_Percentile_tos_585,MM-IPSL-CM6A-LR_Percentile_tos_585,MM-GFDL-ESM4_Percentile_tos_585,MM-CMCC-ESM2_Percentile_tos_585,MM-CanESM5_Percentile_tos_585
Acanthogorgia_spinosa,33.25,32.666666666666686,35,34.416666666666686,33.83333333333331,35
Acanthophora_spicifera,30.82429501084598,32.18155197657393,33.405639913232086,33.63340563991324,33.93709327548805,33.17787418655101
Acanthopleura_gemmata,30.985663082437277,32.65306122448979,33.62007168458778,33.99641577060932,33.99641577060932,33.11827956989244
Acanthopleura_spinosa,32.199999999999996,32.04444444444446,34.066666666666684,33.28888888888892,33.44444444444446,33.13333333333331
Acanthosphex_leurynnis,32.7580071174377,31.38790035587192,34.12811387900355,33.7544483985765,33.7544483985765,32.88256227758005
Acanthosquilla_derijardi,30.975359342915816,32.50698324022345,33.20328542094459,33.490759753593444,34.06570841889117,33.20328542094459
Acanthosquilla_multifasciata,31.38554216867468,32.40963855421684,33.19277108433734,34.518072289156606,34.03614457831322,33.43373493975907
Acanthurus_achilles,31.310240963855417,31.52108433734939,33.31325301204817,33.31325301204817,34.15662650602412,32.89156626506023
Acanthurus_albipectoralis,32.30769230769234,31.499999999999996,33.65384615384617,32.576923076923045,33.65384615384617,34.73076923076922
Acanthurus_auranticavus,31.077586206896527,32.284482758620676,33.39080459770118,33.89367816091957,34.19540229885059,33.29022988505746
Acanthurus_blochii,31.131105398457606,31.94087403598973,33.470437017994826,33.650385604113104,34.28020565552702,33.200514138817475
Acanthurus_dussumieri,31.15301724137932,32.05818965517238,33.34051724137932,33.491379310344826,34.01939655172415,33.18965517241381
Acanthurus_fowleri,32.606837606837615,31.70940170940171,34.40170940170937,33.80341880341881,33.80341880341881,33.055555555555536
Acanthurus_grammoptilus,35,30.743243243243228,33.81355932203389,35,35,33.81355932203389
Acanthurus_guttatus,31.002538071065956,31.80203045685281,33.40101522842637,33.40101522842637,34.200507614213215,33.045685279187836
Acanthurus_japonicus,32.67578125,31.445312499999996,34.04296875,33.6328125,33.76953125,33.22265625
Acanthurus_leucopareius,31.320754716981096,31.79245283018868,33.301886792452805,32.92452830188676,33.962264150943376,33.20754716981135
Acanthurus_lineatus,30.72398190045247,32.3369565217391,33.337104072398205,33.733031674208156,34.12895927601811,33.257918552036216
Acanthurus_maculiceps,32.290322580645146,30.70967741935485,33.983870967741936,33.983870967741936,33.870967741935516,33.19354838709679
Acanthurus_mata,31.11111111111108,32.586206896551694,33.429487179487204,33.878205128205124,33.95299145299145,33.2799145299145
Acanthurus_nigricans,31.160337552742575,32.29226361031517,33.37552742616036,33.7447257383966,34.040084388185676,33.301687763713105
Acanthurus_nigricauda,31.171874999999996,31.718749999999996,33.359375,33.45052083333331,34.27083333333331,33.268229166666686
Acanthurus_nigrofuscus,30.806100217864927,32.21238938053094,33.39869281045752,33.62745098039215,33.85620915032678,33.16993464052289
Acanthurus_nigroris,31.48241206030151,32.01005025125628,33.32914572864323,33.41708542713569,34.29648241206033,33.32914572864323
Acanthurus_nubilus,31.214285714285726,32.617801047120444,33.357142857142854,33.71428571428567,34.000000000000014,33.21428571428569
Acanthurus_olivaceus,30.825688073394478,31.989881956155127,33.31422018348627,33.555045871559656,34.19724770642201,33.15366972477063
Acanthurus_pyroferus,30.937500000000018,32.42725880551304,33.43749999999997,33.671875000000014,34.06250000000001,33.28125000000003
Acanthurus_thompsoni,31.102088167053328,31.914153132250547,33.29466357308588,33.375870069605554,34.269141531322525,33.21345707656613
Acanthurus_triostegus,31.04040404040401,32.25763612217796,33.30303030303032,33.51515151515152,33.86868686868688,33.23232323232325
Acanthurus_xanthopterus,31.0953346855984,32.37617135207497,33.29614604462475,33.79310344827585,33.93509127789046,33.154158215010135
Acar_domingensis,31.615566037735817,32.27594339622639,33.10141509433962,33.84433962264151,34.009433962264175,33.18396226415095
Acar_plicata,31.16438356164385,32.432432432432414,33.28767123287669,33.63013698630137,33.835616438356176,33.28767123287669
Acarnus_caledoniensis,35,32.586206896551694,35,35,33.79310344827585,35
Acartia_danae,32.47422680412372,32.83505154639178,33.91752577319589,32.83505154639178,33.556701030927826,33.91752577319589
Acartia_negligens,35,35,35,35,35,35
Acasta_conica,32.87383177570093,32.056074766355145,34.34579439252339,34.67289719626166,34.34579439252339,32.87383177570093
Acasta_cyathus,31.376953124999996,32.65830346475508,33.291015625,33.76953125,33.837890625,33.291015625
Acasta_echinata,33.108108108108105,32.02702702702706,33.78378378378381,33.91891891891895,33.78378378378381,33.24324324324325
Acasta_fenestrata,31.11111111111108,32.01101928374658,33.70370370370367,34.135802469135776,34.027777777777764,33.16358024691355
Acasta_japonica,33.19783197831982,31.680216802168058,33.86178861788618,33.86178861788618,33.86178861788618,32.91327913279133
Acasta_purpurata,32.23684210526318,30.624999999999996,33.84868421052629,33.61842105263159,34.07894736842106,32.69736842105265
Acaudina_molpadioides,32.65175718849842,31.757188498402567,33.99361022364216,33.76996805111818,33.65814696485626,32.987220447284315
Accalathura_themeda,32.34848484848484,32.8787878787879,34.46969696969694,34.46969696969694,33.939393939393945,35
Acentrogobius_janthinopterus,32.00342465753426,31.883561643835648,33.5616438356164,34.04109589041098,34.04109589041098,33.20205479452057
Acentrogobius_moloanus,32.53521126760562,32.04225352112673,33.76760563380281,34.260563380281695,34.01408450704221,33.02816901408451
Acentrogobius_nebulosus,32.40234375,31.308593749999996,33.76953125,33.22265625,33.6328125,33.22265625
Acentrogobius_suluensis,32.42857142857143,31.42857142857145,33.42857142857141,33.85714285714285,33.85714285714285,32.85714285714287
Acentronura_breviperula,31.122159090909108,32.31981981981984,33.60795454545452,34.60227272727274,34.105113636363626,33.21022727272726
Acesta_rathbuni,32.59375,31.718749999999996,33.796875,33.796875,33.796875,33.03125
Achaeus_curvirostris,33.047808764940264,33.18725099601597,34.302788844621496,34.1633466135458,33.7450199203187,33.18725099601597
Achaeus_lacertosus,32.50988142292492,31.679841897233178,33.893280632411056,33.75494071146246,34.03162055335966,33.06324110671939
Achelia_assimilis,32.03499079189689,32.41283124128314,33.32412523020259,34.355432780847146,34.033149171270686,33.32412523020259
Achelia_besnardi,30.830721003134776,32.08333333333331,33.46394984326016,34.34169278996862,34.451410658307225,32.915360501567385
Achelia_nana,31.303370786516847,32.24719101123597,32.64044943820227,33.74157303370784,33.8202247191011,33.34831460674154
Achelia_sawayai,30.907258064516117,32.332457293035475,33.23588709677418,33.37701612903224,33.870967741935516,33.165322580645146
Aciculites_orientalis,32.49056603773582,33.01886792452829,31.830188679245317,33.28301886792456,33.15094339622639,34.33962264150942
Aciculites_tulearensis,32.65100671140937,31.828859060402667,33.35570469798658,33.70805369127518,33.9429530201342,33.23825503355707
Acoetes_pacifica,34.37219730941703,32.61044176706827,35,34.40425531914896,35,34.37219730941703
Acreichthys_radiatus,31.290760869565187,32.3369565217391,33.38315217391301,34.33423913043481,34.23913043478263,33.19293478260872
Acreichthys_tomentosus,32.26950354609926,31.648936170212757,33.51063829787233,34.007092198581525,34.007092198581525,33.01418439716313
Acrocalanus_gibber,31.98717948717949,32.23842195540309,33.39743589743589,34.423076923076934,33.91025641025638,33.5897435897436
Acropoma_japonicum,33.09090909090911,31.81818181818185,33.51515151515152,34.57575757575758,34.15151515151516,32.77272727272726
Acropoma_lecorneti,33.57773851590109,33.94876325088339,34.072438162544174,34.567137809187265,31.475265017667866,32.217314487632535
Acropora_abrotanoides,30.70312499999997,32.35249621785174,33.359375,33.59374999999998,34.14062499999998,33.203124999999986
Acropora_aculeus,30.545454545454515,32.181818181818194,33.36363636363639,34.000000000000014,34.2727272727273,33.272727272727245
Acropora_anthocercis,31.229281767955808,32.19613259668512,33.64640883977898,34.12983425414367,34.226519337016576,33.25966850828727
Acropora_aspera,30.54707379134859,32.15012722646312,33.307888040712456,33.75318066157758,34.109414758269686,33.307888040712456
Acropora_austera,30.85011185682328,32.377675840978576,33.43400447427292,33.98210290827737,34.13870246085012,33.199105145413895
Acropora_carduus,30.9396751740139,32.56191950464397,33.45707656612531,34.02552204176335,34.269141531322525,33.29466357308588
Acropora_cerealis,31.09137055837561,31.89086294416246,33.48984771573602,33.845177664974614,34.28934010152287,33.22335025380714
Acropora_chesterfieldensis,32.30769230769234,32.30769230769234,33.59531772575251,34.41471571906354,34.18060200668897,33.24414715719062
Acropora_clathrata,30.777262180974468,32.67036450079241,33.538283062644986,34.02552204176335,34.269141531322525,33.21345707656613
Acropora_cytherea,30.8685968819599,32.41327300150828,33.44097995545657,33.83073496659241,33.98663697104676,33.20712694877508
Acropora_danai,31.14754098360653,32.38473767885531,33.60655737704916,34.18032786885248,34.26229508196719,33.114754098360685
Acropora_dendrum,32.65243902439022,32.48670212765957,33.82621951219511,34.466463414634156,34.1463414634146,33.3993902439024
Acropora_digitifera,30.654627539503377,32.407407407407405,33.34085778781037,33.735891647855524,34.20993227990968,33.18284424379232
Acropora_divaricata,31.807817589576555,32.15625,33.74592833876222,34.4299674267101,33.97394136807818,33.17589576547232
Acropora_donei,31.041666666666668,32.48138957816375,33.749999999999986,34.58333333333333,34.16666666666666,33.333333333333314
Acropora_echinata,31.0862619808307,32.08333333333331,33.43450479233228,34.32907348242813,34.32907348242813,33.09904153354631
Acropora_efflorescens,31.442622950819636,31.656050955413985,33.50819672131148,33.967213114754074,34.08196721311473,33.049180327868875
Acropora_elseyi,30.67505720823796,32.46855345911947,33.39816933638444,33.71853546910758,34.19908466819222,33.237986270022866
Acropora_exquisita,31.09970674486802,32.320574162679456,33.35777126099705,34.58944281524928,34.38416422287391,33.255131964809365
Acropora_florida,31.156069364161837,32.28235294117645,33.58381502890176,34.595375722543366,34.19075144508667,33.28034682080927
Acropora_formosa,30.674157303370766,32.4885496183206,33.34831460674154,33.74157303370784,34.13483146067414,33.11235955056183
Acropora_gemmifera,30.82429501084598,32.315484804631,33.25379609544468,33.63340563991324,33.93709327548805,33.25379609544468
Acropora_glauca,31.213720316622688,32.42544731610338,33.70712401055412,34.353562005277055,33.89182058047491,33.245382585751976
Acropora_globiceps,30.905963302752298,32.503875968992254,33.394495412844016,33.79587155963305,34.11697247706419,33.15366972477063
Acropora_grandis,31.011396011396005,32.47674418604651,33.70370370370367,34.50142450142451,34.20227920227923,33.20512820512818
Acropora_granulosa,30.90090090090087,32.44292237442921,33.34459459459457,33.81756756756756,34.13288288288291,33.26576576576575
Acropora_halmaherae,33.32608695652173,32.10869565217391,34.391304347826086,33.78260869565218,33.78260869565218,33.32608695652173
Acropora_horrida,31.209068010075548,32.658227848101234,33.76574307304786,34.471032745591955,33.853904282115884,33.324937027707776
Acropora_humilis,30.822072072072046,32.42725880551304,33.42342342342346,33.9752252252252,34.29054054054055,33.18693693693693
Acropora_hyacinthus,30.82429501084598,32.42052023121387,33.25379609544468,33.63340563991324,34.08893709327547,33.17787418655101
Acropora_inermis,30.982339955849866,32.36445783132527,33.3774834437086,33.84105960264904,33.99558498896245,33.22295805739512
Acropora_insignis,31.144927536231876,32.250000000000014,33.681159420289845,34.59420289855075,34.18840579710143,33.37681159420293
Acropora_intermedia,31.083333333333325,32.540849673202636,33.50000000000003,33.749999999999986,34.083333333333336,33.25
Acropora_kirstyae,31.00600600600601,32.43276283618581,33.73873873873874,34.57957957957958,34.15915915915916,33.31831831831832
Acropora_latistella,30.831460674157288,32.42725880551304,33.4269662921348,33.97752808988761,34.056179775280874,33.19101123595509
Acropora_listeri,30.85011185682328,32.439024390243866,33.43400447427292,33.98210290827737,34.13870246085012,33.199105145413895
Acropora_longicyathus,30.73770491803277,32.62417218543049,33.44262295081967,33.934426229508205,34.26229508196719,33.1967213114754
Acropora_loripes,30.844748858447506,32.53521126760562,33.48173515981735,33.961187214611854,34.04109589041098,33.24200913242006
Acropora_lovelli,31.71521035598706,32.394822006472516,33.1877022653722,34.20711974110032,34.20711974110032,33.1877022653722
Acropora_lutkeni,30.85011185682328,32.393617021276555,33.43400447427292,33.82550335570469,34.13870246085012,33.199105145413895
Acropora_macrostoma,31.204819277108395,32.25903614457832,33.418674698795186,34.472891566265034,34.15662650602412,33.31325301204817
Acropora_microclados,30.855263157894697,32.23684210526318,33.52631578947371,33.98684210526318,34.26315789473682,33.25
Acropora_microphthalma,30.799999999999997,32.61750405186385,33.51764705882355,34.01176470588239,34.25882352941174,33.188235294117675
Acropora_millepora,31.46579804560262,32.291021671826606,33.74592833876222,34.4299674267101,34.20195439739414,33.2899022801303
Acropora_monticulosa,31.200000000000017,32.42528735632186,33.69999999999997,34.59999999999998,34.200000000000024,33.30000000000002
Acropora_muricata,31.086956521739157,31.88022284122564,33.695652173913025,34.13043478260871,34.13043478260871,33.36956521739127
Acropora_nasuta,30.896017699115028,32.356495468277956,33.4513274336283,33.83849557522126,33.99336283185843,33.21902654867258
Acropora_nobilis,30.8685968819599,32.45068285280731,33.44097995545657,33.90868596881962,33.98663697104676,33.20712694877508
Acropora_palmerae,30.961538461538435,31.948717948717917,33.38461538461539,33.56410256410253,34.19230769230766,33.20512820512818
Acropora_paniculata,30.93023255813953,31.92506459948323,33.55297157622739,33.824289405684745,34.276485788113725,33.19121447028422
Acropora_parilis,31.22448979591837,32.3792270531401,33.46938775510204,34.48979591836737,34.38775510204083,33.3673469387755
Acropora_polystoma,31.051829268292696,32.39074550128536,33.71951219512197,34.5731707317073,34.1463414634146,33.3993902439024
Acropora_prostrata,30.9033078880407,31.88295165394402,33.307888040712456,33.48600508905855,34.19847328244277,33.21882951653945
Acropora_pulchra,30.793650793650777,32.60497667185073,33.412698412698425,33.96825396825399,34.285714285714285,33.17460317460317
Acropora_rambleri,33.125000000000014,32.62402088772848,33.854166666666636,34.68749999999998,34.37500000000003,33.333333333333314
Acropora_retusa,31.028368794326255,32.22940226171246,33.593380614657214,33.84160756501182,34.007092198581525,33.17966903073284
Acropora_robusta,30.74541284403673,32.64106583072097,33.555045871559656,34.036697247706435,34.27752293577983,33.23394495412845
Acropora_rosaria,30.870786516853915,32.20319634703199,33.62359550561795,34.2134831460674,34.11516853932586,33.328651685393254
Acropora_samoensis,30.831460674157288,32.469230769230776,33.50561797752806,33.97752808988761,34.2134831460674,33.19101123595509
Acropora_sarmentosa,30.819672131147545,32.70766773162938,33.52459016393445,34.01639344262292,34.26229508196719,33.1967213114754
Acropora_secale,30.813397129186626,32.643678160919556,33.49282296650717,33.99521531100478,34.16267942583734,33.241626794258394
Acropora_selago,30.860215053763408,32.177419354838726,33.494623655913976,33.96505376344087,34.24731182795699,33.30645161290321
Acropora_solitaryensis,31.88118811881185,31.55737704918036,33.49834983498353,34.422442244224435,34.07590759075909,33.15181518151818
Acropora_spathulata,32.79279279279276,33.108108108108105,34.68468468468465,33.73873873873874,33.581081081081095,33.108108108108105
Acropora_speciosa,31.195652173913007,32.52107925801014,33.309178743961326,34.1545893719807,34.070048309178766,33.14009661835747
Acropora_spicifera,32.053872053872055,31.70033670033671,33.585858585858595,34.41077441077444,34.17508417508416,33.23232323232325
Acropora_subglabra,31.695804195804207,31.451048951048925,33.531468531468526,34.14335664335666,34.02097902097902,33.04195804195804
Acropora_subulata,30.858468677494216,32.67405063291138,33.538283062644986,34.02552204176335,34.18793503480278,33.13225058004638
Acropora_tenella,31.578212290502776,32.59725400457666,33.33798882681561,34.706703910614536,34.31564245810057,33.142458100558656
Acropora_tenuis,30.80316742081446,32.558139534883686,33.49547511312219,33.97058823529412,34.04977375565612,33.257918552036216
Acropora_teres,30.351562499999996,31.940298507462657,33.359375,33.541666666666686,34.361979166666686,32.994791666666686
Acropora_valenciennesi,31.207430340557234,32.08333333333331,33.69969040247677,34.45820433436535,34.13312693498449,33.15789473684212
Acropora_valida,30.886752136752115,32.26950354609926,33.2799145299145,33.65384615384617,33.878205128205124,33.20512820512818
Acropora_vaughani,30.9396751740139,32.43630573248408,33.538283062644986,33.9443155452436,33.9443155452436,33.29466357308588
Acropora_verweyi,30.886752136752115,32.27337110481589,33.2799145299145,33.50427350427353,33.878205128205124,33.20512820512818
Acropora_willisae,31.246056782334378,32.49999999999998,33.785488958990506,34.55835962145112,34.22712933753946,33.34384858044163
Acropora_yongei,32.15254237288135,31.796610169491508,33.694915254237294,34.40677966101698,34.16949152542373,33.220338983050866
Acrosterigma_dianthinum,31.26361655773419,32.331154684095885,33.39869281045752,34.313725490196106,33.93246187363837,33.39869281045752
Acrosterigma_hobbsae,31.36363636363636,32.272727272727266,32.95454545454547,33.863636363636374,33.939393939393945,33.333333333333314
Acrosterigma_maculosum,33.191881918819185,32.4169741697417,34.22509225092251,34.354243542435455,33.708487084870846,32.80442804428041
Acrosterigma_profundum,31.11111111111108,32.75641025641026,32.15811965811963,33.50427350427353,33.50427350427353,33.80341880341881
Acrosterigma_punctolineatum,31.37665198237885,32.378854625550645,33.38105726872245,34.30616740088104,33.92070484581499,33.38105726872245
Acrosterigma_selene,35,31.230769230769216,33.92307692307695,31.769230769230777,33.92307692307695,35
Acrosterigma_simplex,31.315789473684237,32.35697940503434,33.47826086956519,34.43935926773454,33.878718535469076,33.39816933638444
Acrosterigma_transcendens,30.74766355140186,32.584269662921336,33.446261682242984,33.773364485981325,33.855140186915875,33.28271028037382
Acrosterigma_unicolor,32.22560975609759,31.86098654708522,32.86585365853657,33.71951219512197,34.35975609756095,32.439024390243866
Acryptolaria_conferta,34.54119850187265,32.725,34.8026315789474,34.2134831460674,35,34.74074074074072
Actaea_polyacantha,32.582872928176755,32.25950782997761,33.83977900552487,33.64640883977898,33.64640883977898,33.25966850828727
Actaeodes_consobrinus,32.7195467422096,32.21686746987954,33.8101983002833,33.61189801699715,33.711048158640224,33.11614730878188
Actaeodes_hirsutissimus,30.972803347280337,32.44841815680878,33.31589958158994,33.60878661087864,33.90167364016734,33.2426778242678
Actaeodes_tomentosus,31.022727272727256,32.333333333333336,33.336776859504155,33.69834710743802,33.91528925619835,33.192148760330554
Actaeomorpha_erosa,31.29032258064517,32.59410801963995,33.467741935483865,33.5483870967742,34.03225806451611,33.225806451612875
Acteocina_lepta,34.27083333333331,32.59927797833938,35,34.22222222222223,35,34.25847457627119
Actinodendron_plumosum,30.857988165680478,31.631016042780768,33.34319526627222,33.757396449704125,34.17159763313611,33.136094674556226
Actinopyga_caerulea,32.70742358078601,33.77729257641921,34.23580786026198,33.77729257641921,33.77729257641921,33.16593886462885
Actinopyga_capillata,30.961538461538435,32.2179487179487,33.20512820512818,33.92307692307695,34.19230769230766,33.29487179487182
Actinopyga_crassa,31.424731182795714,32.177419354838726,33.11827956989244,34.05913978494622,34.15322580645164,33.212365591397855
Actinopyga_echinites,30.674157303370766,32.36963190184052,33.34831460674154,33.74157303370784,34.2134831460674,33.19101123595509
Actinopyga_lecanora,31.121883656509727,32.4792243767313,33.44875346260385,34.7091412742382,34.22437673130196,33.25484764542934
Actinopyga_mauritiana,30.712694877505548,32.35249621785174,33.363028953229424,33.59688195991092,34.142538975501104,33.20712694877508
Actinopyga_miliaris,32.61363636363637,32.23021582733813,33.806818181818144,34.30397727272726,34.105113636363626,33.409090909090885
Actinopyga_palauensis,30.66666666666666,31.916666666666668,33.333333333333314,33.416666666666636,34.083333333333336,33.08333333333336
Actinopyga_spinea,32.84140969162998,32.995594713656395,33.458149779735656,34.53744493392067,34.229074889867825,33.458149779735656
Actinopyga_varians,31.032745591939555,31.738035264483585,33.41309823677581,33.41309823677581,34.11838790931991,32.9722921914358
Actinotrichia_fragilis,30.829015544041468,32.313131313131336,33.27720207253883,34.093264248704635,34.18393782383419,33.27720207253883
Actumnus_setifer,32.41803278688527,31.844262295081947,34.28278688524592,33.27868852459017,33.56557377049177,33.135245901639344
Aega_alazon,33.173913043478265,34.0869565217391,35,35,33.78260869565218,35
Aega_excisa,33.19354838709679,33.870967741935516,34.32258064516127,34.096774193548356,33.645161290322605,33.870967741935516
Aega_vigilans,32.83505154639178,30.183486238532126,33.556701030927826,32.83505154639178,35,33.556701030927826
Aegaeon_lacazei,30.234042553191465,31.92198581560282,31.57446808510638,33.41134751773049,33.9574468085106,32.02127659574466
Aegaeon_rathbuni,30.3947368421053,32.43074792243769,31.703601108033258,33.49722991689753,33.93351800554016,32.43074792243769
Aegina_citrea,30.12103505843075,31.932387312186968,31.1143572621035,32.487479131886445,33.59766277128548,31.46494156928213
Aeginura_grimaldii,30.287307032590018,32.148370497427095,31.21783876500856,32.9288164665523,33.559176672384226,31.638078902229864
Aegires_exeches,30.993520518358505,32.69999999999999,33.412526997840196,33.79049676025919,34.017278617710566,33.26133909287259
Aegisthus_mucronatus,30.804219756131005,31.2070146595424,30.72270173996436,30.55487053020962,30.39662967529797,30.957665433621006
Aenigmathura_calliandra,35,32.8787878787879,35,35,33.939393939393945,35
Aequorea_globosa,32.1621621621622,31.216216216216214,34.05405405405409,31.216216216216214,34.416666666666686,35
Aesopia_cornuta,32.80487804878046,31.463414634146318,33.78048780487808,33.78048780487808,33.78048780487808,32.92682926829268
Aesopus_clausiliformis,31.83673469387754,32.2448979591837,33.67346938775512,34.48979591836737,34.18367346938775,33.16326530612242
Aethaloperca_rogaa,31.8960244648318,31.86274509803924,33.501529051987774,34.357798165137574,34.14373088685013,33.180428134556564
Aethra_edentata,30.812641083521427,32.44565217391302,33.41986455981943,33.97291196388264,34.20993227990968,33.10383747178333
Aethra_scruposa,30.958605664488037,32.29985443959246,33.322440087146,33.70370370370367,33.93246187363837,33.16993464052289
Aetideus_giesbrechti,35,35,35,35,35,35
Aetobatus_flagellum,32.641843971631225,31.524822695035457,34.007092198581525,33.758865248226925,33.758865248226925,32.89007092198583
Aetobatus_narinari,30.844748858447506,31.883561643835648,33.40182648401823,33.40182648401823,34.121004566210026,33.16210045662101
Aetobatus_ocellatus,31.183127572016488,32.340569877883325,33.415637860082306,33.847736625514415,33.9917695473251,33.19958847736622
Afrocardium_exochum,31.888888888888918,30.000000000000025,33.333333333333314,33.77777777777781,33.66666666666667,33.44444444444446
Afrocardium_infantile,32.95833333333331,33.39583333333331,33.6875,33.541666666666686,33.83333333333331,33.39583333333331
Afrocardium_richardi,30.740740740740726,31.91358024691361,33.024691358024654,33.518518518518526,33.76543209876542,33.209876543209866
Agalma_elegans,31.60377358490569,32.0754716981132,33.58490566037732,33.67924528301886,33.773584905660385,33.49056603773587
Agalma_okeni,31.089385474860368,32.38868832731651,33.240223463687165,33.500931098696455,33.76163873370575,33.30540037243951
Agelas_ceylonica,31.028368794326255,32.46770025839795,33.26241134751773,34.1312056737589,34.1312056737589,33.26241134751773
Agelas_clathrodes,31.704545454545457,32.272727272727266,33.409090909090885,33.9772727272727,34.20454545454548,33.18181818181818
Agelas_mauritiana,32.52650176678448,31.908127208480597,34.010600706713745,33.88692579505303,34.010600706713745,33.14487632508836
Agelas_novaecaledoniae,35,33.65384615384617,35,35,33.65384615384617,35
Aglaophamus_dibranchis,32.65588914549654,33.30254041570442,33.625866050808284,33.949191685912226,33.868360277136276,33.14087759815245
Aglaophamus_verrilli,34.2820512820513,32.370892018779365,35,34.1463414634146,35,34.27835051546395
Aglaophenia_cupressina,32.254901960784295,32.1794871794872,33.76470588235297,34.45098039215686,34.03921568627454,33.21568627450983
Aglaophenia_lophocarpa,34.37219730941703,32.34,35,34.12863070539419,35,34.20091324200915
Aglaophenia_postdentata,31.53583617747437,32.49146757679179,32.9692832764505,33.088737201365156,34.16382252559724,33.32764505119455
Aglaura_hemistoma,31.485943775100427,32.407407407407405,33.45381526104415,33.945783132530146,33.73493975903618,33.38028169014083
Agnezia_glaciata,35,35,35,35,35,35
Agononida_incerta,30.491525423728806,32.44915254237286,31.262711864406747,34.050847457627135,33.93220338983048,32.44915254237286
Agononida_simillima,34.699570815450656,33.88888888888888,35,35,35,34.37219730941703
Agononida_squamosa,30.397923875432536,32.51730103806226,31.185121107266415,34.091695501730086,33.97058823529412,32.63840830449829
Ahliesaurus_berryi,30.42410147991543,30.29677419354838,31.196617336152237,30.563213530655396,30.10330294562283,31.323890063424976
Ahliesaurus_brevis,33.4269662921348,31.460674157303366,32.24719101123597,33.4269662921348,30.08426966292132,32.83707865168542
Aidanosagitta_neglecta,31.09665427509291,32.3369565217391,33.24349442379182,33.43866171003715,33.76394052044608,33.308550185873614
Aidanosagitta_oceania,32.36677115987462,33.01742919389977,33.244514106583075,34.451410658307225,34.34169278996862,33.02507836990593
Aidanosagitta_regularis,31.81818181818185,32.133333333333326,33.32535885167461,34.24641148325362,34.33014354066983,33.15789473684212
Aioliops_megastigma,33.418079096045204,33.220338983050866,35,33.81355932203389,34.40677966101698,33.220338983050866
Aioliops_novaeguineae,33.09405940594061,34.133663366336656,34.3069306930693,33.613861386138595,33.78712871287131,33.44059405940596
Aioliops_tetrophthalmus,31.410256410256427,33.20512820512818,32.30769230769234,35,34.10256410256409,30.512820512820518
Aipysurus_duboisii,33.01886792452829,32.75471698113209,34.33962264150942,34.33962264150942,33.81132075471696,33.01886792452829
Aipysurus_eydouxii,32.2325581395349,33.372093023255836,34.02325581395349,33.534883720930196,33.69767441860463,33.372093023255836
Aipysurus_laevis,32.729007633587784,31.79389312977101,34.332061068702316,34.064885496183216,33.93129770992367,32.86259541984734
Akera_soluta,32.51269035532994,31.09137055837561,33.93401015228427,33.75634517766497,33.93401015228427,33.045685279187836
Alainodaeus_nuku,35,33.80136986301368,35,35,35,34.22794117647058
Alainodaeus_rimatara,31.795774647887317,31.54929577464791,32.04225352112673,32.41197183098588,33.39788732394366,34.01408450704221
Alainosquilla_foresti,32.10264900662253,33.26158940397349,33.3774834437086,34.30463576158941,33.95695364238408,34.07284768211919
Alatina_alata,30.208986415882958,31.123301985370976,30.721003134796238,30.574712643678136,33.445663531870444,30.51985370950887
Alaysia_spiralis,30.56693211983313,31.708380735684518,30.049298445202886,30.673113386423967,32.41183162684866,30.16875237011755
Albula_argentea,31.129807692307654,31.971153846153825,33.48557692307695,33.73798076923078,34.326923076923045,33.233173076923045
Albula_oligolepis,32.44635193133047,31.695278969957048,33.94849785407724,33.49785407725322,33.648068669527895,33.19742489270389
Albunea_bulla,32.84246575342467,31.64383561643836,33.80136986301368,32.36301369863016,33.5616438356164,34.76027397260271
Albunea_microps,31.311053984575818,32.39074550128536,33.29048843187662,34.370179948586085,34.19023136246788,33.11053984575834
Alderina_tuberosa,31.678240740740716,32.73148148148151,32.97453703703705,34.35185185185187,33.94675925925928,33.29861111111108
Alectis_ciliaris,31.177730192719455,32.764876632801176,33.351177730192695,34.175588865096344,34.175588865096344,33.27623126338329
Alectis_indica,32.14733542319747,32.31595092024537,33.57366771159877,34.012539184953,33.79310344827585,33.46394984326016
Alectona_triradiata,35,33.333333333333314,35,35,33.333333333333314,35
Alectryonella_plicatula,32.28782287822875,31.900369003690038,33.450184501845015,33.96678966789668,33.96678966789668,33.191881918819185
Alepes_apercna,32.64573991031388,33.90134529147982,34.21524663677127,33.74439461883406,33.74439461883406,33.43049327354261
Alepes_djedaba,31.35416666666669,32.69097222222223,33.11377245508983,33.29861111111108,33.541666666666686,33.42013888888892
Alepes_vari,32.70742358078601,32.8602620087336,33.77729257641921,33.16593886462885,33.77729257641921,33.16593886462885
Alepisaurus_ferox,30.6895725512747,31.095457159286937,31.23634272570441,30.380966072455458,30.15957446808509,31.474506421314945
Aliaporcellana_suluensis,30.932203389830537,32.28339350180504,33.305084745762684,34.2372881355932,33.9830508474576,33.38983050847458
Alima_hieroglyphica,31.09907120743031,31.857585139318886,33.37461300309597,33.482972136222905,34.02476780185756,33.37461300309597
Alimopsoides_tuberculatus,32.76595744680853,32.76595744680853,34.6276595744681,35,33.51063829787233,35
Alionematichthys_crassiceps,31.978417266187066,31.85251798561154,33.363309352517966,34.11870503597122,33.992805755395686,33.237410071942435
Alionematichthys_piger,30.634920634920626,32.34520123839011,33.412698412698425,33.57142857142858,34.206349206349174,33.17460317460317
