"","feature","MM-NorESM2-MM_Percentile_phos_585","MM-IPSL-CM6A-LR_Percentile_phos_585","MM-GFDL-ESM4_Percentile_phos_585","MM-CMCC-ESM2_Percentile_phos_585","MM-CanESM5_Percentile_phos_585"
"268","Alepisaurus_ferox",30.3205865439908,30.0924861031244,30.0287521564117,30.4681809469043,30.3776116542074
"269","Aliaporcellana_suluensis",32.0338983050848,32.4576271186441,30.5084745762712,32.0338983050848,30.7627118644068
"270","Alima_hieroglyphica",33.4829721362229,32.9411764705883,34.1331269349845,32.2910216718266,32.0743034055727
"271","Alimopsoides_tuberculatus",33.5106382978723,34.2553191489362,30.904255319149,33.5106382978723,33.8829787234042
"272","Alionematichthys_crassiceps",33.7080536912752,33.615107913669,34.8741007194245,33.615107913669,31.8525179856115
"273","Alionematichthys_piger",32.6984126984127,32.2222222222222,30.9523809523809,32.1428571428572,30.9523809523809
"274","Alionematichthys_riukiuensis",32.3603351955307,32.4581005586592,30.9916201117319,31.9692737430167,30.6005586592179
"275","Alionematichthys_winterbottomi",34.5138888888889,35,32.0833333333333,31.5972222222222,34.5138888888889
"276","Allocyttus_verrucosus",35,35,35,31.71875,35
"277","Alloeocomatella_pectinifera",32.3417721518987,32.4303797468354,30.5696202531646,32.1645569620253,30.746835443038
"278","Alloeocomatella_polycladia",32.3644578313253,32.2590361445783,31.3102409638554,31.7319277108434,30.5722891566265
"279","Allogalathea_elegans",32.4545454545455,32.2424242424243,31.0757575757576,31.9242424242424,30.5454545454545
"280","Allosergestes_sargassi",34.8918083462133,32.225891677675,34.249617151608,35,34.6135646687697
"281","Allothunnus_fallai",30.0249376558603,31.479634247714,30.0249376558603,31.1886949293433,30.665004156276
"282","Alopias_pelagicus",30.7097441963626,30.3009019665829,31.0823598994529,30.3578293656661,30.2905515303859
"283","Alopias_superciliosus",30.3050436469447,30.0809893307468,30.0029097963143,30.4612027158099,30.3525703200776
"284","Alopias_vulpinus",30.680678750482,30.1722586450701,30.8336547114025,30.4152204653555,30.2667437974033
"285","Alox_ornatum",32.0693779904306,32.5717703349282,30.4784688995215,32.1531100478469,30.4784688995215
"286","Alpheopsis_aequalis",33.1794538361509,32.3463114754098,30.6967213114754,32.202868852459,30.9118852459017
"287","Alpheopsis_diabolus",32.5,32.6851851851852,31.2037037037037,31.8518518518518,31.2962962962963
"288","Alpheopsis_trispinosus",33.9100346020761,34.3944636678201,34.1298342541437,33.6792452830189,32.2145328719723
"289","Alpheus_acutocarinatus",33.2051282051282,31.7094017094017,31.5598290598291,31.7094017094017,30.9615384615384
"290","Alpheus_acutofemoratus",34.2391304347826,33.6426592797784,34.224376731302,32.7700831024931,32.0914127423823
"291","Alpheus_alcyone",33.357908847185,32.3640167364017,30.7531380753138,32.1443514644351,30.826359832636
"292","Alpheus_barbatus",33.5169491525424,31.885593220339,31.2923728813559,31.4406779661017,30.8474576271187
"293","Alpheus_bellimanus",34.7619047619047,35,34.7328244274809,35,34.2391304347826
"294","Alpheus_bidens",32.4487471526196,32.3690205011389,30.9339407744874,32.129840546697,30.6150341685649
"295","Alpheus_bisincisus",33.3617021276596,31.8723404255319,31.2765957446809,31.8723404255319,31.2765957446809
"296","Alpheus_bradypus",34.4017094017094,34.3991416309013,34.6052631578947,34.0217391304348,33.6200716845878
"297","Alpheus_brevipes",33.7875288683603,33.1,34.2,32.3,31.9
"298","Alpheus_bucephalus",33.1675392670157,32.3408624229979,30.687885010267,32.1971252566735,30.9034907597536
"299","Alpheus_canaliculatus",33.363309352518,31.9784172661871,32.2302158273381,31.9784172661871,30.5935251798561
"300","Alpheus_clypeatus",34.6739130434782,34.60407239819,34.0084985835694,33.9855072463768,34.0489130434783
"301","Alpheus_coetivensis",32.1400778210116,32.5486381322957,32.4124513618677,31.8677042801557,31.1867704280156
"302","Alpheus_collumianus",33.2617449664429,32.4372384937238,30.826359832636,32.2175732217573,30.8995815899581
"303","Alpheus_compressus",31.892177589852,32.5581395348837,30.4122621564482,32.1881606765328,30.4122621564482
"304","Alpheus_coutierei",34.7244094488189,34.6875,34.5689655172414,34.2570754716981,33.4269662921348
"305","Alpheus_crockeri",33.2038834951456,32.3019271948608,30.8029978586724,32.2269807280514,30.8779443254818
"306","Alpheus_diadema",33.2952815829528,32.6558891454965,30.392609699769,31.9284064665127,30.8775981524249
"307","Alpheus_djeddensis",32.5775656324582,32.6610978520287,30.5727923627685,31.909307875895,30.8233890214797
"308","Alpheus_dolerus",33.3308494783904,32.4944071588367,31.5548098434005,32.1812080536913,31.3199105145414
"309","Alpheus_edamensis",33.2088520055325,32.3712446351931,30.793991416309,32.2210300429184,30.8690987124463
"310","Alpheus_edwardsii",33.2765151515152,31.8181818181818,31.4204545454545,31.8181818181818,30.625
"311","Alpheus_ehlersii",32.3289473684211,32.5131578947368,31.7763157894737,32.0526315789473,31.2236842105263
"312","Alpheus_eulimene",32.992125984252,32.5335570469799,30.4194630872483,32.2986577181208,30.4781879194631
"313","Alpheus_frontalis",33.0839416058394,32.5862068965517,30.2394636015326,32.2509578544061,30.7088122605364
"314","Alpheus_gracilipes",32.5438596491228,32.390350877193,30.8552631578947,32.1600877192982,30.9320175438597
"315","Alpheus_gracilis",32.5294117647059,32.6941176470588,30.4705882352941,31.9529411764706,30.8823529411764
"316","Alpheus_hailstonei",33.0853391684901,32.5438596491228,30.3668261562998,32.2647527910686,30.8133971291866
"317","Alpheus_idiocheles",33.1877022653722,32.9611650485437,33.8673139158576,31.8284789644013,31.6019417475728
"318","Alpheus_ladronis",34.6354166666667,35,34.5333333333333,31.2666666666667,32.6666666666667
"319","Alpheus_lobidens",32.5171624713959,32.2768878718535,30.9153318077803,32.1967963386728,30.7551487414188
"320","Alpheus_lottini",33.1432360742706,32.3529411764706,30.7352941176471,32.1323529411765,30.8823529411764
"321","Alpheus_malleodigitus",32.5243902439024,32.6097560975609,30.5609756097561,31.8414634146342,30.7317073170731
"322","Alpheus_microscaphis",34.7025495750708,34.6551724137931,34.7162162162162,34.2045454545455,33.0387931034483
"323","Alpheus_mitis",32.3076923076923,32.6183431952663,31.3757396449704,31.7899408284023,31.4792899408284
"324","Alpheus_nonalter",32.0575221238938,32.5995575221239,30.5088495575221,32.0575221238938,30.4314159292035
"325","Alpheus_oahuensis",32.6565874730021,32.3542116630669,30.9935205183585,32.2030237580993,30.7667386609071
"326","Alpheus_obesomanus",32.5330396475771,32.3788546255506,30.9140969162996,32.147577092511,30.9140969162996
"327","Alpheus_ovaliceps",33.4090909090909,32.7363184079602,31.6915422885572,32.0398009950249,31.6044776119403
"328","Alpheus_pachychirus",32.6923076923077,32.3076923076923,30.9230769230769,32.2307692307692,31
"329","Alpheus_pacificus",32.4831460674157,32.3258426966292,30.8314606741573,32.0898876404494,30.8314606741573
"330","Alpheus_paracrinitus",33.1723237597911,32.3298969072165,30.6701030927835,32.1855670103093,30.8865979381443
"331","Alpheus_paradentipes",33.0513918629551,32.4882995319813,30.3588143525741,32.3244929797192,30.5772230889236
"332","Alpheus_paralcyone",32.2815533980582,32.4854368932039,30.2427184466019,32.2135922330097,30.7864077669903
"333","Alpheus_pareuchirus",32.1812080536913,32.1812080536913,32.4161073825504,31.5939597315436,31.7114093959732
"334","Alpheus_parvirostris",32.6048565121413,32.373068432671,30.9050772626931,32.1412803532009,30.8278145695364
"335","Alpheus_perplexus",33.1632653061224,32.8571428571429,33.7755102040817,32.0408163265306,31.530612244898
"336","Alpheus_pustulosus",32.3318385650224,31.8609865470852,30.762331838565,31.8609865470852,31.0762331838565
"337","Alpheus_rapax",32.561797752809,32.4044943820225,30.752808988764,32.0898876404494,30.9101123595505
"338","Alpheus_sizou",32.6832151300236,32.6004728132387,30.5319148936171,31.9385342789598,30.8628841607565
"339","Alpheus_spongiarum",33.1316725978647,32.0106761565836,31.3879003558719,31.8861209964412,30.5160142348755
"340","Alpheus_stanleyi",34.7328244274809,34.7535211267606,33.1578947368421,33.5887096774193,33.1333333333333
"341","Alpheus_staphylinus",32.5320512820513,32.3824786324787,30.8867521367521,32.1581196581196,30.8867521367521
"342","Alpheus_strenuus",32.5122549019607,32.5980392156863,30.625,31.8259803921569,30.7107843137255
"343","Alpheus_sulcatus",32.3792270531401,32.2946859903382,30.8574879227053,32.1256038647343,30.5193236714976
"344","Alticus_saliens",31.5267175572519,32.3282442748091,31.2595419847328,31.6603053435115,30.7251908396947
"345","Alticus_sertatus",31.1881188118812,34.6534653465346,33.0940594059406,31.7079207920792,30.8415841584159
"346","Aluterus_monoceros",33.1115107913669,31.9784172661871,31.2230215827338,31.8525179856115,30.7194244604316
"347","Aluterus_scriptus",31.8951612903226,32.3655913978494,30.5779569892473,31.8010752688172,30.8602150537634
"348","Alveopora_allingi",33.1305637982196,32.8189910979228,33.6498516320475,32.0919881305638,31.1572700296736
"349","Alveopora_catalai",32.1005917159763,32.4112426035503,32.1005917159763,31.8934911242604,31.1686390532544
"350","Alveopora_fenestrata",32.247191011236,32.4438202247191,30.8707865168539,31.8539325842697,30.6741573033708
"351","Alveopora_spongiosa",33.5736677115988,32.9153605015674,34.012539184953,32.0376175548589,31.5987460815047
"352","Alveopora_tizardi",32.0212765957447,32.2340425531915,31.595744680851,31.8085106382979,31.063829787234
"353","Alveopora_verrilliana",32.2567567567568,32.3513513513513,30.7432432432432,32.0675675675676,30.554054054054
"354","Amaeana_trilobata",35,35,35,35,35
"355","Amanses_scopas",32.5118483412323,32.345971563981,31.3507109004739,32.0971563981043,31.3507109004739
"356","Amarsipus_carlsbergi",32.9918032786885,32.7049180327869,33.8524590163934,32.1311475409836,32.1311475409836
"357","Amathia_distans",33.1104294478527,32.3597678916828,30.3965183752418,32.1566731141199,30.8704061895551
"358","Amathina_tricarinata",33.3132530120482,31.7670682730924,31.3453815261045,31.6265060240964,30.6425702811245
"359","Ambassis_dussumieri",33.141592920354,31.7477876106195,31.1283185840708,31.9026548672566,30.9734513274336
"360","Ambassis_gymnocephalus",33.1509433962264,31.8301886792453,31.4339622641509,31.8301886792453,30.6415094339623
"361","Ambassis_interrupta",33.1297709923664,31.793893129771,31.5267175572519,31.6603053435115,30.7251908396947
"362","Ambassis_kopsii",31.1111111111111,31.5972222222222,31.1111111111111,30.625,33.5416666666667
"363","Ambassis_miops",31.7510548523206,32.3417721518987,31.0126582278481,31.7510548523206,30.5696202531646
"364","Ambassis_nalua",33.2579185520362,31.6742081447963,31.1990950226244,31.8325791855203,31.1990950226244
"365","Ambassis_urotaenia",33.1918819188192,31.90036900369,31.3837638376384,31.90036900369,30.7380073800738
"366","Amblycirrhitus_bimacula",32.4368686868687,32.4368686868687,31.5530303030303,32.0833333333333,31.2878787878788
"367","Amblycirrhitus_pinos",33.2278481012658,32.6371308016878,33.8185654008439,31.8987341772152,31.8987341772152
"368","Amblycirrhitus_unimacula",31.9298245614035,32.0526315789473,30.8245614035087,31.9298245614035,30.8245614035087
"369","Amblyeleotris_biguttata",33.5151515151515,33.7272727272727,35,33.9393939393939,32.8787878787879
"370","Amblyeleotris_diagonalis",33.2716049382716,31.8312757201646,31.3991769547325,31.5432098765432,30.679012345679
"371","Amblyeleotris_fasciata",33.25,32.6666666666667,33.8333333333333,31.9861111111111,31.5972222222222
"372","Amblyeleotris_guttata",32.3229461756374,32.4220963172805,31.9263456090652,31.9263456090652,31.0339943342776
"373","Amblyeleotris_gymnocephala",33.2364341085272,31.7441860465116,31.4728682170542,31.7441860465116,30.7945736434108
"374","Amblyeleotris_novaecaledoniae",33.6940298507463,33.6434108527132,34.593023255814,33.1007751937985,31.7441860465116
"375","Amblyeleotris_ogasawarensis",32.1706586826347,32.2754491017964,31.3323353293413,31.6467065868264,30.5988023952096
"376","Amblyeleotris_periophthalma",32.2316384180791,32.3305084745763,31.2429378531073,31.8361581920904,30.5508474576271
"377","Amblyeleotris_randalli",32.75,32,31.5,31.75,30.75
"378","Amblyeleotris_rhyax",33.2127659574468,31.7234042553191,31.2765957446809,31.5744680851064,30.6808510638298
"379","Amblyeleotris_rubrimarginata",32.2,32.3076923076923,32.2,31.7692307692308,31.4461538461538
"380","Amblyeleotris_steinitzi",32.6097560975609,32.3536585365854,32.5243902439024,32.1829268292683,31.5853658536585
"381","Amblyeleotris_wheeleri",32.1389645776567,32.3297002724795,30.8038147138965,31.9482288828338,30.708446866485
"382","Amblygaster_clupeoides",32.5230769230769,32.2,31.3384615384616,31.876923076923,30.5846153846154
"383","Amblygaster_sirm",33.1643356643357,32.0629370629371,31.4510489510489,31.8181818181818,30.7167832167832
"384","Amblyglyphidodon_aureus",32.1961325966851,32.292817679558,31.3259668508287,31.8093922651933,30.5524861878453
"385","Amblyglyphidodon_curacao",32.279792746114,32.4611398963731,30.8290155440415,31.9170984455959,30.7383419689119
"386","Amblyglyphidodon_leucogaster",32.1,32.2,31.4,31.8,30.7
"387","Amblyglyphidodon_melanopterus",33.6328125,35,32.265625,33.0859375,33.359375
"388","Amblyglyphidodon_ternatensis",33.3266932270916,31.792828685259,31.5139442231076,31.6533864541833,30.6772908366534
"389","Amblygobius_albimaculatus",32.3404255319149,32.3404255319149,31.2765957446809,31.595744680851,30.7446808510638
"390","Amblygobius_buanensis",32.8787878787879,32.8787878787879,32.8787878787879,31.5530303030303,31.5530303030303
"391","Amblygobius_bynoensis",33.04,31.78,31.36,31.64,30.66
"392","Amblygobius_cheraphilus",32.2038567493113,32.396694214876,31.0468319559229,31.9146005509642,30.6611570247934
"393","Amblygobius_decussatus",32.183908045977,32.2844827586207,31.3793103448276,31.7816091954023,30.4741379310345
"394","Amblygobius_linki",32.8424657534247,32.2431506849315,31.5239726027397,31.763698630137,30.445205479452
"395","Amblygobius_nocturnus",32.4942263279446,32.2517321016166,30.8775981524249,32.1709006928406,30.715935334873
"396","Amblygobius_sphynx",32.3076923076923,32.3076923076923,31.3757396449704,31.7899408284023,30.5473372781065
"397","Amblygobius_stethophthalmus",32.8248587570621,32.2316384180791,30.0564971751412,31.6384180790961,30.6497175141243
"398","Amblyotrypauchen_arctocephalus",33.3529411764706,31.9803921568627,31.4313725490196,31.5686274509804,30.8823529411764
"399","Amblyrhynchotes_honckenii",32.735294117647,32.2205882352941,31.1911764705883,32.014705882353,30.4705882352941
"400","Ameira_parvula",35,35,35,35,35
"401","Ameloctopus_litoralis",33.764705882353,32.1176470588236,33.9705882352941,31.9117647058823,31.5
"402","Amioides_polyacanthus",31.9565217391304,32.6413043478261,30.5869565217391,32.1847826086956,30.3586956521739
"403","Ammonia_tepida",33.9119170984456,34.0652818991098,34.3768545994065,33.3382789317507,32.0919881305638
"404","Ammothella_appendiculata",33.2099596231494,32.3991507430998,30.7643312101911,32.176220806794,30.8386411889597
"405","Ammothella_pacifica",35,35,35,35,35
"406","Ammothella_stauromata",32.4040920716113,32.4936061381074,30.8823529411764,31.9565217391304,30.7928388746803
"407","Ammothella_tippula",33.5416666666667,33.0929487179487,34.1025641025641,31.9711538461538,31.9711538461538
"408","Amniataba_caudavittata",32.6170212765958,32.468085106383,33.6595744680851,31.8723404255319,31.7234042553191
"409","Amorphinopsis_fenestrata",30.2469135802469,31.4567901234568,31.6872427983539,31.3991769547325,30.679012345679
"410","Amorphinopsis_foetida",33.2441471571906,32.0735785953177,31.1371237458194,31.9565217391304,30.551839464883
"411","Ampelisca_bicarinata",34.8186528497409,34.5205479452055,34.6195652173913,35,34.6335078534031
"412","Ampelisca_romigi",34.8356807511737,33.9791666666667,34.656862745098,35,34.3301435406698
"413","Amphibalanus_amphitrite",30.7737397420867,30.9994138335287,30.4454865181711,31.348182883939,30.4454865181711
"414","Amphicaryon_ernesti",33.2335680751173,32.5551470588236,30.8180147058823,32.4264705882353,30.8180147058823
"415","Amphicteis_gunneri",34.9545454545454,34.8418079096045,34.8669201520912,34.8006833712984,35
"416","Amphiglena_mediterranea",35,34.6666666666666,33.9756097560976,33.816425120773,31.0731707317073
"417","Amphimedon_compressa",34.1902313624679,33.7573964497041,34.2751479289941,33.1360946745562,32.1005917159763
"418","Amphimedon_viridis",33.005698005698,32.8062678062678,33.005698005698,32.3076923076923,31.1111111111111
